EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1533978,32,No,Travel_Rarely,1018,Maternity,3,2,Life Sciences,1,3,Female,39,3,3,Administrative,4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
1838364,47,No,Travel_Rarely,703,Cardiology,14,4,Marketing,1,4,Male,42,3,2,Nurse,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
1886378,40,No,Travel_Frequently,580,Cardiology,5,4,Life Sciences,1,4,Male,48,2,3,Nurse,1,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
1217160,53,No,Travel_Rarely,970,Maternity,7,3,Life Sciences,1,3,Male,59,4,4,Administrative,3,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3
1494989,41,No,Travel_Rarely,427,Neurology,10,4,Human Resources,1,2,Male,73,2,5,Administrative,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
1180556,60,No,Travel_Rarely,1179,Cardiology,16,4,Marketing,1,1,Male,84,3,2,Nurse,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2
1271756,27,No,Travel_Frequently,294,Maternity,10,2,Life Sciences,1,4,Male,32,3,3,Therapist,1,Divorced,8793,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
1786662,41,No,Travel_Rarely,314,Neurology,1,3,Human Resources,1,4,Male,59,2,5,Administrative,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
1713058,50,No,Travel_Rarely,316,Cardiology,8,4,Marketing,1,4,Male,54,3,1,Other,2,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
1879624,28,Yes,Travel_Rarely,654,Maternity,1,2,Life Sciences,1,1,Female,67,1,1,Other,2,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7
1530315,36,No,Non-Travel,427,Maternity,8,3,Life Sciences,1,1,Female,63,4,3,Administrative,1,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5
1589247,38,No,Travel_Rarely,168,Neurology,1,3,Life Sciences,1,3,Female,81,3,3,Therapist,3,Single,7861,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
1347933,44,No,Non-Travel,381,Maternity,24,3,Medical,1,1,Male,49,1,1,Nurse,3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
1031434,47,No,Travel_Frequently,217,Cardiology,3,3,Medical,1,4,Female,49,3,4,Nurse,3,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
1699255,30,No,Travel_Rarely,501,Cardiology,27,5,Marketing,1,3,Male,99,3,2,Nurse,4,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7
1670081,29,No,Travel_Rarely,1396,Cardiology,10,3,Life Sciences,1,3,Male,99,3,1,Other,3,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0
1542367,42,Yes,Travel_Frequently,933,Maternity,19,3,Medical,1,3,Male,57,4,1,Other,3,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
1259211,43,No,Travel_Frequently,775,Cardiology,15,3,Life Sciences,1,4,Male,47,2,2,Nurse,4,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2
1758544,34,No,Travel_Rarely,970,Maternity,8,2,Medical,1,2,Female,96,3,2,Nurse,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
1545288,23,No,Travel_Rarely,650,Maternity,9,1,Medical,1,2,Male,37,3,1,Nurse,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2
1121259,39,No,Travel_Rarely,141,Neurology,3,3,Human Resources,1,3,Female,44,4,2,Other,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
1126307,56,No,Travel_Rarely,832,Maternity,9,3,Medical,1,3,Male,81,3,4,Nurse,4,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
1400061,40,No,Travel_Rarely,804,Maternity,2,1,Medical,1,4,Female,86,2,1,Other,4,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
1855799,27,No,Travel_Rarely,975,Maternity,7,3,Medical,1,4,Female,55,2,2,Nurse,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
1639147,29,No,Travel_Rarely,1090,Cardiology,10,3,Marketing,1,4,Male,83,3,1,Other,2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
1446990,53,No,Travel_Rarely,346,Maternity,6,3,Life Sciences,1,4,Male,86,3,2,Nurse,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
1446447,35,No,Non-Travel,1225,Maternity,2,4,Life Sciences,1,4,Female,61,3,2,Nurse,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
1729159,32,No,Travel_Frequently,430,Maternity,24,4,Life Sciences,1,1,Male,80,3,2,Nurse,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
1808474,38,No,Travel_Rarely,268,Maternity,2,5,Medical,1,4,Male,92,3,1,Other,3,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
1254029,34,No,Travel_Rarely,167,Cardiology,8,5,Life Sciences,1,2,Female,32,3,2,Therapist,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0
1581250,52,No,Travel_Rarely,621,Cardiology,3,4,Marketing,1,3,Male,31,2,4,Administrative,1,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16
1269152,33,Yes,Travel_Rarely,527,Maternity,1,4,Other,1,4,Male,63,3,1,Other,4,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
1615430,25,No,Travel_Rarely,883,Cardiology,26,1,Medical,1,3,Female,32,3,2,Nurse,4,Single,6180,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4
1186983,45,No,Travel_Rarely,954,Cardiology,2,2,Technical Degree,1,2,Male,46,1,2,Other,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
1570791,23,No,Travel_Rarely,310,Maternity,10,1,Medical,1,1,Male,79,4,1,Other,3,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
1052229,47,Yes,Travel_Frequently,719,Cardiology,27,2,Life Sciences,1,2,Female,77,4,2,Nurse,3,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
1551168,34,No,Travel_Rarely,304,Cardiology,2,3,Other,1,4,Male,60,3,2,Nurse,4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4
1699666,55,Yes,Travel_Rarely,725,Neurology,2,3,Medical,1,4,Male,78,3,5,Other,1,Married,19859,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4
1521095,36,No,Non-Travel,1434,Cardiology,8,4,Life Sciences,1,1,Male,76,2,3,Nurse,1,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9
1224712,52,No,Non-Travel,715,Maternity,19,4,Medical,1,4,Male,41,3,1,Other,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
1238998,26,No,Travel_Frequently,575,Maternity,1,2,Life Sciences,1,1,Female,71,1,1,Nurse,4,Divorced,4364,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
1541532,29,No,Travel_Rarely,657,Maternity,27,3,Medical,1,2,Female,66,3,2,Nurse,3,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
1152345,26,Yes,Travel_Rarely,1146,Cardiology,8,3,Technical Degree,1,4,Male,38,2,2,Nurse,1,Single,5326,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
1830116,34,No,Travel_Rarely,182,Maternity,1,4,Life Sciences,1,2,Female,72,4,1,Other,4,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
1755563,54,No,Travel_Rarely,376,Maternity,19,4,Medical,1,4,Female,95,3,2,Therapist,1,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
1660820,27,No,Travel_Frequently,829,Cardiology,8,1,Marketing,1,3,Male,84,3,2,Nurse,4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
1150067,37,No,Travel_Rarely,571,Maternity,10,1,Life Sciences,1,4,Female,82,3,1,Other,1,Divorced,2782,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
1862559,38,No,Travel_Frequently,240,Neurology,2,4,Life Sciences,1,1,Female,75,4,2,Therapist,1,Single,5980,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
1107380,34,No,Travel_Rarely,121,Maternity,2,4,Medical,1,3,Female,86,2,1,Other,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
1734641,35,No,Travel_Rarely,384,Cardiology,8,4,Life Sciences,1,1,Female,72,3,1,Other,4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
1298935,30,No,Travel_Rarely,921,Maternity,1,3,Life Sciences,1,4,Male,38,1,1,Nurse,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
1025177,40,No,Travel_Frequently,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Nurse,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
1546242,34,No,Travel_Rarely,1111,Cardiology,8,2,Life Sciences,1,3,Female,93,3,2,Nurse,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
1288565,42,No,Travel_Frequently,570,Neurology,8,3,Life Sciences,1,2,Male,66,3,5,Other,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9
1572087,23,Yes,Travel_Rarely,1243,Maternity,6,3,Life Sciences,1,3,Male,63,4,1,Nurse,1,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
1451315,24,No,Non-Travel,1092,Maternity,9,3,Life Sciences,1,3,Male,60,2,1,Nurse,2,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
1755899,52,No,Travel_Rarely,1325,Maternity,11,4,Life Sciences,1,4,Female,82,3,2,Nurse,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
1330421,50,No,Travel_Rarely,691,Maternity,2,3,Medical,1,3,Male,64,3,4,Administrative,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
1187355,29,Yes,Travel_Rarely,805,Maternity,1,2,Life Sciences,1,2,Female,36,2,1,Nurse,1,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0
1297416,33,No,Travel_Rarely,213,Maternity,7,3,Medical,1,3,Male,49,3,3,Administrative,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
1161558,33,Yes,Travel_Rarely,118,Cardiology,16,3,Marketing,1,1,Female,69,3,2,Nurse,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
1069822,47,No,Travel_Rarely,202,Neurology,2,2,Other,1,3,Female,33,3,4,Other,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
1418243,36,No,Travel_Rarely,676,Neurology,1,3,Other,1,3,Female,35,3,2,Therapist,2,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
1312456,29,No,Travel_Rarely,1252,Maternity,23,2,Life Sciences,1,3,Male,81,4,1,Other,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
1294456,58,Yes,Travel_Rarely,286,Maternity,2,4,Life Sciences,1,4,Male,31,3,5,Administrative,2,Single,19246,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
1637745,35,No,Travel_Rarely,1258,Maternity,1,4,Life Sciences,1,4,Female,40,4,1,Other,3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
1307498,42,No,Travel_Rarely,932,Neurology,1,2,Life Sciences,1,4,Female,43,2,2,Therapist,4,Married,6062,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
1759857,28,No,Travel_Rarely,890,Maternity,2,4,Medical,1,3,Male,46,3,1,Other,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
1675215,36,No,Travel_Rarely,1041,Neurology,13,3,Human Resources,1,3,Male,36,3,1,Other,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
1845955,32,No,Travel_Rarely,859,Neurology,4,3,Life Sciences,1,3,Female,98,2,2,Therapist,3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
1178013,40,No,Travel_Frequently,720,Maternity,16,4,Medical,1,1,Male,51,2,2,Nurse,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
1266910,30,No,Travel_Rarely,946,Neurology,2,3,Medical,1,3,Female,52,2,2,Therapist,4,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0
1643001,45,No,Travel_Rarely,252,Maternity,2,3,Life Sciences,1,2,Female,95,2,1,Other,3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
1804767,42,No,Travel_Rarely,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
1686305,38,No,Travel_Frequently,471,Maternity,12,3,Life Sciences,1,1,Male,45,2,2,Nurse,1,Divorced,6288,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
1375250,34,No,Travel_Frequently,702,Maternity,16,4,Life Sciences,1,3,Female,100,2,1,Other,4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
1744940,49,No,Travel_Rarely,1184,Cardiology,11,3,Marketing,1,3,Female,43,3,3,Nurse,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
1545377,55,No,Travel_Rarely,436,Cardiology,2,1,Medical,1,3,Male,37,3,2,Nurse,4,Single,5160,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
1282527,43,No,Travel_Rarely,589,Maternity,14,2,Life Sciences,1,2,Male,94,3,4,Administrative,1,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0
1266242,27,No,Travel_Rarely,269,Maternity,5,1,Technical Degree,1,3,Male,42,2,3,Administrative,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
1668361,35,No,Travel_Rarely,950,Neurology,7,3,Other,1,3,Male,59,3,3,Therapist,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
1574775,28,No,Travel_Rarely,760,Cardiology,2,4,Marketing,1,2,Female,81,3,2,Nurse,2,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
1822365,34,No,Travel_Rarely,829,Neurology,3,2,Human Resources,1,3,Male,88,3,1,Other,4,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2
1082176,26,Yes,Travel_Frequently,887,Maternity,5,2,Medical,1,3,Female,88,2,1,Other,3,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
1415673,27,No,Non-Travel,443,Maternity,3,3,Medical,1,4,Male,50,3,1,Other,4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
1455518,51,No,Travel_Rarely,1318,Cardiology,26,4,Marketing,1,1,Female,66,3,4,Administrative,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
1117532,44,No,Travel_Rarely,625,Maternity,4,3,Medical,1,4,Male,50,3,2,Nurse,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
1450149,25,No,Travel_Rarely,180,Maternity,2,1,Medical,1,1,Male,65,4,1,Other,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
1826341,33,No,Travel_Rarely,586,Cardiology,1,3,Medical,1,1,Male,48,4,2,Nurse,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
1276016,35,No,Travel_Rarely,1343,Maternity,27,1,Medical,1,3,Female,53,2,1,Other,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
1193450,36,No,Travel_Rarely,928,Cardiology,1,2,Life Sciences,1,2,Male,56,3,2,Nurse,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
1119237,32,No,Travel_Rarely,117,Cardiology,13,4,Life Sciences,1,2,Male,73,3,2,Nurse,4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
1077496,30,No,Travel_Frequently,1012,Maternity,5,4,Life Sciences,1,2,Male,75,2,1,Other,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3
1689022,53,No,Travel_Rarely,661,Cardiology,7,2,Marketing,1,1,Female,78,2,3,Nurse,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
1580740,45,No,Travel_Rarely,930,Cardiology,9,3,Marketing,1,4,Male,74,3,3,Nurse,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
1214731,32,No,Travel_Rarely,638,Maternity,8,2,Medical,1,3,Female,91,4,2,Other,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
1501967,52,No,Travel_Frequently,890,Maternity,25,4,Medical,1,3,Female,81,2,4,Therapist,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
1659259,37,No,Travel_Rarely,342,Cardiology,16,4,Marketing,1,4,Male,66,2,2,Nurse,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0
1851689,28,No,Travel_Rarely,1169,Neurology,8,2,Medical,1,2,Male,63,2,1,Other,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
1578894,22,No,Travel_Rarely,1230,Neurology,1,2,Life Sciences,1,4,Male,33,2,2,Therapist,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
1147768,44,No,Travel_Rarely,986,Maternity,8,4,Life Sciences,1,1,Male,62,4,1,Nurse,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2
1341422,42,No,Travel_Frequently,1271,Maternity,2,1,Medical,1,2,Male,35,3,1,Other,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
1524503,36,No,Travel_Rarely,1278,Neurology,8,3,Life Sciences,1,1,Male,77,2,1,Other,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
1643524,25,No,Travel_Rarely,141,Cardiology,3,1,Other,1,3,Male,98,3,2,Nurse,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
1330630,35,No,Travel_Rarely,607,Maternity,9,3,Life Sciences,1,4,Female,66,2,3,Therapist,3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
1050771,35,Yes,Travel_Frequently,130,Maternity,25,4,Life Sciences,1,4,Female,96,3,1,Other,2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
1864456,32,No,Non-Travel,300,Maternity,1,3,Life Sciences,1,4,Male,61,3,1,Nurse,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
1252375,25,No,Travel_Rarely,583,Cardiology,4,1,Marketing,1,3,Male,87,2,2,Nurse,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
1127921,49,No,Travel_Rarely,1418,Maternity,1,3,Technical Degree,1,3,Female,36,3,1,Other,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
1122784,24,No,Non-Travel,1269,Maternity,4,1,Life Sciences,1,1,Male,46,2,1,Nurse,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4
1767740,32,No,Travel_Frequently,379,Cardiology,5,2,Life Sciences,1,2,Male,48,3,2,Nurse,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
1740909,38,No,Travel_Rarely,395,Cardiology,9,3,Marketing,1,2,Male,98,2,1,Other,2,Married,2899,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
1395500,42,No,Travel_Rarely,1265,Maternity,3,3,Life Sciences,1,3,Female,95,4,2,Nurse,4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3
1253827,31,No,Travel_Rarely,1222,Maternity,11,4,Life Sciences,1,4,Male,48,3,1,Other,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2
1329687,29,Yes,Travel_Rarely,341,Cardiology,1,3,Medical,1,2,Female,48,2,1,Other,3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2
1221211,53,No,Travel_Rarely,868,Cardiology,8,3,Marketing,1,1,Male,73,3,4,Nurse,4,Married,11836,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2
1731227,35,No,Travel_Rarely,672,Maternity,25,3,Technical Degree,1,4,Male,78,2,3,Therapist,2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
1716658,37,No,Travel_Frequently,1231,Cardiology,21,2,Medical,1,3,Female,54,3,1,Other,4,Married,2973,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0
1856275,53,No,Travel_Rarely,102,Maternity,23,4,Life Sciences,1,4,Female,72,3,4,Administrative,4,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
1780189,43,No,Travel_Frequently,422,Maternity,1,3,Life Sciences,1,4,Female,33,3,2,Nurse,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2
1662886,47,No,Travel_Rarely,249,Cardiology,2,2,Marketing,1,3,Female,35,3,2,Nurse,4,Married,4537,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7
1455944,37,No,Non-Travel,1252,Cardiology,19,2,Medical,1,1,Male,32,3,3,Nurse,2,Single,7642,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9
1597875,50,No,Non-Travel,881,Neurology,2,4,Life Sciences,1,1,Male,98,3,4,Other,1,Divorced,17924,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
1514580,39,No,Travel_Rarely,1383,Neurology,2,3,Life Sciences,1,4,Female,42,2,2,Other,4,Married,5204,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4
1457833,33,No,Travel_Rarely,1075,Neurology,3,2,Human Resources,1,4,Male,57,3,1,Other,2,Divorced,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
1406364,32,Yes,Travel_Rarely,374,Maternity,25,4,Life Sciences,1,1,Male,87,3,1,Nurse,4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1
1574807,29,No,Travel_Rarely,1086,Maternity,7,1,Medical,1,1,Female,62,2,1,Nurse,4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3
1423464,44,No,Travel_Rarely,661,Maternity,9,2,Life Sciences,1,2,Male,61,3,1,Other,1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1
1592499,28,No,Travel_Rarely,821,Cardiology,5,4,Medical,1,1,Male,98,3,2,Nurse,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
1870106,58,Yes,Travel_Frequently,781,Maternity,2,1,Life Sciences,1,4,Male,57,2,1,Nurse,4,Divorced,2380,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0
1860698,43,No,Travel_Rarely,177,Cardiology,8,3,Life Sciences,1,1,Female,55,3,2,Therapist,2,Divorced,4765,23814,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0
1334434,20,Yes,Travel_Rarely,500,Cardiology,2,3,Medical,1,3,Female,49,2,1,Other,3,Single,2044,22052,1,Y,No,13,3,4,80,0,2,3,2,2,2,0,2
1657594,21,Yes,Travel_Rarely,1427,Maternity,18,1,Other,1,4,Female,65,3,1,Other,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0
1497902,36,No,Travel_Rarely,1425,Maternity,14,1,Life Sciences,1,3,Male,68,3,2,Nurse,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11
1289682,47,No,Travel_Rarely,1454,Cardiology,2,4,Life Sciences,1,4,Female,65,2,1,Other,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
1185964,22,No,Travel_Rarely,617,Neurology,3,1,Life Sciences,1,2,Female,34,3,2,Therapist,3,Married,4171,10022,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2
1179676,41,Yes,Travel_Rarely,1085,Maternity,2,4,Life Sciences,1,2,Female,57,1,1,Nurse,4,Divorced,2778,17725,4,Y,Yes,13,3,3,80,1,10,1,2,7,7,1,0
1034373,28,No,Travel_Rarely,995,Maternity,9,3,Medical,1,3,Female,77,3,1,Other,3,Divorced,2377,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
1126499,39,Yes,Travel_Rarely,1122,Maternity,6,3,Medical,1,4,Male,70,3,1,Nurse,1,Married,2404,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
1334359,27,No,Travel_Rarely,618,Maternity,4,3,Life Sciences,1,2,Female,76,3,1,Other,3,Single,2318,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0
1254150,34,No,Travel_Rarely,546,Maternity,10,3,Life Sciences,1,2,Male,83,3,1,Nurse,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
1206644,42,No,Travel_Rarely,462,Cardiology,14,2,Medical,1,3,Female,68,2,2,Nurse,3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3
1766963,33,No,Travel_Rarely,1198,Maternity,1,4,Other,1,3,Male,100,2,1,Other,1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
1795081,58,No,Travel_Rarely,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Nurse,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
1213565,31,No,Travel_Rarely,154,Cardiology,7,4,Life Sciences,1,2,Male,41,2,1,Other,3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2
