HHuniqueID,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan
HH3645453a19,0,468,1,0
HH43e0d2ba60,0,490,1,0
HHebb8991c81,0,2881,0,0
HH6a26854514,0,582,1,0
HH683dcc4724,0,90,0,0
HH8d50eaa85c,0,633,0,1
HHfe5d2d823d,0,1021,1,0
HHb47f70180f,1,-581,1,0
HHa12f1a7e11,0,2917,0,0
HH255fa16ca8,0,1210,1,0
HH73024295e2,0,942,0,0
HHbc19027a1b,0,90,1,1
HH3e076db86e,0,2,1,0
HH53f224e2a3,0,-268,0,1
HH042c91dc87,0,99,0,0
HH988bd338b3,0,2984,1,0
HHfe3e431584,0,935,0,0
HH792d3be857,0,9149,1,0
HHc441caf17a,0,653,0,0
HHc30bc26848,0,531,0,0
HH3d4e26b057,0,12186,0,0
HH4a86dc6b6c,0,4333,0,0
HH9d89e3c93c,0,198,1,0
HH0dc5970b25,0,1636,1,0
HHcee67d84c2,0,0,1,0
HH396e1617ef,0,154,0,0
HH1559886925,0,598,1,0
HH26923b99db,0,342,0,0
HHeb1b5ee49f,0,1536,0,0
HHf2c4594df3,0,149,1,0
HH21f79d6d70,0,1123,0,1
HHc06f099c77,0,5367,0,0
HH9e5cd57ac8,0,162,0,0
HHfa899e9907,0,492,1,0
HHedc84e5819,0,2999,0,0
HHf83ec6632b,0,1384,1,0
HH9a16ae0c89,0,162,1,0
HHd3eab9f712,0,549,1,0
HHe639412fb0,0,-509,0,1
HHf7f673a165,0,339,0,0
HH1a7a1ae79b,0,216,0,0
HH809d8ccd36,0,614,0,0
HH614b8f8499,0,970,1,0
HH55d31a778d,0,958,0,0
HHcec311d30e,0,272,0,0
HH303db9f9f6,0,367,1,0
HH3742f62f82,0,1293,0,0
HH8b1ae2c361,0,3399,0,0
HHe0c20356aa,0,985,0,1
HH884eeaac57,0,1207,1,0
HH0201107612,0,78,0,0
HHe5882cb0ed,0,31472,0,0
HH333dccaf8e,0,1263,1,0
HHb27db7a7b9,0,2287,0,0
HH1b484d5680,0,3,0,0
HH03f9afe1bc,0,958,1,0
HHdc1796f2f2,0,684,0,0
HH66455de76d,0,10185,0,0
HHeda18942e5,0,591,1,0
HH3eef99d0d9,0,443,0,0
HHb5ec2e4aac,0,0,0,0
HH58a29909ce,0,699,1,0
HH087bc4751e,0,-42,1,0
HHdc8fcd60b2,0,4580,1,0
HHc7ef223dd0,0,1807,0,0
HHc4d3d58c73,0,1134,0,0
HH6c1f36b2aa,0,477,1,0
HH7fa92351c6,0,3713,0,0
HH2b65012981,0,816,1,0
HH21ae7380d8,0,-37,0,0
HH484987736a,0,248,1,1
HH426ddbeb3d,0,1204,0,0
HH780d7bf26d,0,2495,1,0
HHcdfe78f5dd,0,4,1,0
HH0f736ce0ba,0,2,1,1
HH4f916840b2,0,1743,1,0
HHf3b891121b,0,-7,1,0
HH7c0a3d1dcd,0,42,1,0
HHd90c023b74,0,57,0,0
HH1083aad1b5,0,2897,0,0
HHe87e10f330,0,482,0,0
HHe3efd96d59,0,0,0,0
HHc7469cbf56,0,36,1,1
HH26c4e0294b,0,417,0,0
HH9381d3504b,0,199,1,0
HH0cca4f2faf,0,158,1,0
HH765435ed28,0,907,1,1
HH120f8c52dd,0,362,1,0
HHdf27022854,0,79,1,0
HHb762eabfc1,0,0,0,0
HHd50b056940,0,96,0,0
HH7f9676f008,0,1675,0,1
HHb65ab0b849,0,1046,0,0
HH182c36246a,1,-3,1,0
HH967a431627,0,133,0,0
HHc779424f06,1,153,0,0
HHe6443e43e3,0,3133,1,1
HHdd7916b45e,0,-63,1,0
HH65c7ce0f03,0,306,1,0
HHd07d608245,0,260,1,0
HHc66a6e8c21,0,3348,0,1
HH50791ffbf1,0,1059,0,0
HHcae57260fa,0,794,1,1
HHcaa119bed1,0,2135,0,0
HHb7b243a685,0,0,0,0
HH893272aa04,0,10250,1,0
HHd98914e169,0,538,1,0
HHaadb8df763,0,205,0,0
HHef164cdebd,0,2516,0,0
HHbe072b4655,0,0,1,0
HH547f60ce96,0,35,0,0
HHb10959a362,0,880,1,1
HH5c54f35976,0,-251,0,0
HHcdacfe9f3b,0,7154,1,0
HH2e20dafba6,0,925,1,0
HH6beeb52f08,1,1238,0,0
HHe4a34825c3,0,1655,0,0
HH4b700cd886,0,1004,0,0
HHe4a46d9d8f,0,0,0,0
HH2c43e05e2c,0,4780,1,0
HH3929787af3,0,1383,0,0
HH4eaa8f4c9c,0,2064,1,0
HHe34a0b0eef,0,445,0,0
HH9fb3ab7030,0,410,1,0
HH576e649800,0,222,1,0
HHdafc950ae6,0,1613,1,0
HH7a190b7f31,0,763,0,0
HHfabe4e02f7,0,4229,1,1
HH2587d2a838,0,1261,1,0
HH3c2c41f602,0,3268,0,0
HHc283c56d6e,0,982,1,0
HH571dc4ecb8,0,0,0,0
HHf06ad05497,0,87,1,0
HHe0cdbd58eb,0,484,1,0
HHd0bd8e58c7,0,4930,0,1
HHf1d8b2ff56,0,0,1,1
HH96077acaf5,0,2954,1,0
HHe7f3fc009e,0,644,1,0
HHad0d7c38b1,0,382,0,0
HHc8c2cb88df,0,2855,0,0
HH840c9fad9d,0,631,0,0
HH80a254f246,0,91,1,0
HH27fc8cdb15,0,126,1,1
HH69b9d195cd,0,1513,1,0
HH55154a4544,0,0,1,0
HH2fd5def452,0,417,0,0
HH62ea5d7a34,0,1,0,0
HHfa6c83ed9f,0,0,1,0
HH44f61788f8,0,124,1,1
HH240f8403af,0,-400,0,1
HHcc8046a791,0,658,1,0
HHc7e9160627,0,137,1,0
HH0534604f12,0,1,1,1
HH5e71c6ec08,0,0,1,1
HH4cd1f61b84,0,-1313,1,1
HHf444cf2934,0,6279,1,0
HHc78254e402,0,7984,1,0
HH4972605e6f,0,12956,1,0
HH9d29a91e46,0,1044,1,0
HH438c6aaa95,0,414,1,0
HH11e5115f7e,0,408,1,0
HHd9cebc99b0,0,1006,1,0
HH678c529e67,0,571,1,0
HH1805194517,0,4383,0,0
HH5473b06c02,0,1236,1,0
HHef2f1dfbaa,0,109,0,0
HHedb9835ae9,0,168,1,0
HH495acba15a,0,1092,1,0
HHf8eea611f6,0,104,0,1
HH16cade64a9,0,781,1,1
HHda5b2a12a9,0,10072,0,0
HH6758c17730,0,1145,1,0
HH8428b83d27,0,6332,1,0
HH3accddf412,0,0,0,0
HH176f843ff4,0,194,0,0
HH2a53a2358f,0,469,0,1
HHeb21a65c6d,0,-206,1,0
HHc55e075423,0,2137,0,0
HH6b8e4fad14,0,81,1,0
HH103148e4b5,0,2396,0,0
HHfbb5d4d146,0,4853,0,0
HHa1cc03a9a0,0,547,0,1
HH3831fb3805,0,3373,1,0
HH02f5020ae3,0,3326,1,0
HHf6488e19b7,0,803,1,0
HH780f8aecb1,0,792,0,0
HH8517bf79bb,0,7934,1,0
HHc7a4a2c6e8,0,3717,0,0
HHb721af2358,0,517,1,0
HH09cdde08cf,0,846,0,0
HH80dcaa77eb,0,336,1,0
HH609f8f4f04,0,384,1,0
HHda374e4611,0,-1547,1,1
HH6b11daa794,0,0,1,0
HH7641d3c1a6,0,88,1,0
HHe6fe60df83,0,-396,1,0
HH2760e49773,0,109,1,1
HH6bb61769d0,0,0,1,1
HHf70acd4c5e,0,11,0,0
HH0f05d8eb6d,0,4903,0,1
HHd2568e3f03,0,225,0,0
HH218241e883,0,816,0,0
HHa2bf77ee73,0,259,0,0
HH094872e0cc,0,295,1,1
HH7cc108f31c,0,34,1,0
HHf8203d299d,0,156,0,0
HH00c2bb01af,0,211,1,1
HH07d8cade5d,0,723,0,0
HH842006bab1,0,1046,1,0
HH41f40125b9,0,1974,0,0
HH43dc53ed08,0,99,0,1
HHe608891cc4,0,188,1,1
HH5938b7aac3,0,13014,0,0
HH73ebaa9902,0,1618,1,0
HHb3c96ec104,0,806,1,1
HH3a1af27751,0,0,0,1
HH7cc1fbe989,0,2532,0,0
HHcd26edb2d8,0,113,1,0
HH358a7d114f,0,1374,0,1
HH3e470ae6c5,0,1994,1,0
HHdd15109e09,0,51,1,1
HH7832f6974d,0,2367,0,0
HHe4eb23469e,0,272,0,0
HH2b77d84891,0,292,1,1
HHd13147e872,0,-468,1,0
HH2da22b6203,0,863,1,0
HH2ea31b54ea,0,3537,0,0
HH7780b850c2,0,649,1,0
HH537e6f1c68,0,413,1,0
HH05318b0d8e,0,1321,0,0
HH1bb7bbc664,0,0,1,0
HHe54ad310b9,0,-1,0,1
HH28fa3f3bc4,0,709,1,0
HH47baf19fd4,0,2367,0,0
HHeefd6b7d3a,0,753,1,0
HHe8c454dfab,0,6807,0,0
HH636e005de9,0,261,1,1
HHf41f768482,0,8680,1,0
HH621e8010b8,0,353,0,0
HHa069b24baa,0,508,0,0
HHf9fed97c25,0,0,1,0
HHcb160001c5,1,81,0,1
HH28a5327396,0,-101,1,0
HH6351f5ee3b,0,183,0,0
HHcb278db96b,0,5037,1,0
HH6bc5e432d5,0,644,0,0
HHea0897bbe1,0,671,1,0
HHaebe639037,0,1271,1,0
HH83436eeb44,0,2396,0,0
HH26ae37f2cb,0,7702,0,0
HH17a4403a7b,0,102,0,1
HHeaa7853cf8,0,828,0,0
HH27bcef88e9,0,-199,1,1
HH39b55ca312,0,7766,1,0
HH6d48cca377,0,322,0,0
HH0ae2a78e77,0,0,0,0
HH6632d16d5e,0,6150,1,0
HHa355fad73a,0,155,1,0
HH48bbd12b8d,0,923,1,0
HH7c7dd7dec8,0,375,0,0
HH4358a938cb,0,2591,1,1
HH457d12763d,0,1201,0,0
HHc7707daa69,0,2667,1,0
HH0d8e5fedb6,0,2741,0,0
HHcda8c1fa4b,0,0,1,0
HH338d445513,0,13160,0,0
HH034fbb7177,0,251,1,0
HH1971d80684,0,5969,0,0
HH1c23002673,0,332,0,0
HH76a7d618b8,0,780,1,0
HHe044804f40,0,-336,1,0
HHf0b25e587f,1,1414,1,0
HHb0ab1ca90e,0,3511,0,0
HHc8b5d8c4a1,0,1569,1,0
HHd452345a6b,0,223,1,0
HHcf1d7fdc92,0,914,1,0
HH77ff8b0d7f,0,0,1,0
HH27872e31f3,0,26,0,0
HH10a45eda62,0,369,1,0
HHd2c1ba3d3d,0,152,0,0
HH7f0f16440c,0,483,0,0
HHba3994b995,0,0,1,0
HHad15a796e1,0,293,0,0
HH23987990a7,0,38,1,0
HH77492ec1e7,0,634,0,1
HH3ec1aac9f2,0,3308,0,0
HHaf6b7ac6c6,0,475,1,0
HH27dc00ae22,0,0,1,0
HH580d21659e,0,3466,0,0
HH0f961b3e5a,0,56,1,0
HHdd4ae81ac2,0,1256,1,0
HH86c81ee4ec,0,1444,0,0
HHdb21ad995f,0,1399,1,0
HH88233d2aab,0,8238,1,1
HH3eb4de3eec,0,0,0,0
HHa561b80ca0,0,1612,1,0
HH2eb2f51778,0,0,0,0
HH39961821de,0,39,0,0
HH6b4fdfb56b,0,831,1,1
HHc702eccc14,0,1836,1,0
HHd5915c4d00,0,373,0,1
HHc2c60c0c18,0,4119,1,1
HH120a87a426,0,3317,0,1
HHf5a94a9d1c,0,3114,0,0
HH223ee99d05,0,543,1,0
HHb8a2625f16,0,1,0,0
HH7735c485f7,0,522,0,1
HHe46131e96d,0,39,1,0
HHc2d068f82f,0,5916,0,0
HH477f24788e,0,1590,1,0
HHcc7dcf3b71,0,107,0,0
HH129bf512e7,0,314,0,0
HH840309a256,0,4331,0,0
HH9b8a41181e,0,239,1,0
HH9f4faf7711,1,-1,1,0
HHe742e0f52c,0,1747,1,0
HHe8d0347758,1,-998,1,0
HH00b9f84f33,0,557,1,1
HH1d346d3462,0,11650,1,0
HHb0c6613f18,0,-480,0,0
HH600afe9fb6,0,1092,1,1
HHd9747189e2,0,4,1,0
HH1a33226c3d,0,1030,0,0
HH1659b41085,0,4807,0,0
HHf120692c27,0,1027,1,0
HHc47c129a68,0,279,0,0
HH24ae80efa4,0,865,0,0
HH7287807371,0,192,0,0
HHff9bec025f,0,14,1,1
HH0730542f7a,0,404,1,0
HH0f4f2d2610,1,-204,1,0
HH82997728fc,0,284,1,0
HH5c697dff51,0,387,1,0
HHc40ce79cfa,0,280,1,0
HH7b1540a35a,0,3237,0,0
HH909fc7f93c,0,24,1,0
HHf5ddd35bcf,0,1064,0,0
HHc653ddabf6,0,-99,1,0
HH49fbe6d10d,0,107,1,1
HHd3a2a62f98,0,95,1,0
HHaa56aba918,0,565,1,1
HH44dd51e518,0,217,1,0
HH7beacbd3d2,0,1088,0,0
HHa26270f7ae,0,788,0,0
HH734dd0d602,0,0,1,0
HHccd3a5ad55,0,154,0,0
HH5c12e15930,0,465,0,1
HHb060f9fe12,0,1057,1,0
HH4748739633,0,1301,1,0
HH6bed2e24aa,0,477,1,0
HH68d97f60e8,0,-208,1,1
HH2b68ce30e0,0,916,0,0
HHee3f05a8af,0,2869,0,0
HHb07512eace,0,616,1,0
HHc5c1770498,0,2016,0,0
HH49df785161,0,79,1,0
HH6e55bc4e1a,0,294,1,0
HHa0e42f1f9d,0,-228,1,0
HH22fd5cb8f6,0,2661,0,0
HHc820e00d9f,0,198,1,0
HHf86c3a13e5,0,23,1,0
HH38cf188250,0,925,0,0
HHe7fae145b9,0,1716,1,0
HH17a32224c6,0,2489,1,0
HH43154ad8fd,0,658,0,0
HHbb92bcfc53,0,61,1,0
HH51c3866d91,0,1349,0,0
HHc2ed57402e,0,3728,1,0
HHfa7bf3a6f1,0,0,1,0
HHe383884fdf,0,-256,1,0
HH52ee5ffcbe,0,3340,0,0
HH54d42d47ec,0,454,1,0
HHbb2f4465df,0,216,0,0
HHfb174f3d8f,0,6851,1,0
HH79f990f6bc,0,1241,0,0
HH4af2ed9982,0,5,1,0
HH05645f3a6c,0,1825,1,0
HH2bebea1c52,0,1743,1,0
HH3ec7dbbe37,0,303,0,0
HHd92d9f3d35,0,78,1,0
HHf2d53b45f0,0,187,1,0
HH16a7799a94,0,1646,1,0
HHec569c08cb,0,118,0,0
HHa9356de7a6,0,283,0,0
HH1085b60579,0,904,0,0
HHa1727a4bf4,0,3026,0,0
HHad16cc03ad,0,557,1,0
HHc0291cadc4,0,399,1,1
HHe3956c27da,0,380,1,0
HH5712ea23af,0,-245,0,1
HH4c83b893f2,0,1495,1,0
HH20e081f152,0,2641,1,0
HHde17029c47,0,-33,0,0
HHc7e61cf6e1,0,5773,0,0
HH6774d50abe,0,959,0,0
HHefb9dd9f81,0,42,0,0
HH2652120a18,0,235,1,0
HH71e3650843,0,193,0,0
HH63b23464f6,0,4263,0,1
HH55d161df35,0,195,1,0
HH633cc77bfa,0,1527,0,0
HHe886f38fb9,0,424,1,0
HHf91e135f99,0,2027,0,0
HH1bb7a31883,0,23,1,0
HHdcd13ff5d0,0,244,0,0
HH25d8a2c2af,0,1917,0,0
HHb5d742ecdd,0,2187,1,0
HH0e32ad0df6,0,96,0,0
HH7aad656b93,0,195,1,0
HH2dd81ff0f7,0,2587,0,0
HH75b85a9c1a,0,480,1,0
HH5bacce9ca8,0,0,1,0
HHb28d9b18df,0,1184,1,0
HH405544de37,0,452,0,0
HH0315cf17b6,0,2944,0,0
HH5a97ec205d,0,4912,0,0
HH4ca6c3b4b1,0,3316,0,0
HH7ec2c56376,0,284,0,0
HHf67d1c2b7c,0,730,1,0
HH57aaf2b405,0,606,1,0
HH1157d07a9c,0,602,0,0
HH4f6a9274e0,0,2543,0,0
HH6026fcd268,0,6422,0,0
HH5c7974b50d,0,1415,1,0
HH524dea9b77,0,20,1,1
HH92c73cddd8,0,238,1,0
HH626524a56b,0,378,1,0
HH892a464330,0,607,1,0
HH0c8d184081,0,457,1,0
HH8cacb60619,0,111,0,1
HH32b59f3b41,0,241,0,0
HHdf573278fa,0,616,1,0
HH85214cf020,0,1049,1,0
HH3b923ff2e4,0,74,0,0
HH138070ca75,0,1234,0,0
HHfae7d85e3b,0,22,1,1
HHc2ebfbbe83,0,6657,0,0
HHc84556b311,0,146,1,0
HH590e2c7d23,0,10406,0,0
HH6a4f969b8b,0,6060,1,0
HH42960bb923,0,165,0,1
HH32827939bb,0,2876,0,0
HH01f6bd1972,0,-339,1,1
HHf99d4963b4,0,436,1,0
HH0bc040a9d1,0,8556,0,0
HHd6efa868f6,0,181,0,0
HHec2084f596,0,1536,0,0
HH891c84b8b1,0,901,0,0
HH153fc87685,0,369,1,0
HHe0bcf03279,0,783,1,0
HH4164d57e53,0,423,0,0
HH744dc14237,0,3706,1,0
HH931ac36aff,0,2127,1,0
HH7ff5a013ca,0,8262,1,0
HHacd7d6fe45,0,-158,1,0
HHe0cde949d3,0,0,0,0
HHa5f19d2d3f,0,424,1,1
HHa83c7997cf,0,4996,0,0
HH1e772cc201,0,1633,0,0
HH1755081001,0,8413,0,0
HHccf462bc4d,0,160,1,0
HH3e9fae814e,0,0,1,0
HH67cc96e24f,0,3764,0,0
HH2162954706,0,377,0,0
HHfb759a06c3,0,-46,1,0
HHe0e3bbaea2,0,96,0,0
HH653d614061,1,687,1,0
HHa1049b72f2,0,5495,1,0
HH0b76dccc50,0,169,0,1
HHccf91e0845,0,21,1,0
HH1912711143,0,4717,0,0
HHa6ccb267f8,0,1859,0,0
HH8b17fb1a59,0,3665,0,0
HH47adbdd79e,0,-287,1,0
HHea9a43ceb7,0,395,0,0
HHda44d03dd1,0,-42,0,0
HH1de37991a7,0,960,1,1
HHc1ef9d2046,0,922,1,0
HH84f50a3671,0,227,0,0
HHbc0712c183,0,121,1,0
HH7ba8c32b1a,0,-267,0,1
HH28e78220f9,0,30,0,0
HHb591d05dd0,0,-558,0,0
HH951ba7982b,0,1280,1,0
HHfdf81a1303,0,1458,0,0
HH9e38f146f7,0,130,1,0
HH59847f671d,0,1962,0,0
HHe0d4f460cb,0,-368,1,0
HHa7b665cac2,0,146,1,0
HH6a6e2953f3,0,501,1,1
HH68cb68f222,0,1633,0,0
HH533b7e27fc,0,206,1,0
HHc865162808,0,529,1,0
HH5002e2c5d1,0,1790,0,1
HHdc685bf1fa,0,4733,1,0
HHffe4487b78,0,1623,1,0
HH7bccbe2869,0,263,1,0
HH413fea90b3,0,-211,1,0
HHaf8b3de8d3,0,183,0,0
HH83a4f704bb,0,-1944,1,0
HHc4e9e6ca79,0,-36,0,0
HH38b558270f,0,780,0,0
HH3b343c936f,0,483,0,0
HH5e1a2aad93,0,214,1,0
HH87d826c866,0,8563,1,0
HHf9216e09b1,0,4158,0,0
HH9f3f799917,0,53,0,0
HH2a8888028a,0,4688,0,0
HH5b246dd665,0,1451,0,0
HH601e454742,0,48,0,0
HHfbaf4748cd,0,1285,0,0
HH6f316799ee,0,0,1,0
HHc078281c45,0,1337,0,0
HH5e8ac0d238,0,-122,1,0
HH7d2220355d,0,5008,0,0
HH9b6b093a08,0,216,0,0
HH61b5b4154a,0,955,0,1
HH7f33f13b18,0,472,1,0
HH8eda6b863a,0,324,0,1
HH011ae3bd0a,0,27696,0,0
HHaa73c50ee1,0,-197,1,0
HH4d5361edbe,0,10861,0,0
HHf707ed0c4a,0,-237,1,0
HH98f9613a48,0,148,1,0
HH0d50eeacf4,0,447,1,0
HH423502b74d,0,1590,1,0
HHbd677d41dd,0,258,0,0
HHc9b1d48c10,0,12264,0,0
HH393068f2eb,0,0,0,0
HH2024c54241,0,-428,1,0
HHeac0793e86,0,0,1,0
HHb22796fe47,0,334,0,0
HH56b1d0db4b,0,537,0,0
HH5e3e86a5d2,0,97,0,0
HH68c2f339f1,0,224,1,0
HH950026cdb2,0,1925,1,0
HH7b18c36d55,0,806,0,0
HHa9176b8f31,0,-1006,1,1
HH41bd2bd02b,0,1077,0,0
HH1e95c7e336,0,1118,1,0
HH7ddae57e62,0,2120,1,0
HH8cd31be028,0,442,0,0
HHc36b3697b1,0,16,0,0
HHa5048a1567,0,450,1,1
HHbdbd4a4852,0,6138,1,1
HHa60b0be9e9,0,3473,0,0
HH96b39ffe6c,0,1242,1,0
HH92f1261750,0,2945,1,0
HH27aa9c576a,0,498,0,0
HHc76e1bfd51,0,1595,0,0
HH4d87c5df89,0,300,1,0
HH84655c9e31,0,1163,1,0
HH7ebdc7bddc,0,0,1,0
HH68b6d53378,0,1801,1,0
HH03ac7e9efe,0,983,1,0
HH4629c1896f,0,114,0,1
HH01a34ca24f,0,3917,0,0
HH7871ea67bb,0,3643,0,0
HH3d4aeb4b25,0,162,1,0
HH69d287d315,0,2161,0,0
HHee33da39ea,0,1393,1,1
HH2cf02084f8,0,2139,1,0
HHe7e1ddd43e,0,118,0,0
HHb59454c778,0,3771,0,0
HH6f785edefd,0,318,1,0
HHf0dea50f40,0,979,1,0
HH802f9a6dd3,0,170,1,0
HHd64ef41f2e,0,236,1,0
HHd097834e3c,0,3229,0,0
HHc67e0307ff,0,20,1,0
HH0012228ae0,0,24,1,0
HHab888d72ca,0,2431,1,0
HH4cb2dd7efb,0,2987,1,0
HH632a6a2ec0,0,1965,0,0
HHc751661518,0,159,0,0
HH4ffa96cee1,0,2007,0,0
HH836548f791,0,557,1,0
HHb68cda98b1,0,537,1,0
HH56a249fa1d,0,-113,1,1
HH161bc4c4c0,0,854,0,0
HH4dee08a099,0,333,0,1
HH53812c98d6,0,2598,0,0
HH4b43f875a1,0,0,1,0
HH50680d2b6f,0,5289,1,0
HHae743aa4de,0,10596,1,0
HH4bdeb9649f,0,419,1,0
HH54949a4169,1,-1980,1,1
HHa20e253bcb,0,1378,1,0
HH13a5351910,0,290,0,0
HH429e258764,0,545,1,0
HH46130622ed,0,0,0,0
HH25dfd3064b,0,17,0,0
HH701dcabec3,0,84,0,1
HH3ba7bcae30,0,261,1,1
HHea1ce25a84,0,0,1,1
HH127984b0f0,0,286,1,0
HHb1336c7faa,0,569,1,0
HH17919fcf29,0,251,0,0
HHcf2e678ba3,0,2920,1,0
HH128e1b3c3c,0,9716,0,0
HH6f76aabb9e,0,1615,1,0
HH8ece8702d7,0,1720,0,0
HH525f411c1a,0,1609,0,0
HHac7073a49a,0,30,0,0
HHdde8e2bbbd,0,238,1,1
HHa8d37f359d,0,318,1,0
HH1c9ef4d9c3,0,4056,0,0
HH2ef509e883,0,293,0,0
HHfbf8f399f1,0,4,1,0
HHcd9b229902,0,594,1,0
HHfb3b9d394b,0,794,1,1
HH9e685e6980,0,2295,1,0
HH9cece9e6c0,0,810,0,0
HHc56f4a7602,0,1280,0,1
HH2ac215edf9,0,862,0,0
HH6edbc8212a,0,3738,1,0
HH81e5c4c94c,0,2304,0,0
HH56f56646c5,0,2515,0,0
HHd61bca8729,0,4855,0,0
HHcf896bd7f9,0,699,0,0
HHa805b3f97a,0,0,1,0
HHce63f58b49,0,6368,1,0
HH91171eb0f4,0,2196,0,0
HH0c8b6ec278,0,455,1,0
HHa52cf26f4e,0,38,1,0
HH84f439176a,0,692,0,0
HHc6179ad5da,0,484,1,0
HH7e5d9ebe4d,0,1147,0,0
HHbe177d8e20,0,1185,1,0
HH7f6d4585ad,0,212,0,0
HH18cd0c68fd,0,703,0,0
HHde0d9f5044,0,901,1,0
HHb1eed06357,0,844,0,0
HH0e3f36f8d3,0,1354,0,0
HH849db06c3c,0,47,1,0
HHb16815369c,0,-396,1,0
HH171fae7734,0,2149,1,0
HH9d19b5b631,0,9001,0,0
HHf0f3a2bc3e,0,-253,1,0
HH6c8e9036f0,0,287,1,0
HH10d833f59c,0,4015,1,0
HHe787f56b64,0,272,0,0
HH1fdb4c763d,0,1293,1,0
HH2675257c86,0,683,1,0
HH0fe7074f66,0,67,0,0
HH4de873fa79,0,72,1,0
HH0ca13dda77,0,230,0,0
HH43e1e7a9a9,0,496,1,0
HH7620eb2083,0,4500,1,0
HHa7235a3f10,0,240,1,0
HH794adb172d,0,1245,0,0
HH8eee5ab715,0,334,0,0
HH91f9aa3430,0,0,1,0
HHf966f0bdd9,0,840,1,0
HHbe915da302,0,73,0,0
HHf1eed2cadb,0,2143,0,0
HH6a5835f323,0,661,0,0
HH2e26e09d9a,0,335,1,0
HH5b46f36b7c,0,94,1,0
HHb2f609a790,0,1089,1,0
HH1c3a8cf5f2,0,76,0,0
HH972d29adfe,0,1211,1,0
HH2ed51b2a9b,0,1221,1,0
HH09a83de3b5,0,444,0,0
HHc242c6d088,0,388,0,0
HH202364e7d4,0,3806,1,0
HH6867b06034,0,194,1,0
HHec00c0c426,0,72,1,0
HHe5252221ce,0,612,0,0
HHeeab16665c,0,115,0,0
HH2f94c20bf2,0,10583,0,0
HHe6e26bf9ae,0,23,0,0
HHc2790ed8a9,0,56,0,0
HHc213f74b37,0,29,0,1
HH154dee6d38,0,129,0,0
HH6c08f5b786,0,8023,0,0
HH9a6c8fb2ca,0,107,1,0
HHd68f05504b,0,661,1,0
HH0fff8ad7ab,0,660,0,0
HH0a865a8eed,0,536,1,0
HH6ec8ac12f5,0,328,1,0
HH71c4c2a94b,1,-18,1,0
HHbb741bc20c,0,1294,0,0
HHd63d4d45a8,0,587,1,0
HH2d5fd3d378,0,453,1,1
HH31e783cded,0,1763,0,0
HH4c07dd7249,0,4787,1,0
HH348c13aec4,0,534,0,0
HH3486269adb,0,216,1,0
HHb7e94e998d,0,1343,1,1
HHb0e1869f1a,0,560,1,0
HH2a2547b94e,0,232,1,0
HHcbbbfd49b1,0,1649,1,0
HH3fbb640624,0,103,0,0
HHa79d9ec190,0,2211,0,0
HH39c67249e2,0,65,1,0
HH9aa934b49b,0,1138,1,1
HHad9f6632a3,0,118,0,0
HH7f2aed4232,0,0,1,1
HH72b4c9c238,0,536,0,0
HH299f42d617,0,0,1,0
HHa2197e252a,0,518,1,0
HHae49d6e35d,0,1218,0,0
HH7f1d57f6c2,0,3546,1,0
HHbde6db8d70,0,5313,0,0
HH0493aeba68,0,117,0,1
HH2e6c99b578,0,4391,1,0
HH018a253250,0,203,0,0
HH2cf4efeaff,0,86,0,0
HH9086282a11,0,4,0,0
HH42472b9e58,0,523,0,0
HH4f04ad4a05,0,3765,0,0
HH01289a7bd7,0,1473,1,1
HHbe37afe4dd,0,28,1,0
HHa9f291f1ed,0,-449,1,0
HHaa66459333,0,1776,0,0
HH1fba1b2f16,0,70,0,0
HH1605573271,0,354,0,0
HHee7a04dd81,0,703,1,0
HH35260c0806,0,2,0,0
HHb0bfef925c,0,489,1,0
HHee6f4eedcd,0,93,0,0
HH12eb611d79,0,3060,1,0
HHccc4bcb00c,0,62,0,0
HHf9d9ad0277,0,288,0,0
HH99d3215281,0,17,0,0
HHc8e4db955c,0,19,0,1
HH25558c4208,0,275,0,0
HH7be7857707,0,148,1,0
HH7bee4c07a9,0,3324,0,0
HH62cd119969,0,3917,1,0
HHc4f5c9475f,0,97,1,0
HH8dc62b2854,0,1183,0,0
HH73eadf5b87,0,502,0,0
HH3dba4e4e05,0,94,0,0
HH914f4dd540,0,197,1,0
HHbe2c08badb,0,348,1,0
HHbc105de831,0,2104,1,0
HH615062838c,0,1717,0,1
HHceef8fa6ec,0,1759,0,0
HHe0bf86361c,0,1062,0,0
HH423f48f471,0,1040,1,0
HHcb52b5ba47,0,4736,1,0
HH5ba1c0d598,0,1979,0,0
HH1943f93498,0,6798,1,0
HHde181037f0,0,312,0,0
HHa2ad956e5a,0,471,0,0
HH2edda90cad,0,4718,1,0
HH6d48e8bfe5,0,1755,1,0
HHbd9a3e7e94,0,1071,0,0
HH7744ff7ce3,0,293,1,0
HH9eeca21301,0,0,0,0
HHd60991b43c,0,2346,0,0
HH1883ea50e5,0,381,0,0
HHe69ab2377f,0,41630,0,0
HH128d67409f,0,228,1,0
HH6cd5bde2e2,0,733,1,0
HHd36c267b6d,0,303,0,0
HH723000ae17,0,1506,0,0
HHf495e8e082,0,483,0,0
HH8e3c45eb7e,0,415,0,0
HH326447faed,0,2489,1,0
HHebf1d54904,0,1010,1,0
HH5344dd6821,0,70,1,0
HHe2a43e61e9,0,6138,0,0
