"word","sentiment"
"favorable","surprise"
"favorable","trust"
"favorite","joy"
"favorite","positive"
"favorite","trust"
"favoritism","positive"
"fawn","negative"
"fear","anger"
"fear","fear"
"fear","negative"
"fearful","fear"
"fearful","negative"
"fearful","sadness"
"fearfully","fear"
"fearfully","negative"
"fearfully","sadness"
"fearfully","surprise"
"fearing","fear"
"fearing","negative"
"fearless","fear"
"fearless","positive"
"feat","anticipation"
"feat","joy"
"feat","positive"
"feat","surprise"
"feature","positive"
"febrile","negative"
"fecal","disgust"
"fecal","negative"
"feces","disgust"
"feces","negative"
"fee","anger"
"fee","negative"
"feeble","negative"
"feeble","sadness"
"feeling","anger"
"feeling","anticipation"
"feeling","disgust"
"feeling","fear"
"feeling","joy"
"feeling","negative"
"feeling","positive"
"feeling","sadness"
"feeling","surprise"
"feeling","trust"
"feigned","negative"
"felicity","joy"
"felicity","positive"
"fell","negative"
"fell","sadness"
"fellow","positive"
"fellow","trust"
"fellowship","positive"
"felon","fear"
"felon","negative"
"felony","negative"
"female","positive"
"fenced","anger"
"fender","trust"
"ferment","anticipation"
"ferment","negative"
"fermentation","anticipation"
"ferocious","anger"
"ferocious","disgust"
"ferocious","fear"
"ferocious","negative"
"ferocity","anger"
"ferocity","negative"
"fertile","positive"
"fervor","anger"
"fervor","joy"
"fervor","positive"
"festival","anticipation"
"festival","joy"
"festival","positive"
"festival","surprise"
"festive","joy"
"festive","positive"
"fete","anticipation"
"fete","joy"
"fete","positive"
"fete","surprise"
"feud","anger"
"feud","negative"
"feudal","negative"
"feudalism","anger"
"feudalism","negative"
"feudalism","sadness"
"fever","fear"
"feverish","negative"
"fiasco","negative"
"fib","anger"
"fib","negative"
"fickle","negative"
"fictitious","negative"
"fidelity","joy"
"fidelity","positive"
"fidelity","trust"
"fiend","anger"
"fiend","disgust"
"fiend","fear"
"fiend","negative"
"fierce","anger"
"fierce","disgust"
"fierce","fear"
"fierce","negative"
"fiesta","anticipation"
"fiesta","joy"
"fiesta","positive"
"fiesta","surprise"
"fiesta","trust"
"fight","anger"
"fight","fear"
"fight","negative"
"fighting","anger"
"fighting","negative"
"filibuster","negative"
"fill","trust"
"filth","disgust"
"filth","negative"
"filthy","disgust"
"filthy","negative"
"finally","anticipation"
"finally","disgust"
"finally","joy"
"finally","positive"
"finally","surprise"
"finally","trust"
"finery","positive"
"finesse","positive"
"fire","fear"
"firearms","anger"
"firearms","fear"
"firearms","negative"
"fireball","positive"
"fireman","trust"
"fireproof","positive"
"firmness","positive"
"firmness","trust"
"firstborn","anticipation"
"firstborn","joy"
"firstborn","positive"
"firstborn","trust"
"fits","anger"
"fits","negative"
"fitting","anticipation"
"fitting","joy"
"fitting","positive"
"fitting","trust"
"fixed","trust"
"fixture","positive"
"flabby","disgust"
"flabby","negative"
"flaccid","negative"
"flaccid","sadness"
"flagging","negative"
"flagrant","anger"
"flagrant","disgust"
"flagrant","negative"
"flagship","trust"
"flake","negative"
"flange","trust"
"flap","negative"
"flattering","joy"
"flattering","positive"
"flatulence","disgust"
"flatulence","negative"
"flaunt","negative"
"flaw","negative"
"flaw","sadness"
"flea","disgust"
"flea","negative"
"fled","fear"
"flee","fear"
"flee","negative"
"fleece","anger"
"fleece","disgust"
"fleece","negative"
"fleece","sadness"
"fleet","positive"
"flesh","disgust"
"fleshy","negative"
"flexibility","positive"
"flinch","anticipation"
"flinch","disgust"
"flinch","fear"
"flinch","negative"
"flinch","sadness"
"flinch","surprise"
"flirt","anticipation"
"flirt","joy"
"flirt","negative"
"flirt","positive"
"flirt","surprise"
"flirt","trust"
"flog","anger"
"flog","disgust"
"flog","fear"
"flog","negative"
"flog","sadness"
"flood","fear"
"flop","disgust"
"flop","negative"
"flop","sadness"
"floral","positive"
"flounder","fear"
"flounder","negative"
"flounder","sadness"
"flow","positive"
"flowery","positive"
"flu","fear"
"flu","negative"
"fluctuation","anger"
"fluctuation","fear"
"fluctuation","negative"
"fluke","surprise"
"flush","positive"
"flying","fear"
"flying","positive"
"focus","positive"
"foe","anger"
"foe","fear"
"foe","negative"
"foiled","negative"
"follower","trust"
"folly","negative"
"fondness","joy"
"fondness","positive"
"food","joy"
"food","positive"
"food","trust"
"fool","disgust"
"fool","negative"
"foolish","negative"
"foolishness","negative"
"football","anticipation"
"football","joy"
"football","positive"
"footing","trust"
"forage","negative"
"foray","anger"
"foray","negative"
"forbearance","positive"
"forbid","negative"
"forbid","sadness"
"forbidding","anger"
"forbidding","fear"
"forbidding","negative"
"force","anger"
"force","fear"
"force","negative"
"forced","fear"
"forced","negative"
"forcibly","anger"
"forcibly","fear"
"forcibly","negative"
"fore","positive"
"forearm","anger"
"forearm","anticipation"
"foreboding","anticipation"
"foreboding","fear"
"foreboding","negative"
"forecast","anticipation"
"forecast","trust"
"foreclose","fear"
"foreclose","negative"
"foreclose","sadness"
"forefathers","joy"
"forefathers","positive"
"forefathers","trust"
"forego","negative"
"foregoing","positive"
"foreign","negative"
"foreigner","fear"
"foreigner","negative"
"foreman","positive"
"forerunner","positive"
"foresee","anticipation"
"foresee","positive"
"foresee","surprise"
"foresee","trust"
"foreseen","anticipation"
"foreseen","positive"
"foresight","anticipation"
"foresight","positive"
"foresight","trust"
"forewarned","anticipation"
"forewarned","fear"
"forewarned","negative"
"forfeit","anger"
"forfeit","negative"
"forfeit","sadness"
"forfeited","negative"
"forfeiture","fear"
"forfeiture","negative"
"forfeiture","sadness"
"forge","positive"
"forgery","negative"
"forget","negative"
"forgive","positive"
"forgiven","positive"
"forgiving","positive"
"forgiving","trust"
"forgotten","fear"
"forgotten","negative"
"forgotten","sadness"
"forlorn","negative"
"forlorn","sadness"
"formality","trust"
"formative","positive"
"formative","trust"
"formidable","fear"
"forming","anticipation"
"formless","negative"
"formula","positive"
"formula","trust"
"fornication","negative"
"forsake","negative"
"forsake","sadness"
"forsaken","anger"
"forsaken","negative"
"forsaken","sadness"
"fort","trust"
"forte","positive"
"forthcoming","positive"
"fortify","positive"
"fortitude","joy"
"fortitude","positive"
"fortitude","trust"
"fortress","fear"
"fortress","positive"
"fortress","sadness"
"fortress","trust"
"fortunate","positive"
"fortune","anticipation"
"fortune","joy"
"fortune","positive"
"fortune","surprise"
"fortune","trust"
"forward","positive"
"foul","anger"
"foul","disgust"
"foul","fear"
"foul","negative"
"found","joy"
"found","positive"
"found","trust"
"foundation","positive"
"fracture","negative"
"fragile","fear"
"fragile","negative"
"fragile","sadness"
"fragrant","positive"
"frailty","negative"
"frailty","sadness"
"framework","trust"
"frank","positive"
"frank","trust"
"frankness","positive"
"frankness","trust"
"frantic","anticipation"
"frantic","disgust"
"frantic","fear"
"frantic","negative"
"frantic","surprise"
"fraternal","joy"
"fraternal","positive"
"fraternal","trust"
"fraud","anger"
"fraud","negative"
"fraudulent","anger"
"fraudulent","disgust"
"fraudulent","negative"
"fraught","fear"
"fraught","negative"
"fraught","sadness"
"fray","negative"
"frayed","negative"
"frayed","sadness"
"freakish","disgust"
"freakish","fear"
"freakish","negative"
"freakish","surprise"
"freedom","joy"
"freedom","positive"
"freedom","trust"
"freely","joy"
"freely","positive"
"freely","trust"
"freezing","negative"
"frenetic","anger"
"frenetic","fear"
"frenetic","negative"
"frenetic","surprise"
"frenzied","anger"
"frenzied","fear"
"frenzied","negative"
"frenzy","negative"
"fret","fear"
"fret","negative"
"friction","anger"
"friend","joy"
"friend","positive"
"friend","trust"
"friendliness","joy"
"friendliness","positive"
"friendliness","trust"
"friendly","anticipation"
"friendly","joy"
"friendly","positive"
"friendly","trust"
"friendship","joy"
"friendship","positive"
"friendship","trust"
"frigate","fear"
"fright","fear"
"fright","negative"
"fright","surprise"
"frighten","fear"
"frighten","negative"
"frighten","sadness"
"frighten","surprise"
"frightened","fear"
"frightened","negative"
"frightened","surprise"
"frightful","anger"
"frightful","fear"
"frightful","negative"
"frightful","sadness"
"frigid","negative"
"frisky","anticipation"
"frisky","joy"
"frisky","positive"
"frisky","surprise"
"frivolous","negative"
"frolic","joy"
"frolic","positive"
"frostbite","negative"
"froth","negative"
"frown","negative"
"frown","sadness"
"frowning","anger"
"frowning","disgust"
"frowning","negative"
"frowning","sadness"
"frugal","positive"
"fruitful","positive"
"fruitless","negative"
"fruitless","sadness"
"frustrate","anger"
"frustrate","disgust"
"frustrate","negative"
"frustrate","sadness"
"frustrated","anger"
"frustrated","negative"
"frustration","anger"
"frustration","negative"
"fudge","negative"
"fugitive","anger"
"fugitive","disgust"
"fugitive","fear"
"fugitive","negative"
"fugitive","sadness"
"fugitive","trust"
"fulfill","joy"
"fulfill","positive"
"fulfillment","anticipation"
"fulfillment","joy"
"fulfillment","positive"
"fulfillment","trust"
"full","positive"
"fully","positive"
"fully","trust"
"fumble","negative"
"fume","negative"
"fuming","anger"
"fuming","negative"
"fun","anticipation"
"fun","joy"
"fun","positive"
"fundamental","positive"
"fundamental","trust"
"funeral","sadness"
"fungus","disgust"
"fungus","negative"
"funk","negative"
"funk","sadness"
"furious","anger"
"furious","disgust"
"furious","negative"
"furiously","anger"
"furnace","anger"
"furor","anger"
"furor","negative"
"furrow","sadness"
"fury","anger"
"fury","fear"
"fury","negative"
"fury","sadness"
"fuse","positive"
"fuse","trust"
"fusion","positive"
"fuss","anger"
"fuss","negative"
"fuss","sadness"
"fussy","disgust"
"fussy","negative"
"futile","negative"
"futile","sadness"
"futility","negative"
"gaby","disgust"
"gaby","negative"
"gag","disgust"
"gag","negative"
"gage","trust"
"gain","anticipation"
"gain","joy"
"gain","positive"
"gaining","positive"
"gall","anger"
"gall","disgust"
"gall","negative"
"gallant","positive"
"gallantry","positive"
"gallows","anger"
"gallows","fear"
"gallows","negative"
"gallows","sadness"
"galore","positive"
"gamble","negative"
"gambler","anticipation"
"gambler","negative"
"gambler","surprise"
"gambling","anticipation"
"gambling","negative"
"gambling","surprise"
"gang","anger"
"gang","fear"
"gang","negative"
"gaol","negative"
"gap","negative"
"gape","surprise"
"garbage","disgust"
"garbage","negative"
"garden","joy"
"garden","positive"
"garish","disgust"
"garish","negative"
"garish","surprise"
"garnet","positive"
"garnish","negative"
"garrison","positive"
"garrison","trust"
"gash","fear"
"gash","negative"
"gasp","surprise"
"gasping","fear"
"gasping","negative"
"gate","trust"
"gateway","trust"
"gauche","negative"
"gauging","trust"
"gaunt","negative"
"gawk","surprise"
"gazette","positive"
"gazette","trust"
"gear","positive"
"gelatin","disgust"
"gem","joy"
"gem","positive"
"general","positive"
"general","trust"
"generosity","anticipation"
"generosity","joy"
"generosity","positive"
"generosity","surprise"
"generosity","trust"
"generous","joy"
"generous","positive"
"generous","trust"
"genial","joy"
"genial","positive"
"genius","positive"
"gent","anger"
"gent","disgust"
"gent","fear"
"gent","negative"
"genteel","positive"
"gentleman","positive"
"gentleman","trust"
"gentleness","positive"
"gentry","positive"
"gentry","trust"
"genuine","positive"
"genuine","trust"
"geranium","positive"
"geriatric","negative"
"geriatric","sadness"
"germ","anticipation"
"germ","disgust"
"germination","anticipation"
"ghastly","disgust"
"ghastly","fear"
"ghastly","negative"
"ghetto","disgust"
"ghetto","fear"
"ghetto","negative"
"ghetto","sadness"
"ghost","fear"
"ghostly","fear"
"ghostly","negative"
"giant","fear"
"gibberish","anger"
"gibberish","negative"
"gift","anticipation"
"gift","joy"
"gift","positive"
"gift","surprise"
"gifted","positive"
"gigantic","positive"
"giggle","joy"
"giggle","positive"
"girder","positive"
"girder","trust"
"giving","positive"
"glacial","negative"
"glad","anticipation"
"glad","joy"
"glad","positive"
"gladiator","fear"
"gladness","joy"
"gladness","positive"
"glare","anger"
"glare","fear"
"glare","negative"
"glaring","anger"
"glaring","negative"
"glee","joy"
"glee","positive"
"glib","negative"
"glide","anticipation"
"glide","joy"
"glide","positive"
"glimmer","anticipation"
"glimmer","joy"
"glimmer","positive"
"glimmer","surprise"
"glitter","disgust"
"glitter","joy"
"glittering","positive"
"gloom","negative"
"gloom","sadness"
"gloomy","negative"
"gloomy","sadness"
"glorification","joy"
"glorification","positive"
"glorify","anticipation"
"glorify","joy"
"glorify","positive"
"glorify","surprise"
"glorify","trust"
"glory","anticipation"
"glory","joy"
"glory","positive"
"glory","trust"
"gloss","positive"
"glow","anticipation"
"glow","joy"
"glow","positive"
"glow","trust"
"glowing","positive"
"glum","negative"
"glum","sadness"
"glut","disgust"
"glut","negative"
"gluttony","disgust"
"gluttony","negative"
"gnome","anger"
"gnome","disgust"
"gnome","fear"
"gnome","negative"
"gob","disgust"
"goblin","disgust"
"goblin","fear"
"goblin","negative"
"god","anticipation"
"god","fear"
"god","joy"
"god","positive"
"god","trust"
"godless","anger"
"godless","negative"
"godly","joy"
"godly","positive"
"godly","trust"
"godsend","joy"
"godsend","positive"
"godsend","surprise"
"gold","positive"
"gonorrhea","anger"
"gonorrhea","disgust"
"gonorrhea","fear"
"gonorrhea","negative"
"gonorrhea","sadness"
"goo","disgust"
"goo","negative"
"good","anticipation"
"good","joy"
"good","positive"
"good","surprise"
"good","trust"
