"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
2540,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
3932,"","","Unknown","Unknown","","","","","","","","","",""
4004,"","","Unknown","Yes","","","","","","","","","","Yes"
4223,"","","Unknown","Unknown","","","","","","","","","",""
586,"","","Unknown","Unknown","","","","","","","","","",""
3521,"","","Unknown","Unknown","","","","","","","","","",""
619,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2178,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
2828,"","","Unknown","Yes","","","","","","","","","",""
4472,"","","Unknown","Unknown","","","","","","","","","",""
5476,"","","Unknown","Yes","","","","","","","","","",""
1019,"","","Unknown","Unknown","Yes","","","","","","","","","Yes"
2904,"1 religious contribution  in home","","Unknown","Yes","Yes","","","","","","","","",""
5913,"","","Unknown","Yes","","","","","","","","","",""
4631,"","","Unknown","Yes","","","","","","","","","",""
2790,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
5290,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
5535,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
920,"","","Unknown","Yes","","","","","","","","","","Yes"
2588,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3793,"","","Unknown","Yes","","","","","","","","","",""
3248,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
2901,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1341,"","","Unknown","Yes","","","","","","","","","",""
2195,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5234,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5750,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
1157,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2581,"","","Unknown","Yes","","","","","","","","","",""
3300,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
4094,"","","Unknown","Unknown","","","","","","","","","",""
2228,"","","Unknown","Yes","","","","","","","","","",""
1031,"1 religious contribution  in home","2 political contributions in home","Unknown","Unknown","","","","","","","","","",""
912,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3945,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1512,"","","Unknown","Yes","","","","","","","","","",""
182,"","","Unknown","Yes","","","","","","","","","",""
2266,"1 religious contribution  in home","","Yes","Yes","","","","","","","","","",""
2056,"","","Yes","Unknown","","","","","","","","","",""
3940,"","","Unknown","Yes","","","","","","","","","",""
1232,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5561,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
601,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4867,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5818,"1 religious contribution  in home","","Yes","Unknown","","","","","","","","","Yes","Yes"
692,"","","Unknown","Yes","","","","","","","","","",""
4343,"","","Yes","Unknown","","","","","","","","","",""
167,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
355,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
4220,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
3549,"","","Unknown","Yes","","","","","","","","","",""
3596,"","","Unknown","Unknown","","","","","","","","","",""
5731,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
1996,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
134,"","","Unknown","Unknown","","","","","","","","","",""
1717,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2993,"","","Unknown","Yes","","","","","","","","","","Yes"
5200,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
2670,"","","Unknown","Yes","","","","","","","","","",""
3093,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5766,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5099,"","","Unknown","Unknown","","","","","","","","","",""
1327,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
4100,"","","Unknown","Yes","","","","","","","","","",""
687,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
5897,"","","Yes","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
4140,"","","Unknown","Unknown","","","","","","","","","","Yes"
1120,"","","Unknown","Unknown","","","Yes","","","","","","",""
393,"","","Yes","Yes","","","","","","","","","",""
3361,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
4896,"","","Unknown","Yes","","","","","","","","","",""
1231,"","","Yes","Unknown","","","","","","","","","Yes","Yes"
3808,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
5641,"","","Unknown","Yes","","","","","","","","","",""
3537,"","","Unknown","Yes","","","","","","","","","",""
1112,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
698,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3774,"","","Yes","Unknown","","","","","","","","","",""
3153,"","","Unknown","Yes","","","","","","","","","",""
4016,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4023,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2907,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
2321,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2265,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
3398,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
887,"","","Unknown","Unknown","","","","","","","","","","Yes"
4205,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
59,"","","Unknown","Yes","","","","","","","","","",""
1067,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4366,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1473,"","","Unknown","Yes","","","","","","","","","","Yes"
2558,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
1820,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1099,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
2548,"","","Unknown","Yes","","","","","","","","","Yes",""
5213,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
3044,"","","Unknown","Yes","","","","","","","","","",""
683,"","","Unknown","Yes","","","","","","","","","",""
4465,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5829,"","","Unknown","Unknown","","","","","","","","","",""
4678,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
4177,"","","Unknown","Yes","","","","","","","","","",""
1147,"","","Unknown","Yes","","","","","","","","","",""
2556,"","","Unknown","Yes","Yes","","","","","","","","",""
3437,"","","Unknown","Yes","","","","","","","","","","Yes"
2423,"","1 political contribution  in home","Unknown","Unknown","Yes","","","Yes","","","Yes","","",""
233,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes",""
3660,"","","Unknown","Yes","","","","","","","","","",""
263,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes",""
3108,"","","Unknown","Unknown","","","","","","","","","",""
1288,"","","Unknown","Yes","","","","","","","","","",""
3111,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
1098,"","","Unknown","Unknown","","","","","","","","","",""
4,"","","Unknown","Unknown","","","","","","","","","",""
2288,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
2926,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
1470,"","","Unknown","Unknown","","","","","","","","","",""
502,"","","Unknown","Yes","","","","","","","","","",""
563,"","","Unknown","Yes","","","","","","","","","",""
2116,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5110,"","","Unknown","Unknown","","","","","","","","","",""
2349,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
2263,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1319,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes",""
1057,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
448,"","","Unknown","Yes","","","","","","","","","",""
5769,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes",""
5318,"","","Unknown","Yes","","","","","","","","","",""
77,"","","Unknown","Yes","","","","","","","","","",""
2932,"","","Unknown","Unknown","","","","","","","","","",""
1854,"","","Unknown","Unknown","","","","","","","","","","Yes"
3558,"","","Unknown","Yes","","","","","","","","","",""
894,"","","Unknown","Yes","","","","","","","","","",""
2846,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
5387,"","","Unknown","Unknown","","","","","","","","","",""
2669,"","","Unknown","Yes","","","","","","","","","",""
1843,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
666,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
561,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
471,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5922,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
241,"","","Unknown","Unknown","","","","","","","","","","Yes"
5187,"","","Unknown","Yes","","","","","","","","","",""
3725,"","","Yes","Yes","","","","","","","","","","Yes"
5783,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
74,"","","Unknown","Yes","","Yes","","","","","","","",""
2038,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
757,"","","Yes","Unknown","","","","","","","","","",""
417,"","","Unknown","Unknown","","","","","","","","","",""
1249,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","",""
4841,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2602,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5485,"","","Yes","Unknown","","","","","","","","","",""
3240,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5542,"","","Unknown","Yes","","","","","","","","","",""
1903,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2976,"","","Unknown","Unknown","","","","","","","","","",""
2500,"","","Unknown","Yes","","","","","","","","","",""
1940,"","","Yes","Yes","","","","","","","","","",""
3714,"","","Unknown","Yes","","","","","","","","","",""
5684,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4538,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
1956,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
2648,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
589,"","","Unknown","Unknown","","","","","","","","","",""
3025,"","","Unknown","Unknown","","","","","","","","","",""
4821,"","","Unknown","Unknown","","","","","","","","","",""
5261,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
746,"","","Unknown","Unknown","","","","","","","","","",""
3751,"","2 political contributions in home","Unknown","Yes","","","","","","","","","","Yes"
2414,"","","Unknown","Yes","","","","","","","","","","Yes"
3188,"","","Unknown","Yes","","","","","","","","","",""
4731,"","","Unknown","Unknown","","","","","","","","","",""
480,"","","Unknown","Yes","","","","","","","","","",""
3746,"","","Unknown","Unknown","","","","","","","","","",""
3731,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
1427,"","","Unknown","Unknown","Yes","","","","","Yes","","","","Yes"
1000,"","","Unknown","Unknown","","","","","","","","","",""
4483,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
5266,"1 religious contribution  in home","","Yes","Yes","","","Yes","Yes","","","Yes","","","Yes"
1859,"","","Unknown","Unknown","","Yes","","Yes","","","Yes","","Yes","Yes"
2403,"","","Unknown","Yes","","","","","","","","","",""
467,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4003,"","","Unknown","Unknown","","","","","","","","","",""
4237,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
738,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3943,"","","Unknown","Unknown","","Yes","","","","","","","",""
5245,"","3 political contributions in home","Unknown","Unknown","","","","","","","","","",""
1803,"","","Unknown","Unknown","","","","","","","","","",""
4145,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2840,"","","Unknown","Yes","","","","","","","","","","Yes"
1173,"","1 political contribution  in home","Unknown","Yes","","","","","","Yes","","","","Yes"
