"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
9607,"","","Unknown","Unknown","","","","","","","","","",""
3358,"","","Unknown","Yes","","","","","","","","","",""
4033,"","","Unknown","Yes","","","","","","","","","",""
10486,"","","Unknown","Unknown","","","","","","","","","",""
508,"","","Unknown","Yes","","","","","","","","","","Yes"
9763,"","","Unknown","Unknown","","","","","","","","","",""
8783,"","","Unknown","Unknown","","","","","","","","","","Yes"
9065,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
8333,"2 religious contributions in home","","Yes","Yes","","","","","","","","","",""
2442,"","","Unknown","Unknown","","","","","","","","","",""
722,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5264,"","","Unknown","Unknown","","","","","","","","","","Yes"
6701,"","","Unknown","Yes","","","","","","","","","",""
12060,"","","Unknown","Yes","","","","","","","","","",""
8880,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","Yes","Yes"
5787,"","","Unknown","Unknown","","","","","","","","","","Yes"
9903,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
10594,"","","Unknown","Unknown","","","","","","","","","",""
4868,"","","Unknown","Unknown","","","","","","","","","",""
13007,"","","Unknown","Yes","Yes","","","","","","","","",""
3660,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
4175,"","","Unknown","Yes","","","","","","","","","",""
1680,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5835,"","","Unknown","Unknown","Yes","","","","","","","","",""
7968,"","","Unknown","Yes","","","","","","","","","",""
3499,"","","Unknown","Yes","","","","","","","","","",""
1539,"","","Unknown","Yes","","","","","","","","","",""
13180,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
1537,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4922,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
3385,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
3865,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
2806,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
8335,"","","Unknown","Yes","","","","","","","","","",""
297,"1 religious contribution  in home","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
7589,"","","Unknown","Yes","","","","","","","","","",""
478,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","",""
7741,"","","Unknown","Unknown","","","","","","","","","",""
9113,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2286,"","","Unknown","Yes","Yes","","","","","","","","",""
6638,"","","Unknown","Yes","","","","","","","","","",""
873,"","","Unknown","Yes","","","","","","","","","",""
13715,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
9967,"","","Unknown","Yes","","","","","","","","","","Yes"
5337,"","","Unknown","Yes","","","","","","","","","",""
11274,"","","Unknown","Yes","","","","","","","","","",""
8300,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","",""
10371,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
4096,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
1196,"","","Unknown","Unknown","","","","","","","","","","Yes"
7305,"","","Unknown","Yes","","","","","","","","","",""
6790,"1 religious contribution  in home","","Unknown","Yes","Yes","","","Yes","","","Yes","","Yes","Yes"
13140,"","","Unknown","Unknown","","","","","","","","","",""
3150,"","","Unknown","Yes","","","","","","","","","",""
1404,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
2724,"","","Unknown","Yes","","","","","","","","","","Yes"
8408,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
644,"","","Unknown","Unknown","","","","","","","","","",""
4947,"","","Yes","Unknown","","","","","","","","","",""
14189,"","","Unknown","Unknown","","","","","","","","","",""
4043,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
7717,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
12089,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
10718,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
5630,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
10247,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13917,"","1 political contribution  in home","Yes","Unknown","","","","Yes","","","Yes","","Yes",""
1975,"","","Unknown","Unknown","","","","","","","","","",""
6292,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","Yes","","","Yes","","","","Yes"
9702,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
13614,"","","Unknown","Unknown","","","","","","","","","",""
10565,"","","Unknown","Unknown","","","","","","","","","","Yes"
656,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
2592,"","","Unknown","Unknown","Yes","","","","","","","","",""
12517,"","","Unknown","Yes","","","","","","","","","",""
1855,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
9341,"","","Unknown","Yes","","","","","","","","","",""
11603,"","","Unknown","Unknown","","","","","","","","","",""
6820,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13897,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
2609,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
12014,"","","Unknown","Unknown","","","","","","","","","",""
3578,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
14200,"","","Unknown","Yes","","","","","","","","","",""
3946,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
9407,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
9982,"","","Unknown","Unknown","Yes","","","","","","","","",""
651,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
6983,"","","Unknown","Unknown","","","","","","","","","",""
8115,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
12647,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
8440,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
490,"","1 political contribution  in home","Yes","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
4910,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
14307,"","","Unknown","Unknown","","","","","","","","","",""
8365,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
6785,"","","Unknown","Yes","","","","","","","","","",""
1341,"","3 political contributions in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
3231,"","","Unknown","Unknown","","","","","","","","","","Yes"
9398,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
2862,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
12888,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
124,"","","Unknown","Unknown","","","","","","","","","",""
10193,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
10505,"","","Unknown","Yes","","","","","","","","","",""
13552,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1175,"","","Yes","Yes","","","","","","","","","",""
4893,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
8062,"","","Unknown","Unknown","","","","","","","","","",""
11980,"","","Unknown","Unknown","","","","","","","","","",""
8793,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
8270,"","","Unknown","Unknown","","","","","","","","","",""
3846,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
6714,"","","Unknown","Yes","","","","","","","","","",""
4782,"","","Unknown","Yes","","","","","","","","","","Yes"
14570,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
3471,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
3315,"","","Unknown","Unknown","","","","","","","","","",""
6301,"","","Unknown","Unknown","","","","","","","","","",""
10324,"","4 political contributions in home","Unknown","Yes","","","Yes","","","","","","Yes","Yes"
1924,"","2 political contributions in home","Unknown","Yes","","","","","","","","","",""
11748,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
81,"","","Unknown","Unknown","","","","","","","","","",""
6758,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
7604,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13903,"","","Unknown","Unknown","","","","","","","","","","Yes"
8050,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
14440,"","","Unknown","Unknown","","","","","","","","","",""
6828,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
1606,"","","Yes","Unknown","","","","","","","","","",""
10076,"","","Yes","Unknown","","","","","","","","","",""
8987,"","","Unknown","Unknown","","","","","","","","","",""
5172,"","","Unknown","Unknown","","","","","","","","","",""
14989,"2 religious contributions in home","","Unknown","Yes","Yes","","","","","","","","",""
7740,"","","Unknown","Unknown","","","","","","","","","",""
9056,"","","Unknown","Yes","","","","","","","","","",""
10706,"","","Yes","Yes","","","","","","","","","","Yes"
10195,"","","Unknown","Yes","","","","","","","","","",""
10670,"","","Unknown","Yes","","","","","","","","","",""
13160,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
7061,"","","Unknown","Unknown","","","","","","","","","",""
13958,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5178,"","","Unknown","Yes","","","","","","","","","","Yes"
1758,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
118,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4641,"","","Unknown","Unknown","","","","","","","","","",""
2244,"","","Unknown","Yes","","","","","","","","","",""
10127,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5400,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2634,"","","Unknown","Unknown","","","","","","","","","",""
14701,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
10114,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
6858,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
3814,"","4 political contributions in home","Unknown","Yes","","","","Yes","","","Yes","","",""
10568,"","","Unknown","Unknown","","","","","","","","","","Yes"
1008,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
13600,"","","Unknown","Yes","","","","","","","","","",""
11867,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
9799,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
12209,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
1704,"","","Unknown","Unknown","","","","","","","","","","Yes"
5975,"","","Unknown","Yes","","","","","","","","","",""
14274,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1610,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
1856,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5131,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
6974,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
12336,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
6866,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","Yes",""
4968,"","","Unknown","Yes","","","","","","","","","",""
11687,"","","Unknown","Unknown","","","","","","","","","",""
13646,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes",""
13923,"","","Unknown","Unknown","","","","","","","","","",""
10332,"","","Unknown","Yes","","","","","","","","","",""
6130,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4588,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
8217,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
9313,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
9350,"","","Unknown","Unknown","","","","","","","","","",""
6616,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
97,"","","Unknown","Unknown","","","","","","","","","",""
11754,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1508,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
10162,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
