"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
5876,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3042,"Democratic","","","Yes","Unknown","","","","","","",""
421,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1277,"Democratic","","","Unknown","Unknown","","","","","","",""
3540,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4072,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
1596,"Democratic","","","Unknown","Unknown","","","","","","",""
5965,"Republican","","","Yes","Unknown","","","","","","",""
4961,"Democratic","","","Unknown","Unknown","","","","","","",""
2421,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4853,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4478,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
665,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
779,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
670,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
2894,"Democratic","","","Unknown","Unknown","","","","","","",""
4666,"Democratic","","","Unknown","Unknown","","","","","","",""
4135,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
1760,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
5681,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5885,"Republican","","","Unknown","Unknown","","","","","","",""
4169,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
2262,"Republican","Jewish","","Yes","Unknown","","","","","","",""
1713,"Democratic","","","Unknown","Unknown","","","","","","",""
4807,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4069,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
643,"Democratic","","","Unknown","Unknown","","","","","","",""
3743,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3471,"Democratic","","","Yes","Unknown","","","","","","",""
3778,"Republican","Protestant","","Unknown","Unknown","","","","","Liberal","",""
2039,"Democratic","","Yes","Yes","Unknown","","","","","","",""
4122,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1984,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
3334,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4134,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
543,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2471,"Republican","Protestant","","Yes","Unknown","","","","","","",""
101,"Republican","Protestant","","Yes","Unknown","","","","","","",""
2098,"Republican","","","Unknown","Unknown","","","","","","",""
1512,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5898,"Democratic","","","Unknown","Yes","","","","","","",""
5953,"Republican","Protestant","","Yes","Yes","","","","","","",""
2487,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1757,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2139,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3070,"Democratic","","","Unknown","Unknown","","","","","","",""
1626,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
5183,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3968,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2858,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1792,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
398,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5398,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
3456,"Democratic","","","Unknown","Unknown","","","","","","",""
4429,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1945,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4459,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2900,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3864,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5482,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5251,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3946,"Democratic","","","Unknown","Unknown","","","","","","",""
851,"Republican","","","Unknown","Unknown","","","","","","",""
1869,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1836,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
3477,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3599,"Republican","","","Unknown","Unknown","","","","","","",""
1588,"Democratic","","","Unknown","Unknown","","","","","","",""
3948,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3941,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
4602,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5689,"Republican","","","Yes","Unknown","","","","","","",""
3217,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1548,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
566,"Non-Partisan","Buddhist","","Unknown","Unknown","","","","","","",""
528,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
755,"Republican","Protestant","","Yes","Yes","","","","","","",""
2631,"Democratic","","","Unknown","Unknown","","","","","","",""
4018,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3263,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1276,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3875,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4187,"Democratic","Jewish","","Yes","Yes","","","","","","",""
4908,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1324,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1246,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
5806,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
3300,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
4759,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3216,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
1445,"Republican","","","Unknown","Unknown","","","","","","",""
5421,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
405,"Non-Partisan","Catholic","Yes","Unknown","Unknown","","","","","","",""
5682,"Democratic","","","Unknown","Unknown","","","","","","",""
1228,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
4024,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1218,"Democratic","Protestant","Yes","Unknown","Yes","","","","","","",""
3702,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5759,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1654,"Democratic","","","Unknown","Unknown","","","","","","",""
87,"Democratic","","","Unknown","Unknown","","","","","","",""
1020,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4546,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4265,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4623,"Democratic","","","Unknown","Unknown","","","","","","",""
5673,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2791,"Democratic","","","Unknown","Yes","","","","","","",""
2690,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
999,"Democratic","","","Unknown","Unknown","","","","","","",""
2794,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5873,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
209,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5837,"Republican","","","Yes","Unknown","","","","","","",""
3985,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
904,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2461,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
5920,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4095,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5960,"Democratic","","","Unknown","Unknown","","","","","","",""
4669,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2777,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3693,"Republican","","Yes","Unknown","Unknown","","","","","","",""
5301,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3654,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5570,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
5945,"Democratic","","","Unknown","Unknown","","","","","","",""
1304,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2645,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2472,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4221,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1222,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
76,"Republican","","","Unknown","Unknown","","","","","","",""
2750,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1495,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4631,"Republican","","","Unknown","Unknown","","","","","","",""
1426,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1980,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
284,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
1266,"Republican","","","Yes","Unknown","","","","","","",""
1458,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3545,"Democratic","","","Unknown","Unknown","","","","","","",""
212,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4584,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2609,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4934,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5348,"Republican","Protestant","","Yes","Yes","","","","","","",""
3634,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5701,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1148,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3844,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4912,"Democratic","","","Unknown","Unknown","","","","","","",""
2324,"Republican","Buddhist","","Unknown","Unknown","","","","","","",""
4697,"Republican","","","Unknown","Unknown","","","","","","",""
471,"Republican","Protestant","","Yes","Unknown","","","","","Conservative","",""
3505,"Democratic","","","Unknown","Unknown","","","","","","",""
4292,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1406,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
445,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4491,"Democratic","Islamic","","Unknown","Unknown","","","","","","",""
1450,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
1911,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
3445,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2188,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3877,"Democratic","","","Unknown","Unknown","","","","","","",""
2830,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5449,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5108,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
5585,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3365,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5861,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5756,"Republican","","","Unknown","Yes","","","","","","",""
5441,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1838,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
652,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2833,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1492,"Republican","Catholic","","Unknown","Unknown","","Oppose","","Oppose","","",""
4862,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1152,"Non-Partisan","Catholic","Yes","Unknown","Unknown","","","","","","",""
2455,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3794,"Republican","Protestant","","Yes","Unknown","","","","","","",""
311,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
255,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2887,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4617,"Democratic","","","Unknown","Unknown","","","","","","",""
1230,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2290,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2357,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2885,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2991,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2682,"Republican","Protestant","","Unknown","Yes","","","","","","",""
4505,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5948,"Republican","","","Unknown","Unknown","","","","","","",""
1159,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3852,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1475,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
