"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
10825,"Mixed Gender Household","English/Welsh","French","Known Data",5,"Likely Homeowner","",16,"$50000-99999","","","HS Diploma - Extremely Likely","Other","","","","","","","","","Yes","Yes","","Unknown"
14057,"Female Only Household","Likely Af-Am (Modeled)","Irish","Known Data",2,"Likely Homeowner","Silver Sophisticates",15,"$250000-499999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes"
4056,"Female Only Household","Irish","Scots","Not Likely to have a child",9,"Likely Homeowner","",NA,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Clerical/Office","","","","Yes","","9 book purchases in home","","","","","","Yes"
7857,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Renter","",15,"","","","Grad Degree - Likely","Other","","","","","","3 book purchases in home","","","","","","Yes"
7330,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Known Data",3,"Likely Homeowner","",17,"$499999+","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
7997,"Mixed Gender Household","Scots","German","",7,"Likely Renter","",15,"","","","Grad Degree - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
13737,"Male Only Household","","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
7750,"Male Only Household","Scots","Likely Af-Am (Modeled)","Not Likely to have a child",6,"Likely Homeowner","",15,"$25000-49999","","","Bach Degree - Extremely Likely","Management","","","","","","1 book purchase in home ","","","","","","Unknown"
10850,"Mixed Gender Household","Scots","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","Unspoiled Splendor",13,"$100000-249999","","","Bach Degree - Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
1905,"Mixed Gender Household","Indian/Hindu","German","Modeled Not as Likely to have a child",9,"Likely Renter","",13,"","","","Grad Degree - Extremely Likely","Management","","","","","","2 book purchases in home","","","Yes","Yes","","Unknown"
9833,"Male Only Household","","English/Welsh","Not Likely to have a child",9,"","",16,"$5000-9999","","","Bach Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes"
6943,"Male Only Household","English/Welsh","","Not Likely to have a child",9,"","",14,"","Yes","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","2 book purchases in home","","","Yes","","","Yes"
14817,"Female Only Household","German","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",12,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","Yes","Yes","","","","","Yes","","","Yes"
10970,"Male Only Household","English/Welsh","English/Welsh","Known Data",NA,"Likely Homeowner","",16,"","","","HS Diploma - Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
7481,"Male Only Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",12,"$100000-249999","","","Some College - Likely","Other","","","Yes","","","1 book purchase in home ","","","","","","Unknown"
4870,"Mixed Gender Household","English/Welsh","Arab","Modeled Likely to have a child",9,"Likely Renter","",14,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
2605,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",16,"$25000-49999","Yes","","Some College -Extremely Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes"
3453,"Mixed Gender Household","English/Welsh","English/Welsh","",7,"Likely Renter","",16,"","Yes","","Unknown","Unknown","","","","","","","","","Yes","","Yes","Unknown"
8853,"Mixed Gender Household","Chinese","English/Welsh","",9,"Likely Homeowner","",16,"$25000-49999","","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Unknown"
12413,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","",13,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Medical","","","","","","5 book purchases in home","","","","","","Yes"
5841,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Known Data",9,"Likely Homeowner","No Place like Home",13,"$100000-249999","","","HS Diploma - Extremely Likely","Clerical/Office","","","","","","","","","","Yes","","Yes"
12489,"Mixed Gender Household","","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"","","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","Yes","","","Yes"
4970,"Mixed Gender Household","","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",12,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Medical","Yes","","","","","","","","","","","Yes"
9024,"Female Only Household","","English/Welsh","Known Data",6,"","",12,"","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Unknown"
8179,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",3,"Likely Homeowner","",13,"$250000-499999","","","Grad Degree - Likely","Education","","","","","","","","","","","","Yes"
7535,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes"
12272,"Female Only Household","Hispanic","English/Welsh","Known Data",NA,"Likely Homeowner","Reaping Rewards",13,"$250000-499999","Yes","","Unknown","Other","","","","","","2 book purchases in home","","","","Yes","","Yes"
3511,"Female Only Household","","German","Not Likely to have a child",7,"Likely Renter","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","3 book purchases in home","","","","","","Yes"
12887,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Renter","",16,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
13152,"Male Only Household","English/Welsh","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","Silver Sophisticates",14,"","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Unknown"
14219,"Female Only Household","English/Welsh","","Not Likely to have a child",7,"Likely Homeowner","",14,"$50000-99999","","","Bach Degree - Likely","Other","","","Yes","","","","","","","","","Yes"
14959,"Mixed Gender Household","Hispanic","English/Welsh","Known Data",3,"Likely Homeowner","",12,"","","","Grad Degree - Extremely Likely","Clerical/Office","","","","","","","","","","Yes","","Yes"
1710,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",5,"Likely Homeowner","No Place like Home",15,"$100000-249999","Yes","","HS Diploma - Extremely Likely","Unknown","","Yes","","","","9 book purchases in home","","","Yes","","","Unknown"
2289,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","No Place like Home",13,"","","","Grad Degree - Extremely Likely","Unknown","Yes","","Yes","","","6 book purchases in home","","","","","","Yes"
4545,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",5,"","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
7294,"Mixed Gender Household","English/Welsh","Czech","",9,"Likely Homeowner","",15,"$25000-49999","","","Grad Degree - Extremely Likely","Other","","","","","","","","","","","","Yes"
13824,"Female Only Household","English/Welsh","German","Known Data",7,"Likely Homeowner","",15,"$100000-249999","Yes","","Unknown","Management","","Yes","Yes","","","","","","Yes","Yes","","Yes"
5632,"Male Only Household","Scots","Likely Af-Am (Modeled)","Not Likely to have a child",5,"Likely Homeowner","",17,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","1 upscale merchandise purchase ","","","","","Yes"
6522,"Female Only Household","English/Welsh","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","",13,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
13586,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",9,"Likely Homeowner","",13,"$50000-99999","Yes","","Bach Degree - Likely","Unknown","","","","","","2 book purchases in home","","","","","","Unknown"
6172,"Mixed Gender Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Known Data",7,"Likely Homeowner","",13,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","1 book purchase in home ","","","","","","Yes"
10390,"Mixed Gender Household","Dutch (Netherlands)","Dutch (Netherlands)","Not Likely to have a child",5,"Likely Renter","Family Fun-tastic",13,"$25000-49999","Yes","","Grad Degree - Likely","Unknown","","","","","","","","","","","","Yes"
4165,"Mixed Gender Household","German","German","Known Data",9,"Likely Homeowner","",16,"$100000-249999","","","Grad Degree - Likely","Clerical/Office","","","","","","","","","Yes","Yes","","Yes"
582,"Female Only Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Not Likely to have a child",5,"Likely Homeowner","Rooted Flower Power",16,"$100000-249999","Yes","","HS Diploma - Extremely Likely","Other","","","","","","","","","","Yes","","Yes"
3555,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"","",15,"","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","Yes","Yes","","Yes"
14721,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","",13,"$250000-499999","","","Some College - Likely","Unknown","","","","","Yes","1 book purchase in home ","","","Yes","Yes","","Unknown"
12311,"Mixed Gender Household","","","",8,"Likely Homeowner","",16,"$25000-49999","","","HS Diploma - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","Yes","","Yes"
14,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",9,"Likely Renter","Reaping Rewards",16,"","","","Some College -Extremely Likely","Unknown","","","","","","","","","","","","Yes"
10901,"Mixed Gender Household","English/Welsh","English/Welsh","",8,"Likely Homeowner","",12,"$499999+","","","Grad Degree - Likely","Food Services","","","","Yes","","","","","","","","Yes"
6170,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",6,"","",16,"$499999+","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
14079,"Mixed Gender Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Not Likely to have a child",0,"Likely Homeowner","Town Elders",12,"$50000-99999","","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes"
5471,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",4,"","",15,"","","","HS Diploma - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
14490,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",9,"","",17,"","Yes","","Grad Degree - Likely","Unknown","","","","","","","3 upscale merchandise purchases","","","","","Yes"
6648,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",8,"Likely Homeowner","",14,"$50000-99999","Yes","","Unknown","Unknown","","","","","Yes","","","","","","","Unknown"
13844,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",13,"$250000-499999","","","Unknown","Financial Services","","","","","","","","","Yes","Yes","","Unknown"
9714,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",16,"$50000-99999","","","Grad Degree - Likely","Skilled Trades","","","","","Yes","","","","","","","Yes"
1344,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",14,"$250000-499999","","","Unknown","Unknown","","","","","","","","","","Yes","","Yes"
3246,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"","",12,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Yes"
12323,"Mixed Gender Household","English/Welsh","Swedish","Not Likely to have a child",9,"Likely Homeowner","",13,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes"
12365,"Female Only Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",6,"Likely Renter","",15,"$50000-99999","","","HS Diploma - Extremely Likely","Other","","","","","","","","","","","","Yes"
8134,"Male Only Household","German","English/Welsh","Known Data",8,"Likely Homeowner","Aging of Aquarius",12,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
10329,"Female Only Household","English/Welsh","Hispanic","Not Likely to have a child",6,"Likely Homeowner","Aging in Place",16,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
721,"Mixed Gender Household","Likely Af-Am (Modeled)","German","Not Likely to have a child",5,"Likely Renter","",16,"","","","HS Diploma - Likely","Food Services","","","","","","1 book purchase in home ","","","","","","Yes"
5856,"Mixed Gender Household","","German","Not Likely to have a child",8,"Likely Homeowner","Full Pockets Empty Nests",15,"$250000-499999","Yes","","Unknown","Unknown","","","","","","","","","Yes","","","Yes"
11766,"Female Only Household","","Polish","Not Likely to have a child",9,"","",17,"","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown"
12133,"Mixed Gender Household","Scots","","Not Likely to have a child",8,"Likely Homeowner","",15,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","Yes","","Unknown"
501,"Mixed Gender Household","English/Welsh","German","Known Data",8,"Likely Homeowner","",NA,"$25000-49999","Yes","","HS Diploma - Extremely Likely","Unknown","","Yes","","","","9 book purchases in home","","","Yes","Yes","","Yes"
