row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
795,19545,12,NULL,2,105,1068,NULL,NULL,41310.44,NULL,1,0,41309.96181,13.01766,77.64503,13.044009,77.606805,0
796,22471,12,NULL,2,297,1389,NULL,NULL,41310.44,NULL,0,0,41310.34167,12.99789,77.61488,12.919785,77.577031,0
797,35738,12,NULL,2,1181,393,NULL,NULL,41310.57,NULL,0,0,41310.40625,12.97896,77.67345,13.19956,77.70688,0
798,35738,12,NULL,2,393,1181,NULL,NULL,41315.79,NULL,0,0,41310.40694,13.19956,77.70688,12.97896,77.67345,0
799,2017,12,NULL,2,571,238,NULL,NULL,41310.56,NULL,0,0,41310.42569,12.95185,77.69642,12.93711,77.60171,0
800,23214,12,NULL,2,393,171,NULL,NULL,41310.94,NULL,0,0,41310.43125,13.19956,77.70688,12.98479,77.66128,0
801,24393,12,NULL,2,104,1194,NULL,NULL,41311.27,NULL,0,0,41310.45833,12.93652,77.54481,13.00446,77.56923,0
802,24397,28,NULL,2,977,393,NULL,NULL,41311.27,NULL,0,0,41310.47986,12.969933,77.533286,13.19956,77.70688,0
803,24396,12,2,3,1054,NULL,NULL,NULL,41311.36,NULL,0,0,41310.48125,12.90184,77.581587,NULL,NULL,0
804,24398,12,NULL,2,871,776,NULL,NULL,41310.71,NULL,0,0,41310.49028,12.98712,77.56624,13.01508,77.67796,0
805,24400,85,NULL,2,393,1280,NULL,NULL,41310.97,NULL,0,0,41310.49583,13.19956,77.70688,12.966054,77.717837,0
806,19049,65,NULL,2,784,1264,NULL,NULL,41310.77,41311,1,0,41310.53125,12.96634,77.60709,12.835737,77.679599,0
807,868,12,1,3,1270,NULL,NULL,NULL,41310.67,NULL,0,0,41310.60903,12.921772,77.620358,NULL,NULL,0
808,24410,12,1,3,450,NULL,NULL,NULL,41310.71,NULL,0,0,41310.68889,12.9334,77.62652,NULL,NULL,0
809,20571,12,NULL,2,580,590,NULL,NULL,41311.01,NULL,0,0,41310.81667,12.97038,77.61045,13.00826,77.56433,0
810,15442,85,NULL,2,776,393,NULL,NULL,41311.31,NULL,0,0,41310.83194,13.01508,77.67796,13.19956,77.70688,0
811,18524,12,NULL,2,1330,846,NULL,NULL,41314.29,NULL,0,0,41310.85556,12.953434,77.70651,12.98635,77.58203,1
812,24422,12,NULL,2,85,1032,NULL,NULL,41311.40,NULL,0,0,41310.86042,12.95755,77.71803,12.913301,77.685592,0
813,22372,28,NULL,2,585,542,NULL,NULL,41311.94,NULL,0,0,41311.37778,12.97677,77.5727,12.93823,77.62289,0
814,20919,28,NULL,2,571,271,NULL,NULL,41311.51,NULL,0,0,41311.40556,12.95185,77.69642,12.95641,77.64076,0
815,24267,12,1,3,1391,NULL,NULL,NULL,41311.71,41311,1,0,41311.41458,12.970926,77.647321,NULL,NULL,0
816,24399,85,NULL,2,122,1384,NULL,NULL,41312.33,NULL,0,0,41311.50694,12.99682,77.60436,13.02853,77.54625,0
817,20270,12,NULL,2,1191,293,NULL,NULL,41311.58,NULL,0,0,41311.54097,13.03017,77.56684,12.849482,77.663187,0
818,24439,12,NULL,2,1056,393,NULL,NULL,41313.75,NULL,0,0,41311.54375,12.919199,77.60931,13.19956,77.70688,0
819,28507,12,1,3,1010,NULL,NULL,NULL,41311.75,NULL,0,0,41311.55694,12.96691,77.74935,NULL,NULL,0
820,24467,12,NULL,2,115,393,NULL,NULL,41311.68,NULL,0,0,41311.63125,12.99319,77.54472,13.19956,77.70688,0
821,6338,12,NULL,2,373,393,NULL,NULL,41312.23,NULL,0,0,41311.83125,12.87153,77.60206,13.19956,77.70688,0
822,24489,12,NULL,2,58,218,NULL,NULL,41312.79,NULL,0,0,41311.84236,12.88963,77.60119,12.96799,77.58882,0
823,24309,12,NULL,2,293,1070,NULL,NULL,41311.91,NULL,0,0,41311.8625,12.849482,77.663187,12.926098,77.681121,0
824,24492,24,NULL,1,1133,NULL,NULL,32,41314.27,41314,1,0,41311.89167,12.9744,77.69183,NULL,NULL,0
825,21832,12,NULL,2,1037,1281,NULL,NULL,41311.94,NULL,0,0,41311.89375,12.934048,77.580568,12.934634,77.611283,0
826,20891,12,1,3,974,NULL,NULL,NULL,41312.32,41312,1,0,41311.92569,13.07557,77.55904,NULL,NULL,0
827,24494,12,NULL,2,92,1384,NULL,NULL,41314.47,41315,1,0,41311.93333,12.99569,77.6835,13.02853,77.54625,0
828,24496,12,NULL,2,571,393,NULL,NULL,41312.40,NULL,0,0,41311.94653,12.95185,77.69642,13.19956,77.70688,0
829,15072,12,NULL,2,363,463,NULL,NULL,41312.08,NULL,0,0,41311.97222,12.99287,77.71662,12.96037,77.58132,0
830,20570,12,NULL,2,689,1068,NULL,NULL,41312.38,NULL,0,0,41312.31458,12.97672,77.64927,13.044009,77.606805,0
831,24500,12,NULL,2,450,484,NULL,NULL,41312.51,NULL,1,0,41312.32986,12.9334,77.62652,12.90013,77.48279,0
832,20919,12,NULL,2,1069,1279,NULL,NULL,41312.71,NULL,0,0,41312.34028,12.949764,77.643524,12.957188,77.705847,0
833,34016,28,NULL,2,1087,585,NULL,NULL,41312.47,NULL,0,0,41312.36597,12.909579,77.638063,12.97677,77.5727,0
834,14942,12,NULL,2,142,572,NULL,NULL,41312.52,NULL,0,0,41312.44444,12.91281,77.60923,12.91873,77.61494,0
835,24510,28,NULL,2,393,417,NULL,NULL,41314.04,NULL,1,0,41312.48403,13.19956,77.70688,12.96539,77.65863,0
836,24515,12,NULL,2,1061,393,NULL,NULL,41312.75,NULL,0,0,41312.55417,12.924878,77.566255,13.19956,77.70688,0
837,24516,12,NULL,2,396,393,NULL,NULL,41313.27,NULL,0,0,41312.55417,12.92073,77.66482,13.19956,77.70688,0
838,24518,12,NULL,2,590,1033,NULL,NULL,41312.58,NULL,0,0,41312.56181,13.00826,77.56433,12.906358,77.599547,0
839,694,12,NULL,2,422,1281,NULL,NULL,41312.65,NULL,1,0,41312.58056,12.9717,77.62779,12.934634,77.611283,0
840,24521,12,NULL,2,147,393,NULL,NULL,41312.67,41313,1,0,41312.59514,12.977544,77.6688,13.19956,77.70688,0
841,24522,28,1,3,559,NULL,NULL,NULL,41312.65,NULL,0,0,41312.6,12.97173,77.59829,NULL,NULL,0
842,14362,12,NULL,2,571,995,NULL,NULL,41313.31,NULL,1,0,41312.66042,12.95185,77.69642,12.95158,77.57833,0
843,18376,12,NULL,2,393,269,NULL,NULL,41312.97,NULL,0,0,41312.66111,13.19956,77.70688,12.9744,77.69183,0
844,24540,12,NULL,2,396,1038,NULL,NULL,41312.84,NULL,0,0,41312.80208,12.92073,77.66482,12.981266,77.637162,0
845,24540,12,NULL,2,559,396,NULL,NULL,41312.95,NULL,0,0,41312.80347,12.97173,77.59829,12.92073,77.66482,0
846,14033,12,2,3,1010,NULL,NULL,NULL,41313.38,NULL,0,0,41312.80694,12.96691,77.74935,NULL,NULL,0
847,24151,28,NULL,2,849,393,NULL,NULL,41312.93,NULL,1,0,41312.80694,12.95434,77.60072,13.19956,77.70688,0
848,868,12,NULL,2,1017,585,NULL,NULL,41312.92,NULL,0,0,41312.81528,13.11084,77.60074,12.97677,77.5727,0
849,24557,12,NULL,2,58,1069,NULL,NULL,41313.40,NULL,1,0,41312.925,12.88963,77.60119,12.949764,77.643524,0
850,822,12,1,3,1037,NULL,NULL,NULL,41313.29,41313,1,0,41312.93611,12.934048,77.580568,NULL,NULL,0
851,24559,12,NULL,2,767,393,NULL,NULL,41313.66,NULL,1,0,41312.9375,12.9122,77.51043,13.19956,77.70688,0
852,24560,12,NULL,2,1365,1384,NULL,NULL,41313.27,NULL,1,0,41312.94028,12.845653,77.677925,13.02853,77.54625,0
853,17972,12,NULL,2,293,393,NULL,NULL,41313.54,NULL,0,0,41312.95417,12.849482,77.663187,13.19956,77.70688,0
854,23894,12,NULL,2,484,758,NULL,NULL,41313.33,NULL,0,0,41312.975,12.90013,77.48279,12.98768,77.59851,0
855,24568,12,NULL,2,117,120,NULL,NULL,41313.32,NULL,0,0,41313.03958,12.86966,77.62737,13.00097,77.65079,0
856,24569,12,NULL,2,353,1102,NULL,NULL,41313.17,NULL,0,0,41313.05486,13.03241,77.59914,12.93652,77.54481,0
857,23550,12,NULL,2,1337,681,NULL,NULL,41313.68,NULL,1,0,41313.35972,12.975693,77.729096,13.09925,77.38845,1
858,16599,12,NULL,2,269,271,NULL,NULL,41313.43,NULL,0,0,41313.39722,12.9744,77.69183,12.95641,77.64076,0
859,24573,28,NULL,2,296,1124,NULL,NULL,41313.46,NULL,0,0,41313.41597,12.96662,77.59868,13.0011,77.6235,0
860,16962,12,NULL,2,1010,1021,NULL,NULL,41313.77,NULL,0,0,41313.44097,12.96691,77.74935,13.02853,77.54625,0
861,24580,12,NULL,2,171,1384,NULL,NULL,41313.78,NULL,0,0,41313.44375,12.98479,77.66128,13.02853,77.54625,0
862,1627,12,NULL,2,571,393,NULL,NULL,41314.10,NULL,0,0,41313.46806,12.95185,77.69642,13.19956,77.70688,0
863,24590,28,NULL,2,458,393,NULL,NULL,41314.53,41315,1,0,41313.53681,13.00037,77.72746,13.19956,77.70688,0
864,29814,28,NULL,2,297,572,NULL,NULL,41313.58,NULL,0,0,41313.54028,12.99789,77.61488,12.91873,77.61494,0
865,20807,12,NULL,2,363,1301,NULL,NULL,41314.50,NULL,0,0,41313.56181,12.99287,77.71662,12.937222,77.626915,0
866,14968,12,NULL,2,1038,393,NULL,NULL,41313.77,NULL,0,0,41313.58264,12.981266,77.637162,13.19956,77.70688,0
867,24600,12,NULL,2,424,393,NULL,NULL,41313.69,NULL,0,0,41313.61042,12.93084,77.61883,13.19956,77.70688,0
868,24608,12,NULL,2,571,393,NULL,NULL,41314.17,NULL,0,0,41313.65972,12.95185,77.69642,13.19956,77.70688,0
869,24609,12,NULL,2,1357,1285,NULL,NULL,41313.73,NULL,1,0,41313.66736,12.932229,77.690567,12.993032,77.661494,0
870,24611,12,NULL,2,1096,585,NULL,NULL,41313.91,NULL,0,0,41313.68889,12.96519,77.71932,12.97677,77.5727,0
871,24615,12,NULL,2,1141,603,NULL,NULL,41313.83,NULL,0,0,41313.71389,12.91028,77.64512,12.97357,77.61043,0
872,23207,12,NULL,2,393,832,NULL,NULL,41314.93,NULL,0,0,41313.75139,13.19956,77.70688,12.88019,77.64558,0
873,24622,12,NULL,1,839,NULL,15,55,41315.33,41318.33333,1,0,41313.76389,12.85773,77.78642,NULL,NULL,0
874,18187,12,2,3,571,NULL,NULL,NULL,41314.19,NULL,0,0,41313.77361,12.95185,77.69642,NULL,NULL,0
875,24631,12,NULL,2,1096,571,NULL,NULL,41314.23,NULL,1,0,41313.80694,12.96519,77.71932,12.95185,77.69642,1
876,24425,12,NULL,2,590,83,NULL,NULL,41314.46,NULL,0,0,41313.83056,13.00826,77.56433,12.92415,77.67229,0
877,24637,28,NULL,2,105,433,NULL,NULL,41313.92,NULL,0,0,41313.83542,13.01766,77.64503,12.91226,77.59773,0
878,19913,12,NULL,2,61,393,NULL,NULL,41314.58,NULL,1,0,41313.87778,12.96298,77.71229,13.19956,77.70688,0
879,24644,12,NULL,2,1038,1393,NULL,NULL,41314.17,NULL,0,0,41313.87986,12.981266,77.637162,13.19966,77.70688,0
880,3629,12,2,3,1175,NULL,NULL,NULL,41314.33,NULL,0,0,41313.91875,12.959979,77.647998,NULL,NULL,0
881,24614,12,2,3,1248,NULL,NULL,NULL,41314.40,NULL,0,0,41314.33542,12.978945,77.574849,NULL,NULL,0
882,14385,12,NULL,2,293,1237,NULL,NULL,41314.52,NULL,0,0,41314.36944,12.849482,77.663187,12.92645,77.61206,1
883,24659,12,2,3,392,NULL,NULL,NULL,41314.44,NULL,0,0,41314.37917,12.986284,77.735245,NULL,NULL,0
884,25127,12,NULL,2,571,214,NULL,NULL,41314.58,NULL,1,0,41314.47778,12.95185,77.69642,12.9822,77.60832,0
885,24676,12,NULL,2,1102,1327,NULL,NULL,41314.55,NULL,0,0,41314.51736,12.93652,77.54481,12.956654,77.580491,0
886,22764,12,NULL,2,540,393,NULL,NULL,41315.27,NULL,0,0,41314.52222,12.92768,77.62664,13.19956,77.70688,0
887,24678,28,NULL,2,585,572,NULL,NULL,41315.08,NULL,0,0,41314.52222,12.97677,77.5727,12.91873,77.61494,0
888,24661,12,NULL,2,1017,58,NULL,NULL,41314.68,NULL,0,0,41314.55556,13.11084,77.60074,12.88963,77.60119,0
889,24681,12,1,3,1353,NULL,NULL,NULL,41314.79,NULL,0,0,41314.55833,12.966545,77.711639,NULL,NULL,0
890,21484,12,NULL,2,448,1021,NULL,NULL,41314.83,NULL,0,0,41314.63403,12.92732,77.63575,13.02853,77.54625,0
891,868,24,NULL,2,1305,393,NULL,NULL,41314.73,NULL,0,0,41314.63542,12.964789,77.598602,13.19956,77.70688,0
892,24686,12,NULL,2,156,393,NULL,NULL,41320.21,NULL,1,0,41314.65625,13.02622,77.70143,13.19956,77.70688,0
893,18741,12,NULL,2,1038,845,NULL,NULL,41315.30,NULL,0,0,41314.70833,12.981266,77.637162,12.98036,77.57994,0
894,24690,12,NULL,2,92,393,NULL,NULL,41315.28,NULL,0,0,41314.71806,12.99569,77.6835,13.19956,77.70688,0
895,24693,12,NULL,2,1270,176,NULL,NULL,41314.96,NULL,0,0,41314.73403,12.921772,77.620358,12.9073,77.69512,0
896,20916,12,NULL,2,793,949,NULL,NULL,41314.79,NULL,0,0,41314.76806,13.02239,77.59492,12.98275,77.61582,0
897,19060,85,NULL,2,1384,1013,NULL,NULL,41314.92,41315,1,0,41314.775,13.02853,77.54625,12.9475,77.65878,0
898,16235,28,NULL,2,1384,339,NULL,NULL,41315.28,NULL,1,0,41314.80556,13.02853,77.54625,12.91028,77.64512,0
899,24698,12,NULL,2,758,393,NULL,NULL,41322.17,NULL,1,0,41314.81181,12.98768,77.59851,13.19956,77.70688,0
900,24709,12,NULL,2,292,1384,NULL,NULL,41315.56,NULL,1,0,41314.89375,12.93944,77.62923,13.02853,77.54625,0
901,24713,12,NULL,2,1101,953,NULL,NULL,41315.38,NULL,1,0,41314.96111,12.93652,77.54481,12.90536,77.54309,0
902,22501,12,NULL,2,1239,83,NULL,NULL,41315.04,NULL,0,0,41314.98681,12.97251,77.61954,12.92415,77.67229,0
903,24718,85,NULL,2,571,393,NULL,NULL,41315.83,41315,1,0,41314.99653,12.95185,77.69642,13.19956,77.70688,0
904,24719,85,NULL,2,571,1384,NULL,NULL,41315.33,NULL,1,0,41315.02292,12.95185,77.69642,13.02853,77.54625,0
905,24730,12,NULL,2,1268,339,NULL,NULL,41315.78,NULL,1,0,41315.42153,12.916669,77.592398,12.91028,77.64512,0
906,24731,12,2,3,1108,NULL,NULL,NULL,41315.49,41315,1,0,41315.43542,13.00097,77.65079,NULL,NULL,0
907,17061,12,NULL,2,293,168,NULL,NULL,41316.67,NULL,0,0,41315.52083,12.849482,77.663187,12.99313,77.59828,0
908,24699,12,NULL,2,58,1010,NULL,NULL,41315.63,NULL,0,0,41315.52222,12.88963,77.60119,12.96691,77.74935,0
909,24740,12,1,3,571,NULL,NULL,NULL,41315.71,NULL,0,0,41315.53056,12.95185,77.69642,NULL,NULL,0
910,24741,85,NULL,2,296,393,NULL,NULL,41315.67,NULL,0,0,41315.53958,12.96662,77.59868,13.19956,77.70688,0
911,16746,85,NULL,2,393,182,NULL,NULL,41315.97,NULL,1,0,41315.59236,13.19956,77.70688,12.94574,77.64928,0
912,704,12,NULL,2,953,393,NULL,NULL,41316.26,NULL,1,0,41315.60347,12.90536,77.54309,13.19956,77.70688,0
913,24751,28,NULL,2,115,585,NULL,NULL,41316.21,NULL,0,0,41315.64375,12.99319,77.54472,12.97677,77.5727,0
914,20919,12,NULL,2,571,271,NULL,NULL,41316.43,NULL,0,0,41315.64514,12.95185,77.69642,12.95641,77.64076,0
915,17934,12,NULL,2,1297,1259,NULL,NULL,41315.96,NULL,1,0,41315.85486,12.966049,77.598575,12.911942,77.651582,0
916,24767,12,NULL,2,393,1301,NULL,NULL,41316.75,NULL,1,0,41315.86944,13.19956,77.70688,12.937222,77.626915,0
917,24770,12,NULL,2,1036,393,NULL,NULL,41316.15,NULL,0,0,41315.925,12.925568,77.580568,13.19956,77.70688,0
918,24779,85,NULL,2,1366,393,NULL,NULL,41316.29,NULL,1,0,41316.00903,12.976488,77.601852,13.19956,77.70688,0
919,24781,28,NULL,2,393,1010,NULL,NULL,41318.21,NULL,1,0,41316.36875,13.19956,77.70688,12.96691,77.74935,0
920,24782,12,NULL,2,293,418,NULL,NULL,41316.44,NULL,0,0,41316.39097,12.849482,77.663187,12.78665,77.63761,0
921,22473,12,NULL,2,571,1337,NULL,NULL,41316.47,NULL,0,0,41316.43264,12.95185,77.69642,12.975693,77.729096,0
922,24787,85,NULL,2,1010,393,NULL,NULL,41316.52,41317,1,0,41316.46042,12.96691,77.74935,13.19956,77.70688,0
923,21907,28,NULL,2,1384,136,NULL,NULL,41316.50,NULL,0,0,41316.4625,13.02853,77.54625,12.90796,77.62418,0
924,18027,12,NULL,2,1189,1010,NULL,NULL,41316.50,NULL,0,0,41316.47639,12.91873,77.61494,12.96691,77.74935,0
925,2381,12,NULL,2,58,585,NULL,NULL,41317.73,NULL,0,0,41316.65208,12.88963,77.60119,12.97677,77.5727,0
926,20302,12,NULL,2,1237,393,NULL,NULL,41317.18,NULL,1,0,41316.71806,12.92645,77.61206,13.19956,77.70688,0
927,17444,12,NULL,2,571,1021,NULL,NULL,41318.63,NULL,0,0,41316.72569,12.95185,77.69642,13.02853,77.54625,0
928,23775,12,NULL,2,731,585,NULL,NULL,41317.70,NULL,0,0,41316.81944,13.04937,77.51179,12.97677,77.5727,0
929,24803,12,NULL,2,1257,393,NULL,NULL,41317.13,NULL,1,0,41316.8625,12.934477,77.611284,13.19956,77.70688,0
930,19432,28,NULL,2,571,393,NULL,NULL,41317.64,41318,1,0,41316.99236,12.95185,77.69642,13.19956,77.70688,0
931,16903,12,NULL,2,292,1010,NULL,NULL,41317.40,NULL,0,0,41316.99306,12.93944,77.62923,12.96691,77.74935,0
932,16599,12,NULL,2,269,271,NULL,NULL,41317.42,NULL,0,0,41317.33403,12.9744,77.69183,12.95641,77.64076,0
933,24810,12,NULL,2,824,1017,NULL,NULL,41318.48,NULL,0,0,41317.36944,13.06557,77.58646,13.11084,77.60074,0
934,20598,12,NULL,2,788,448,NULL,NULL,41317.69,NULL,0,0,41317.42083,12.92471,77.49867,12.92732,77.63575,0
935,24818,12,NULL,2,269,393,NULL,NULL,41318.19,NULL,0,0,41317.45486,12.9744,77.69183,13.19956,77.70688,0
936,1627,12,NULL,2,949,393,NULL,NULL,41318.22,NULL,0,0,41317.47569,12.98275,77.61582,13.19956,77.70688,0
937,2737,65,NULL,2,24,1384,NULL,NULL,41317.83,NULL,1,0,41317.51111,13.03289,77.59194,13.02853,77.54625,0
938,19049,12,NULL,2,1264,1384,NULL,NULL,41318.24,NULL,1,0,41317.55139,12.835737,77.679599,13.02853,77.54625,0
939,24143,12,NULL,2,1102,1384,NULL,NULL,41320.78,NULL,0,0,41317.55139,12.93652,77.54481,13.02853,77.54625,0
940,24833,12,NULL,1,393,NULL,NULL,32,41321.03,NULL,1,0,41317.56806,13.19956,77.70688,NULL,NULL,0
941,24842,24,NULL,2,357,393,NULL,NULL,41317.75,NULL,1,0,41317.66875,13.03064,77.6491,13.19956,77.70688,0
942,24430,12,NULL,2,293,1084,NULL,NULL,41317.70,NULL,0,0,41317.67222,12.849482,77.663187,12.892657,77.581866,0
943,24844,12,NULL,2,105,1384,NULL,NULL,41317.77,NULL,1,0,41317.68681,13.01766,77.64503,13.02853,77.54625,0
944,24846,12,NULL,2,1333,585,NULL,NULL,41317.76,NULL,0,0,41317.69722,12.895675,77.602293,12.97677,77.5727,0
945,16601,12,NULL,2,115,1263,NULL,NULL,41317.78,NULL,0,0,41317.72917,12.99319,77.54472,12.96897,77.59456,0
946,23173,12,NULL,2,1060,590,NULL,NULL,41318.38,41318,1,0,41317.96319,12.970602,77.650037,13.00826,77.56433,0
947,24864,28,NULL,2,293,776,NULL,NULL,41318.42,NULL,0,0,41318.06319,12.849482,77.663187,13.01508,77.67796,0
948,24869,12,NULL,2,1089,393,NULL,NULL,41320.58,NULL,1,0,41318.35764,12.99517,77.731147,13.19956,77.70688,0
949,24872,85,NULL,2,269,1075,NULL,NULL,41319.83,NULL,0,0,41318.37292,12.9744,77.69183,12.973464,77.618473,0
950,24871,12,NULL,2,293,137,NULL,NULL,41318.52,NULL,0,0,41318.37431,12.849482,77.663187,12.81575,77.68465,0
951,24874,12,1,3,297,NULL,NULL,NULL,41318.42,NULL,0,0,41318.37639,12.99789,77.61488,NULL,NULL,0
952,9872,12,NULL,2,1089,585,NULL,NULL,41318.78,NULL,0,0,41318.42639,12.99517,77.731147,12.97677,77.5727,0
953,23490,12,1,3,171,NULL,NULL,NULL,41318.76,41318,1,0,41318.45417,12.98479,77.66128,NULL,NULL,0
954,14364,12,NULL,2,585,1147,NULL,NULL,41318.94,NULL,0,0,41318.46319,12.97677,77.5727,13.03064,77.6491,0
955,21907,12,NULL,2,585,136,NULL,NULL,41318.50,NULL,0,0,41318.47431,12.97677,77.5727,12.90796,77.62418,0
956,22638,12,NULL,2,293,393,NULL,NULL,41324.54,NULL,0,0,41318.49931,12.849482,77.663187,13.19956,77.70688,0
957,24882,12,NULL,2,1384,934,NULL,NULL,41318.51,NULL,0,0,41318.5,13.02853,77.54625,12.92323,77.59203,0
958,24883,12,NULL,2,1010,393,NULL,NULL,41320.63,NULL,0,0,41318.50903,12.96691,77.74935,13.19956,77.70688,0
959,24885,28,NULL,2,1166,264,NULL,NULL,41319.23,NULL,1,0,41318.52431,12.997198,77.669514,12.90721,77.69544,0
960,24887,12,NULL,2,1096,393,NULL,NULL,41319.21,NULL,1,0,41318.56875,12.96519,77.71932,13.19956,77.70688,0
961,24889,12,NULL,2,1328,393,NULL,NULL,41318.77,NULL,0,0,41318.57292,12.958808,77.649047,13.19956,77.70688,0
962,22765,24,NULL,2,1096,393,NULL,NULL,41318.69,NULL,0,0,41318.58611,12.96519,77.71932,13.19956,77.70688,0
963,23948,12,NULL,2,50,1056,NULL,NULL,41319.36,NULL,0,0,41318.63681,12.96124,77.53051,12.919199,77.60931,0
964,24896,12,NULL,2,83,995,NULL,NULL,41319.28,NULL,0,0,41318.66181,12.92415,77.67229,12.95158,77.57833,1
965,24900,85,NULL,2,1098,585,NULL,NULL,41319.82,NULL,1,0,41318.68819,12.93652,77.54481,12.97677,77.5727,0
966,24906,12,NULL,2,852,393,NULL,NULL,41318.74,NULL,0,0,41318.71181,12.98758,77.60512,13.19956,77.70688,0
967,24629,12,NULL,2,1053,585,NULL,NULL,41319.20,NULL,0,0,41318.73194,12.912799,77.589784,12.97677,77.5727,0
968,24909,12,1,3,58,NULL,NULL,NULL,41318.77,NULL,0,0,41318.74236,12.88963,77.60119,NULL,NULL,0
969,24148,12,NULL,2,269,393,NULL,NULL,41319.17,NULL,0,0,41318.81042,12.9744,77.69183,13.19956,77.70688,0
970,24918,65,NULL,2,601,1157,NULL,NULL,41319.45,NULL,0,0,41318.85,13.02434,77.56593,13.05121,77.54113,0
971,24921,12,NULL,2,496,393,NULL,NULL,41319.24,NULL,0,0,41318.87153,13.05845,77.64075,13.19956,77.70688,0
972,24927,12,NULL,2,768,471,NULL,NULL,41319.39,NULL,1,0,41318.98958,12.98999,77.55332,13.01854,77.63524,0
973,3350,12,2,3,1054,NULL,NULL,NULL,41319.75,41319,1,0,41319.01667,12.90184,77.581587,NULL,NULL,0
974,27733,85,NULL,2,1300,1334,NULL,NULL,41319.71,NULL,1,0,41319.30556,12.990006,77.723088,13.050994,77.593661,0
975,24938,12,NULL,2,398,393,NULL,NULL,41321.17,NULL,0,0,41319.37083,12.97143,77.63914,13.19956,77.70688,0
976,19643,12,NULL,2,592,1192,NULL,NULL,41319.83,NULL,1,0,41319.44375,12.9073,77.63526,12.97677,77.5727,0
977,24955,28,NULL,2,1039,393,NULL,NULL,41320.17,NULL,0,0,41319.48611,12.979949,77.642913,13.19956,77.70688,0
978,24957,85,NULL,2,168,571,NULL,NULL,41319.92,NULL,0,0,41319.50556,12.99313,77.59828,12.95185,77.69642,0
979,17734,12,2,3,793,NULL,NULL,NULL,41319.58,NULL,0,0,41319.54375,13.02239,77.59492,NULL,NULL,0
980,24960,28,NULL,2,92,1096,NULL,NULL,41319.60,NULL,0,0,41319.54583,12.99569,77.6835,12.96519,77.71932,0
981,24964,12,1,3,571,NULL,NULL,NULL,41319.75,NULL,0,0,41319.60764,12.95185,77.69642,NULL,NULL,0
982,24968,12,NULL,2,708,1390,NULL,NULL,41320.38,NULL,1,0,41319.62569,13.03504,77.62341,12.969368,77.641302,0
983,24969,12,NULL,1,264,NULL,15,32,41320.38,41320.375,0,0,41319.6375,12.90721,77.69544,NULL,NULL,0
984,24974,12,NULL,2,824,1017,NULL,NULL,41319.81,NULL,0,0,41319.71111,13.06557,77.58646,13.11084,77.60074,0
985,26965,12,NULL,2,391,269,NULL,NULL,41319.90,NULL,0,0,41319.73819,12.98099,77.60209,12.9744,77.69183,0
986,20458,12,NULL,2,580,585,NULL,NULL,41319.89,NULL,1,0,41319.78264,12.97038,77.61045,12.97677,77.5727,0
987,24908,12,NULL,2,392,271,NULL,NULL,41319.97,NULL,1,0,41319.82153,12.986284,77.735245,12.95641,77.64076,0
988,22502,12,NULL,2,1068,344,NULL,NULL,41319.88,NULL,0,0,41319.8375,13.044009,77.606805,12.94788,77.67092,0
989,22797,12,NULL,2,542,1017,NULL,NULL,41319.92,NULL,0,0,41319.84028,12.93823,77.62289,13.11084,77.60074,0
990,24997,12,NULL,2,352,1159,NULL,NULL,41320.38,41321,1,0,41319.90278,13.03369,77.62821,12.90163,77.582,0
991,13554,12,NULL,2,171,393,NULL,NULL,41320.50,NULL,1,0,41319.92986,12.98479,77.66128,13.19956,77.70688,0
992,25001,12,2,3,330,NULL,NULL,NULL,41320.38,NULL,0,0,41319.99444,12.858833,77.589127,NULL,NULL,0
993,15597,12,NULL,2,238,1390,NULL,NULL,41320.31,NULL,0,0,41320.10903,12.93711,77.60171,12.969368,77.641302,0
994,25008,12,NULL,2,344,585,NULL,NULL,41320.83,NULL,0,0,41320.37431,12.94788,77.67092,12.97677,77.5727,0
995,25010,12,NULL,2,393,1323,NULL,NULL,41321.02,NULL,0,0,41320.38889,13.19956,77.70688,12.869805,77.653211,0
996,15597,12,NULL,2,1390,238,NULL,NULL,41320.50,NULL,0,0,41320.42292,12.969368,77.641302,12.93711,77.60171,0
997,25015,87,NULL,1,1152,NULL,NULL,55,41332.25,41335,1,0,41320.44306,12.87153,77.60206,NULL,NULL,0
998,23173,12,1,3,1060,NULL,NULL,NULL,41320.56,41320,1,0,41320.47222,12.970602,77.650037,NULL,NULL,0
999,16929,12,NULL,2,1084,393,NULL,NULL,41320.60,NULL,0,0,41320.53472,12.892657,77.581866,13.19956,77.70688,0
1000,25029,28,NULL,2,1192,1083,NULL,NULL,41321.22,NULL,0,0,41320.54444,12.97677,77.5727,12.900648,77.589183,0
1001,25031,12,NULL,2,1096,1166,NULL,NULL,41320.79,NULL,0,0,41320.58611,12.96519,77.71932,12.997198,77.669514,0
1002,53,12,NULL,2,1010,136,NULL,NULL,41320.79,NULL,0,0,41320.65278,12.96691,77.74935,12.90796,77.62418,0
1003,25041,12,NULL,2,393,1010,NULL,NULL,41324.72,NULL,0,0,41320.66389,13.19956,77.70688,12.96691,77.74935,0
