"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
3801,"Mixed Gender Household","","Hispanic","Not Likely to have a child",8,"Likely Homeowner","",16,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","Yes","","","Yes","","","","","Yes","","Yes"
1460,"Mixed Gender Household","Likely Af-Am (Modeled)","French","",3,"Likely Homeowner","",15,"$25000-49999","","","HS Diploma - Extremely Likely","Education","","","","Yes","","","","","","Yes","","Unknown"
3499,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",17,"$100000-249999","","","Unknown","Management","","","","","","","","","","","","Yes"
771,"Male Only Household","Likely Af-Am (Modeled)","Scots","Not Likely to have a child",5,"Likely Homeowner","",15,"$50000-99999","","","Some College - Likely","Unknown","","","","","","","","","","","","Yes"
725,"Male Only Household","German","English/Welsh","",5,"Likely Homeowner","",16,"$250000-499999","","","Some College -Extremely Likely","Unknown","","","","","","","","","","","","Yes"
655,"Female Only Household","English/Welsh","Dutch (Netherlands)","Not Likely to have a child",8,"Likely Homeowner","Aging in Place",15,"","","","Grad Degree - Extremely Likely","Medical","","","","","","1 book purchase in home ","","","","","","Yes"
1830,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Not Likely to have a child",9,"Likely Renter","",16,"$25000-49999","Yes","","Unknown","Medical","Yes","","","","Yes","1 book purchase in home ","","","Yes","","","Yes"
482,"Mixed Gender Household","French","Dutch (Netherlands)","Known Data",7,"Likely Homeowner","",12,"","Yes","","Bach Degree - Likely","Unknown","","","","Yes","","","","","","","","Yes"
3042,"Female Only Household","English/Welsh","Irish","Not Likely to have a child",8,"Likely Homeowner","",16,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
1358,"Mixed Gender Household","Austrian","","Known Data",7,"Likely Renter","",14,"$250000-499999","","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
4582,"Mixed Gender Household","English/Welsh","Scots","Known Data",9,"Likely Homeowner","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes"
1733,"Mixed Gender Household","German","","",8,"Likely Homeowner","Aging in Place",14,"$100000-249999","","","Bach Degree - Extremely Likely","Creative Arts","","","","","Yes","4 book purchases in home","","","Yes","","","Yes"
5719,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",13,"$50000-99999","","","Less than HS Diploma - Likely","Unknown","","","","","","","","","","","","Unknown"
3804,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",14,"$100000-249999","Yes","","Unknown","Other","","","Yes","","","2 book purchases in home","","","","","","Yes"
1481,"Mixed Gender Household","German","English/Welsh","Modeled Likely to have a child",8,"Likely Renter","",14,"$100000-249999","","","Grad Degree - Likely","Unknown","","","Yes","","","1 book purchase in home ","","","","","","Unknown"
4408,"Mixed Gender Household","German","English/Welsh","Known Data",8,"Likely Homeowner","",NA,"$100000-249999","Yes","","HS Diploma - Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Unknown"
1651,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",14,"","Yes","","Bach Degree - Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
5010,"Mixed Gender Household","German","German","Not Likely to have a child",1,"Likely Homeowner","",14,"","","","Unknown","Unknown","","","","","Yes","","","","","Yes","","Yes"
2322,"Female Only Household","Danish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",12,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Skilled Trades","","","","","","","","","","Yes","","Unknown"
5566,"Mixed Gender Household","","Czech","Modeled Likely to have a child",8,"Likely Homeowner","",12,"$499999+","","","HS Diploma - Likely","Unknown","","","","","","","","","","","","Yes"
57,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Renter","",NA,"$100000-249999","","","Grad Degree - Extremely Likely","Scientific","","","Yes","Yes","","","","","Yes","","","Unknown"
3763,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","2 upscale merchandise purchases","","","","","Yes"
1377,"Mixed Gender Household","Hispanic","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",15,"$250000-499999","","","HS Diploma - Likely","Unknown","","","","","","","","","","","","Unknown"
3798,"Mixed Gender Household","","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Renter","",14,"$10000-24999","Yes","","HS Diploma - Likely","Clerical/Office","","","","","","7 book purchases in home","","","","","","Yes"
2427,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",16,"$250000-499999","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
5905,"Male Only Household","Irish","English/Welsh","Modeled Likely to have a child",8,"Likely Homeowner","",17,"$100000-249999","","","Grad Degree - Likely","Unknown","","","","Yes","","","","","","","","Yes"
3892,"Mixed Gender Household","Scots","","",9,"Likely Homeowner","",13,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Education","","Yes","","","","","","","","","","Unknown"
5918,"Mixed Gender Household","Italian","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",13,"$50000-99999","","","Unknown","Unknown","","Yes","","","","","","","Yes","","","Yes"
463,"Female Only Household","Scots","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",13,"","","","Grad Degree - Likely","Unknown","","","Yes","","","","","","","Yes","","Yes"
791,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",3,"Likely Homeowner","Reaping Rewards",14,"","Yes","","HS Diploma - Extremely Likely","Medical","","Yes","","","","","","","","","","Yes"
1433,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","2 book purchases in home","","","","Yes","","Yes"
2134,"Female Only Household","","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","Aging of Aquarius",12,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Unknown"
4683,"Female Only Household","English/Welsh","Irish","Not Likely to have a child",NA,"Likely Homeowner","",12,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1264,"Mixed Gender Household","English/Welsh","","Known Data",9,"","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes"
5090,"Mixed Gender Household","Irish","English/Welsh","Modeled Not as Likely to have a child",2,"Likely Homeowner","",17,"$100000-249999","Yes","","Unknown","Education","","","","","Yes","","","","Yes","Yes","","Yes"
145,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",15,"$100000-249999","Yes","","Unknown","Education","","","","","Yes","","","","","","","Yes"
3206,"Female Only Household","Arab","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",13,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","3 book purchases in home","","","","","","Yes"
3148,"Female Only Household","Indian/Hindu","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",16,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
3435,"Female Only Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Not Likely to have a child",2,"Likely Homeowner","",15,"$250000-499999","","","HS Diploma - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","","Yes","","Yes"
2892,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",16,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
5116,"Female Only Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Known Data",2,"","",14,"","Yes","","HS Diploma - Extremely Likely","Management","","","","Yes","Yes","","","","","","","Unknown"
5221,"Male Only Household","","","Modeled Not as Likely to have a child",8,"Likely Homeowner","Silver Sophisticates",13,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
2270,"Mixed Gender Household","","Scots","Modeled Not as Likely to have a child",9,"Likely Homeowner","",13,"$25000-49999","","","Grad Degree - Extremely Likely","Engineering","","","","","","1 book purchase in home ","","","","","","Yes"
1779,"Mixed Gender Household","English/Welsh","","Modeled Likely to have a child",8,"Likely Homeowner","Reaping Rewards",14,"$250000-499999","","","Some College -Extremely Likely","Manufacturing","","","","","","","","","Yes","","","Yes"
5273,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",16,"$50000-99999","","","Grad Degree - Extremely Likely","Clerical/Office","","","","","","","","","","","","Yes"
1357,"Mixed Gender Household","Likely Af-Am (Modeled)","Scots","Not Likely to have a child",2,"Likely Homeowner","Reaping Rewards",15,"$50000-99999","","","Bach Degree - Extremely Likely","Management","","","","","","","","","","","","Unknown"
5800,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Education","","","","","","2 book purchases in home","","","Yes","","","Yes"
1818,"Female Only Household","Likely Af-Am (Modeled)","Italian","Modeled Not as Likely to have a child",6,"Likely Homeowner","",14,"$50000-99999","","","Some College - Likely","Unknown","","","","","","","","","Yes","Yes","","Unknown"
5473,"Male Only Household","German","Norwegian","",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
1024,"Mixed Gender Household","","Likely Af-Am (Modeled)","Modeled Likely to have a child",1,"Likely Homeowner","",15,"$50000-99999","","","HS Diploma - Likely","Unknown","","","","","Yes","","","","","","","Yes"
5726,"Mixed Gender Household","English/Welsh","German","Modeled Not as Likely to have a child",8,"Likely Homeowner","",12,"$100000-249999","","","Grad Degree - Likely","Unknown","","","","","","","","","","","","Unknown"
2,"Mixed Gender Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","",14,"$25000-49999","","","Bach Degree - Likely","Medical","","","","","","","","","","","","Yes"
3081,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",8,"Likely Renter","",NA,"$100000-249999","","","Bach Degree - Likely","Unknown","","","Yes","","","","","","","","","Unknown"
4224,"Mixed Gender Household","Dutch (Netherlands)","Swedish","Known Data",8,"Likely Homeowner","",15,"","Yes","","Bach Degree - Extremely Likely","Other","","","","","Yes","2 book purchases in home","","","","","","Unknown"
4639,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","",9,"Likely Homeowner","Bohemian Groove",16,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
3231,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"","Family Fun-tastic",14,"$100000-249999","Yes","","Grad Degree - Likely","Medical","","","","","","","","","","","","Yes"
3397,"Female Only Household","Likely Af-Am (Modeled)","Irish","",7,"","",13,"","","","Unknown","Skilled Trades","","","","","Yes","","","","","","","Unknown"
158,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Modeled Likely to have a child",8,"Likely Renter","",12,"","","","Bach Degree - Likely","Skilled Trades","","","","","","","","","Yes","","","Yes"
1060,"Mixed Gender Household","French","Scots","Modeled Likely to have a child",8,"Likely Homeowner","",15,"","Yes","","Unknown","Unknown","","Yes","","Yes","","2 book purchases in home","","","","","","Yes"
3495,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",6,"Likely Homeowner","",14,"$250000-499999","","","Grad Degree - Extremely Likely","Other","","","","","Yes","","","","","","","Unknown"
4717,"Male Only Household","English/Welsh","German","Not Likely to have a child",1,"Likely Renter","",13,"","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
2634,"Mixed Gender Household","Arab","","Known Data",9,"Likely Homeowner","",13,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
2020,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",2,"Likely Homeowner","",13,"$100000-249999","","","Unknown","Unknown","","Yes","","","","","","","","","","Unknown"
1889,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",0,"Likely Homeowner","",15,"$250000-499999","","","Some College -Extremely Likely","Unknown","","","","","","","4 upscale merchandise purchases","","","","","Yes"
598,"Mixed Gender Household","Ukrainian","Scots","Not Likely to have a child",8,"Likely Homeowner","",14,"$499999+","","","Unknown","Skilled Trades","","","","","","","","","","Yes","","Yes"
4295,"Female Only Household","","English/Welsh","Not Likely to have a child",3,"Likely Renter","",14,"","Yes","","Some College - Likely","Unknown","","","","","","9 book purchases in home","","","","","","Yes"
1603,"Mixed Gender Household","German","Scots","Not Likely to have a child",8,"Likely Homeowner","",12,"$100000-249999","","","Grad Degree - Extremely Likely","Other","","","","","","","","","Yes","Yes","","Unknown"
2395,"Mixed Gender Household","English/Welsh","Norwegian","Known Data",9,"Likely Homeowner","",14,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Skilled Trades","","","","","","","","","","Yes","","Yes"
