HHuniqueID,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education
HHac61d670dc,M,,,FALSE,4,TRUE,39,management,single,tertiary
HH0ad0cf0221,M,,,FALSE,4,FALSE,42,technician,married,secondary
HH30d9acc598,M,,,TRUE,4,FALSE,75,retired,divorced,primary
HH67b0bf6922,M,,,FALSE,1,TRUE,48,management,married,secondary
HH7eece6b1a0,F,,Crow,TRUE,3,TRUE,38,management,married,tertiary
HHbad9c84a14,F,,Colville,TRUE,4,TRUE,46,technician,single,tertiary
HH4373b3b436,F,,Shoshone,TRUE,4,FALSE,35,self-employed,single,tertiary
HHfc690f3828,M,,,TRUE,4,TRUE,33,technician,single,tertiary
HH695333747e,F,,,FALSE,4,TRUE,45,services,married,secondary
HH9d50bf7cf6,M,,,TRUE,2,FALSE,56,management,married,tertiary
HH1c02ede3cc,F,$309.15 ,,TRUE,4,TRUE,36,management,married,tertiary
HH552d75e3e5,M,,,TRUE,1,TRUE,35,blue-collar,single,secondary
HHc3b366e9f5,F,,,TRUE,1,TRUE,41,blue-collar,married,secondary
HHece4769ca8,F,$37.83 ,Thai,FALSE,1,TRUE,52,blue-collar,married,primary
HHfd4e223779,M,,,FALSE,1,TRUE,34,blue-collar,married,secondary
HH959e10850b,M,,Melanesian,FALSE,3,FALSE,31,blue-collar,married,secondary
HH9f149b15a5,M,,Aleut,TRUE,3,FALSE,64,self-employed,married,tertiary
HHd64ae2231f,M,,,TRUE,5,FALSE,46,management,married,tertiary
HH7aab0707a5,F,"$1,126.97 ",,FALSE,1,FALSE,69,technician,married,tertiary
HHee36ea7f73,M,,,TRUE,4,TRUE,32,management,married,tertiary
HH341f418d9c,M,$282.13 ,,FALSE,5,TRUE,44,management,married,secondary
HHf51904d921,F,,,TRUE,4,FALSE,57,management,married,tertiary
HHbec9c5409d,M,,,TRUE,1,FALSE,27,services,single,secondary
HHd62969095f,M,"$1,131.54 ",,FALSE,4,FALSE,39,entrepreneur,divorced,secondary
HHde6856a740,F,,,FALSE,5,TRUE,30,management,married,secondary
HH6c247efca0,F,,,FALSE,2,FALSE,33,services,married,tertiary
HH978ebf0565,M,,,FALSE,3,TRUE,42,management,married,NA
HHb612cc12c7,F,,,FALSE,1,TRUE,30,services,married,secondary
HH41163fa0e4,F,,,FALSE,2,TRUE,31,technician,married,tertiary
HHe6a2750bee,F,$293.95 ,Samoan,TRUE,2,FALSE,58,management,married,secondary
HH2f78ee6128,M,,,FALSE,3,FALSE,24,student,single,secondary
HH8d625cde30,M,,Kiowa,FALSE,3,TRUE,39,technician,married,secondary
HH9eb0a743ea,F,,,TRUE,5,TRUE,32,technician,single,tertiary
HH83d647dbf6,F,,,TRUE,5,FALSE,29,admin.,single,secondary
HHa6218afbbe,F,,,FALSE,3,TRUE,47,entrepreneur,divorced,tertiary
HH6b3a4b5602,M,,,FALSE,2,TRUE,43,technician,married,secondary
HH3fbecbb566,F,,,FALSE,3,FALSE,38,blue-collar,married,primary
HH1f8f727a87,M,,,FALSE,5,TRUE,38,technician,married,secondary
HHb134d08851,F,"$1,242.97 ",,TRUE,2,FALSE,53,technician,married,secondary
HH6632179b62,F,,,FALSE,4,FALSE,65,retired,married,secondary
HH4d64361e7c,F,,,TRUE,1,FALSE,33,admin.,married,secondary
HH1455822c13,F,,,TRUE,5,TRUE,51,services,divorced,secondary
HHb82262513e,F,$125.75 ,Sioux,FALSE,1,FALSE,45,management,single,tertiary
HHa2e561bbd0,M,,,TRUE,5,TRUE,34,services,married,secondary
HHabe05c3eac,F,,,TRUE,4,TRUE,41,admin.,single,tertiary
HH980810984c,F,,,TRUE,1,TRUE,36,self-employed,married,tertiary
HHca95e5386b,F,,American Indian and Alaska Native (AIAN),TRUE,3,TRUE,31,technician,married,secondary
HHfe912d47cf,M,,,FALSE,4,FALSE,30,management,single,tertiary
HH65ee66b69d,M,,Ecuadorian,FALSE,4,TRUE,28,blue-collar,single,primary
HH7fb5ed3ac4,M,"$1,043.44 ",Colombian,TRUE,1,TRUE,36,admin.,divorced,secondary
HH1f45ea977a,M,,,FALSE,1,FALSE,31,blue-collar,married,primary
HH89fa98c826,F,,,TRUE,2,FALSE,37,blue-collar,married,secondary
HHdbc9413849,M,,,TRUE,3,TRUE,48,blue-collar,single,secondary
HHd52ecbb152,F,,,FALSE,1,FALSE,32,management,single,tertiary
HHcc09b8989a,F,,,FALSE,5,FALSE,40,blue-collar,divorced,secondary
HHfee8a472d6,M,,Guatemalan,TRUE,2,FALSE,47,technician,married,tertiary
HH413de75629,M,,,TRUE,2,TRUE,32,services,married,secondary
HHe2b8ea6ce4,M,,,FALSE,5,FALSE,57,unemployed,married,primary
HH64a3d8e447,F,,Yaqui,FALSE,1,TRUE,63,management,married,tertiary
HH5fd2342b96,F,,,TRUE,2,TRUE,40,unemployed,single,tertiary
HH879d53806a,M,,,FALSE,1,FALSE,37,blue-collar,married,secondary
HHe697b42fe0,M,,,TRUE,4,TRUE,28,technician,single,tertiary
HH7b52c94a46,F,,,FALSE,2,TRUE,42,blue-collar,married,primary
HH84a27ee5bb,M,,Argentinian,TRUE,5,FALSE,61,retired,married,secondary
HHa74bcdecab,F,,,FALSE,4,TRUE,40,entrepreneur,single,secondary
HH464ed53093,F,,,TRUE,5,FALSE,28,blue-collar,married,secondary
HH35db94b791,F,,,TRUE,4,FALSE,49,management,married,tertiary
HHcc78cd6ddb,F,,,FALSE,3,FALSE,53,services,divorced,primary
HH825d523652,M,,,FALSE,2,FALSE,33,services,married,secondary
HH97ba261c94,F,,Osage,TRUE,4,FALSE,33,management,married,tertiary
HHe0035d9bf8,M,,,FALSE,4,TRUE,57,housemaid,married,primary
HH07ae13fea6,M,,,FALSE,4,FALSE,34,blue-collar,married,secondary
HH047cd305f6,F,,,TRUE,2,FALSE,42,management,married,tertiary
HHa28898b7fe,F,,,TRUE,3,TRUE,59,management,married,tertiary
HH877b68c67f,F,"$1,276.32 ",Korean,FALSE,4,TRUE,32,management,single,tertiary
HH0c630e5e3f,M,,,FALSE,1,TRUE,46,blue-collar,married,secondary
HH68a95e08b8,M,,,TRUE,5,FALSE,28,self-employed,married,tertiary
HHc59f9c0891,M,,,TRUE,4,TRUE,63,management,married,NA
HH07c2b8b4a2,M,,,TRUE,3,TRUE,48,services,married,secondary
HHda6bff015b,F,,,FALSE,1,TRUE,46,unemployed,single,tertiary
HH3e9ad6c46a,F,,Malaysian,TRUE,5,FALSE,52,management,married,tertiary
HHfcfafabce5,M,,Malaysian,FALSE,1,TRUE,23,services,single,secondary
HH678e669de3,F,"$1,072.36 ",,TRUE,4,TRUE,52,management,married,tertiary
HH0cb102a663,M,,,FALSE,2,FALSE,43,services,married,secondary
HHc021ea76d6,F,,Polynesian,FALSE,3,TRUE,30,blue-collar,married,secondary
HH03a82cf84b,M,,Honduran,FALSE,1,TRUE,40,management,married,tertiary
HHc6d047d175,F,,,TRUE,5,TRUE,36,technician,single,secondary
HH7bb5bf8f44,F,,,FALSE,5,TRUE,44,management,married,tertiary
HH380dc3a4ef,F,,,FALSE,2,FALSE,37,admin.,married,secondary
HHd0fafb58f5,F,,,TRUE,5,FALSE,21,student,single,primary
HHa1af01b488,F,,,TRUE,5,TRUE,44,technician,married,secondary
HHbdbddb7ecc,M,,,FALSE,1,FALSE,31,management,single,secondary
HHdfe2c1822a,M,,,TRUE,3,TRUE,49,technician,married,tertiary
HH4caffafc4e,F,,Comanche,TRUE,4,FALSE,30,services,single,secondary
HHbef4a7aa70,M,,Micronesian,FALSE,4,TRUE,44,blue-collar,married,primary
HH9b86c0241e,F,,,TRUE,3,TRUE,34,admin.,married,secondary
HH5d37d3a0c3,M,"$1,214.61 ",,FALSE,2,FALSE,71,retired,married,secondary
HH22aa0b6bf0,F,,Osage,FALSE,3,TRUE,37,technician,single,secondary
HHa973b785d6,M,,,TRUE,3,TRUE,44,management,married,NA
HH027771be5f,F,,,TRUE,5,TRUE,28,admin.,married,secondary
HH2cef38c501,F,$15.82 ,Blackfeet,TRUE,3,FALSE,28,management,single,tertiary
HH7c33003b5c,F,,Yakama,FALSE,1,TRUE,40,admin.,married,secondary
HH0bc7edc90d,F,,,TRUE,3,TRUE,33,management,married,tertiary
HH0944494eb0,F,,,TRUE,3,FALSE,46,retired,married,secondary
HH99280098a7,M,,,FALSE,3,TRUE,42,management,single,tertiary
HH33366e26ca,M,,,FALSE,1,TRUE,55,technician,married,secondary
HHb2dcf31dd7,F,,,TRUE,4,FALSE,36,self-employed,single,tertiary
HH5edf5ad868,F,,,FALSE,4,FALSE,28,services,single,tertiary
HHf0c2de29fc,F,,Blackfeet,TRUE,4,TRUE,33,technician,married,secondary
HHc343598053,M,,,TRUE,5,TRUE,35,management,divorced,tertiary
HH1384822564,M,,,TRUE,5,FALSE,47,blue-collar,married,secondary
HH4c4f519576,M,,Fijian,FALSE,2,FALSE,34,management,married,tertiary
HH25cf57324c,M,,,FALSE,5,TRUE,39,management,single,tertiary
HH754bd228f8,M,,Uruguayan,FALSE,3,FALSE,53,blue-collar,married,primary
HH210230d315,M,,Asian Indian,TRUE,3,FALSE,27,services,single,secondary
HHaedf504e19,F,,,FALSE,3,FALSE,36,technician,married,secondary
HH5602fad076,M,,,TRUE,4,FALSE,51,self-employed,married,tertiary
HH546b8e9590,F,,,FALSE,3,FALSE,30,management,single,secondary
HH080dc71711,M,,,FALSE,3,TRUE,33,management,single,tertiary
HH454421b16e,F,,Cherokee,TRUE,4,FALSE,33,self-employed,single,tertiary
HHae1289573a,F,,Seminole,TRUE,1,TRUE,33,self-employed,single,tertiary
HH25cd48e6b7,F,,,FALSE,4,FALSE,30,student,single,secondary
HH0dd99730c2,M,,,TRUE,5,TRUE,29,blue-collar,married,secondary
HHe028e6a445,F,,Chickasaw,FALSE,3,FALSE,37,services,married,secondary
HH3ce8ad54ca,M,,,TRUE,2,FALSE,49,admin.,divorced,secondary
HH0a13e888b9,F,,,TRUE,3,FALSE,28,management,single,tertiary
HH027c3f232e,F,,,FALSE,5,FALSE,56,management,married,tertiary
HH322f03a590,M,,,TRUE,4,TRUE,53,housemaid,married,primary
HH840fb0e617,F,,,TRUE,4,FALSE,36,technician,married,tertiary
HHcd8d33b60e,M,$719.82 ,,TRUE,2,FALSE,43,technician,married,secondary
HHa8f36f36f6,M,$910.80 ,,FALSE,5,TRUE,60,admin.,divorced,secondary
HH77d3cdd3b7,F,,,TRUE,1,FALSE,34,technician,married,secondary
HH73ebc901df,F,,,TRUE,1,FALSE,40,self-employed,single,tertiary
HH6945565568,F,,,TRUE,3,FALSE,59,retired,married,primary
HHa7bd35e303,F,,Fijian,FALSE,2,FALSE,34,technician,single,secondary
HHf592858a52,M,,,FALSE,1,FALSE,34,blue-collar,married,primary
HH230d0d1d8e,F,,,TRUE,1,TRUE,48,management,married,tertiary
HHb5d6febb9a,F,,,TRUE,3,TRUE,29,technician,married,secondary
HH29b71ba9a5,F,,,FALSE,4,TRUE,43,entrepreneur,married,tertiary
HHd681be5540,M,"$1,212.80 ",,FALSE,3,FALSE,33,services,married,secondary
HHfd8b94f151,F,,,FALSE,4,TRUE,29,services,single,secondary
HH3309dd0ed5,M,,Mexican,FALSE,3,TRUE,33,management,married,tertiary
HHbc5eb301cd,M,,,TRUE,3,FALSE,77,retired,married,secondary
HH3c3b1791c8,F,,,TRUE,1,TRUE,40,blue-collar,married,primary
HHa437b29c3a,M,,,FALSE,2,TRUE,72,retired,married,tertiary
HHefc360417b,F,,,TRUE,5,TRUE,29,blue-collar,single,tertiary
HHf7ebfbe8fb,M,,,FALSE,1,FALSE,52,admin.,married,secondary
HH673593c216,F,,,TRUE,4,FALSE,40,technician,married,secondary
HHb2974c0ff1,F,,,FALSE,1,TRUE,31,services,single,secondary
HH17a94ef570,M,"$1,090.97 ",,FALSE,3,TRUE,43,technician,married,tertiary
HH9d45ee4de6,F,,,TRUE,2,FALSE,70,retired,married,primary
HH28cf833416,F,,,FALSE,1,FALSE,26,admin.,single,tertiary
HH60642d8996,M,,Sri Lankan,FALSE,1,FALSE,30,blue-collar,married,primary
HH5897692ce7,M,,,FALSE,5,TRUE,32,technician,married,tertiary
HHc0bb840aeb,F,,,FALSE,1,TRUE,45,admin.,married,NA
HH9691ae412f,M,,,FALSE,4,TRUE,43,technician,divorced,NA
HHabd9f66d39,M,,,FALSE,1,TRUE,61,management,married,tertiary
HHba5701ac40,F,,,TRUE,3,TRUE,41,blue-collar,single,secondary
HH8c00a21426,F,$5.71 ,Shoshone,TRUE,5,TRUE,56,blue-collar,single,secondary
HH9fce3b6795,M,,,FALSE,5,FALSE,43,technician,divorced,secondary
HHdc315f10ba,M,,Iroquois,FALSE,2,FALSE,31,technician,single,secondary
HH9b5cd6ce20,M,,Laotian,TRUE,1,TRUE,29,technician,married,secondary
HHcb83064b72,M,,American Indian,FALSE,1,TRUE,28,management,single,tertiary
HH62e3da4d60,M,,,TRUE,5,TRUE,59,retired,divorced,secondary
HHcbcf54f615,M,,Yakama,FALSE,4,FALSE,32,services,single,secondary
HH87ba48dc1a,F,,,FALSE,1,TRUE,19,student,single,secondary
HHfcc980df62,F,,,TRUE,4,TRUE,34,management,single,tertiary
HHfc415b04fe,M,,,FALSE,4,FALSE,63,retired,married,secondary
HH60f4526420,F,,,FALSE,5,TRUE,37,admin.,divorced,secondary
HH21eed99fa0,M,,,TRUE,3,TRUE,30,technician,single,secondary
HHc4ebfac71a,F,,,TRUE,1,TRUE,56,blue-collar,married,secondary
HHe6ce1c803c,F,,,FALSE,1,FALSE,31,management,married,tertiary
HH9a075a462d,F,,,TRUE,1,TRUE,21,blue-collar,single,secondary
HH5d62104e7d,F,,,FALSE,5,FALSE,46,management,divorced,tertiary
HH85b7527189,M,,,FALSE,3,FALSE,37,services,married,secondary
HHeb003ae14d,M,,,TRUE,2,TRUE,60,retired,married,secondary
HHf76401f995,F,,,FALSE,4,FALSE,49,technician,divorced,secondary
HH1126b6a31f,F,,,FALSE,2,FALSE,68,retired,married,secondary
HH26f9163e41,F,,,FALSE,5,FALSE,39,management,married,tertiary
HH3189e55bc5,F,,,FALSE,2,TRUE,36,admin.,married,secondary
HHe18f778756,M,"$1,115.13 ",Thai,TRUE,3,FALSE,31,blue-collar,married,secondary
HH52a9bdbe86,M,,,TRUE,3,FALSE,58,housemaid,married,primary
HHdff2b9e211,M,,,FALSE,5,FALSE,39,admin.,divorced,secondary
HH333aebd3cd,F,,Pima,FALSE,5,FALSE,36,technician,married,tertiary
HH899ebca1f8,M,,Delaware,FALSE,2,TRUE,39,self-employed,married,secondary
HH9011fa5dcd,F,,,FALSE,5,FALSE,52,blue-collar,married,primary
HH210544c16f,M,,,TRUE,2,FALSE,57,entrepreneur,married,NA
HH37c3e1a04b,M,,,FALSE,5,TRUE,41,admin.,single,secondary
HH8afd5d70f4,M,,,FALSE,3,TRUE,42,management,divorced,tertiary
HHbde2c51743,F,,,FALSE,2,FALSE,24,student,single,secondary
HHaddc1fda5e,F,,,TRUE,3,TRUE,33,management,divorced,tertiary
HH11d91c329e,M,,,FALSE,2,FALSE,31,technician,married,tertiary
HHf294df77ae,F,,,FALSE,4,FALSE,46,management,married,tertiary
HH27d043e3b2,F,,,FALSE,1,TRUE,44,technician,married,secondary
HH64a600cea0,M,"$1,259.10 ",,FALSE,4,FALSE,31,services,single,secondary
HHf616310859,M,,,TRUE,5,TRUE,43,technician,divorced,secondary
HH79b783c356,F,,,TRUE,5,TRUE,45,management,married,tertiary
HH684ecd4ef1,F,,,FALSE,5,TRUE,77,retired,married,primary
HH92c93668e8,M,,,FALSE,2,FALSE,51,blue-collar,married,secondary
HHc3597b2313,M,,Vietnamese,TRUE,1,FALSE,34,management,single,NA
HH7b933be6a5,F,,,TRUE,3,FALSE,60,management,divorced,secondary
HHbb4bffb705,M,$710.35 ,,TRUE,4,FALSE,29,admin.,single,secondary
HH3331f18990,F,,,FALSE,4,TRUE,47,blue-collar,married,tertiary
HH1fba686708,M,,,FALSE,2,TRUE,56,technician,married,primary
HH201f9993a0,M,$194.82 ,,FALSE,2,TRUE,59,technician,married,tertiary
HHf5696ac1bc,M,"$1,066.09 ",,FALSE,1,TRUE,87,retired,divorced,primary
HHdbda864fd3,M,,,FALSE,1,TRUE,35,management,married,primary
HHe2cf74bfcb,M,,,TRUE,3,TRUE,47,blue-collar,married,primary
HHc8f41698cc,F,,Polynesian,FALSE,5,TRUE,31,student,single,NA
HHe7507af079,M,,Ute,FALSE,4,TRUE,47,services,married,primary
HH5f0825566e,M,,Guamanian,TRUE,3,TRUE,53,self-employed,married,tertiary
HH01c0c03ee3,M,,,FALSE,4,FALSE,49,blue-collar,married,primary
HH096f2dd9c6,M,,Paraguayan,FALSE,1,FALSE,36,management,married,tertiary
HHc086528924,F,,,FALSE,1,FALSE,31,admin.,married,secondary
HH458bbda78c,M,,,FALSE,1,TRUE,38,technician,married,secondary
HH98ef1f0111,F,,,FALSE,1,FALSE,28,services,single,secondary
HH45eda11d13,F,,Nicaraguan,FALSE,4,FALSE,41,management,married,tertiary
HH832c76df15,F,,,TRUE,5,TRUE,25,technician,single,tertiary
HH132eadc397,F,,,FALSE,4,TRUE,35,admin.,divorced,secondary
HHced9ac4412,M,,Choctaw,FALSE,2,TRUE,29,management,married,tertiary
HH9480a48688,M,,,TRUE,4,FALSE,41,admin.,married,secondary
HHe0d6aca908,F,,,FALSE,4,FALSE,19,student,single,primary
HHcddbaf27dd,M,,Yaqui,FALSE,3,FALSE,41,entrepreneur,married,primary
HH1639ac8420,F,$240.26 ,,TRUE,3,TRUE,47,blue-collar,married,primary
HHebe58a8de5,M,,,TRUE,2,TRUE,42,management,married,tertiary
HH2d858e91b5,M,,Colville,TRUE,3,FALSE,55,management,single,tertiary
HH4f9ec130d6,F,,,TRUE,3,FALSE,49,services,married,NA
HH4e76b7fceb,M,$847.59 ,,TRUE,4,FALSE,37,management,divorced,tertiary
HH62a6ee1595,F,,,FALSE,3,FALSE,30,student,single,tertiary
HH43394d13c0,F,,,FALSE,4,FALSE,31,management,married,tertiary
HHbf34bc3c22,F,$674.25 ,,FALSE,3,FALSE,34,blue-collar,single,secondary
HH33315b6497,M,,,TRUE,1,TRUE,45,technician,married,secondary
HH68cfcc068c,M,,,FALSE,2,TRUE,54,retired,divorced,tertiary
HH72d68f45be,F,,,TRUE,5,FALSE,50,blue-collar,married,secondary
HH0cd173d456,F,,,TRUE,1,FALSE,27,NA,single,secondary
HHb04238dfb9,M,$797.53 ,Guatemalan,FALSE,4,FALSE,70,retired,married,secondary
HHb682284abd,F,,Yaqui,FALSE,3,TRUE,35,admin.,married,tertiary
HHb67a5b7c7f,F,,,FALSE,1,TRUE,58,entrepreneur,married,secondary
HH264df40a66,M,,,TRUE,1,TRUE,58,retired,divorced,secondary
HHfe475ba8c9,F,,,TRUE,3,TRUE,50,technician,married,secondary
HH39a67035af,F,,,FALSE,3,TRUE,29,blue-collar,single,secondary
HHe6f28d2ec1,F,,,FALSE,3,TRUE,30,management,married,tertiary
HH649462015f,M,$58.29 ,Crow,FALSE,4,TRUE,44,admin.,single,secondary
HH428a5ad583,F,$702.90 ,Puerto Rican,TRUE,4,TRUE,45,management,married,tertiary
HHe69c4f8c0c,M,,,FALSE,4,FALSE,53,blue-collar,single,primary
HH3a4c5faba1,F,,Yaqui,FALSE,3,FALSE,31,management,single,tertiary
HHb6e2011de0,F,,,FALSE,2,TRUE,30,blue-collar,married,secondary
HHca0eef1fd7,M,,,FALSE,3,FALSE,28,management,single,tertiary
HHb963f6dedd,M,,,FALSE,2,TRUE,50,technician,married,secondary
HH4d7b152269,M,,,FALSE,2,FALSE,29,management,single,tertiary
HH2bdc1ac3d7,M,,,FALSE,4,TRUE,34,management,single,tertiary
HH52c5a5683c,F,,,FALSE,5,FALSE,44,management,married,tertiary
HHfbc20007c7,M,,Filipino,TRUE,4,TRUE,31,management,single,tertiary
HHb993144ab7,F,,,FALSE,3,TRUE,50,technician,divorced,secondary
HH0ba99c5c6f,F,,,FALSE,3,TRUE,43,services,married,secondary
HH699466a8d9,F,,,TRUE,5,FALSE,80,retired,married,primary
HH56d00e1935,F,,,TRUE,1,FALSE,75,retired,married,tertiary
HH4a95ec2cc6,F,,,FALSE,1,TRUE,42,management,married,primary
HH7f2bf26efd,M,,Venezuelan,TRUE,4,FALSE,35,services,single,tertiary
HH1d1a43ede8,M,,,FALSE,5,TRUE,31,technician,single,secondary
HH181b366f5a,M,,,TRUE,1,FALSE,52,management,divorced,tertiary
HH535ac9fcb9,F,$536.27 ,,TRUE,2,FALSE,55,blue-collar,married,primary
HHc792c9ce2f,F,,,TRUE,4,FALSE,75,retired,married,primary
HHf25680386e,F,,Paiute,FALSE,3,FALSE,52,technician,single,secondary
HH0d2dfcb750,M,,Bolivian,TRUE,2,FALSE,43,management,married,tertiary
HHd6ad9980f2,M,,Argentinian,FALSE,3,FALSE,51,blue-collar,married,secondary
HH05fb9f0c9c,M,,,TRUE,2,FALSE,27,blue-collar,single,secondary
HHeb8f66f568,M,,Delaware,TRUE,4,TRUE,47,blue-collar,married,primary
HH65cf1b196d,M,,,TRUE,3,TRUE,36,admin.,married,secondary
HH61af6caaee,F,,,TRUE,1,TRUE,33,entrepreneur,single,secondary
HHf086cd414b,M,,,FALSE,5,FALSE,29,self-employed,married,secondary
HHd48faaafe7,M,,,FALSE,2,TRUE,43,blue-collar,single,secondary
HHa4557733c9,M,"$1,104.06 ",,FALSE,1,TRUE,53,admin.,married,secondary
HH04fe85ad33,M,,,TRUE,4,TRUE,38,admin.,married,secondary
HH047e408e73,M,,Yaqui,FALSE,2,TRUE,31,self-employed,single,tertiary
HH92be35e4f7,F,$881.95 ,Ute,FALSE,2,FALSE,47,technician,married,primary
HH8a06a7d3f6,F,,Paiute,FALSE,1,FALSE,44,admin.,married,secondary
HH46fcc7f000,F,,Hmong,FALSE,4,TRUE,37,services,married,secondary
HH767bfc52e5,F,,,TRUE,4,TRUE,44,blue-collar,married,NA
HHbfc9f86448,F,,,FALSE,1,TRUE,31,management,single,tertiary
HH6b9cee1a1e,F,,,FALSE,2,FALSE,32,technician,single,secondary
HH3f2967ea72,F,$512.30 ,,TRUE,2,FALSE,42,management,single,tertiary
HH28b7ee737d,M,,,FALSE,3,TRUE,29,services,married,secondary
HH9592ac8dbd,M,"$1,067.15 ",Paiute,TRUE,5,FALSE,59,management,married,primary
HH3dbe2847e3,F,,,FALSE,4,FALSE,35,technician,single,secondary
HH03659e37b7,M,,Costa Rican,FALSE,3,TRUE,39,technician,single,tertiary
HH38c4bac727,F,,,FALSE,2,TRUE,41,self-employed,married,tertiary
HH5b69a37573,M,,,TRUE,2,TRUE,83,retired,divorced,primary
HH19bbffd581,M,,,TRUE,3,TRUE,33,admin.,married,secondary
HH2b67b85a21,F,,,TRUE,3,FALSE,36,admin.,single,secondary
HHa9422bae99,M,,,TRUE,2,TRUE,35,blue-collar,married,primary
HH472523fffa,M,,,FALSE,5,TRUE,32,technician,single,NA
HH4944f386b6,M,,Seminole,TRUE,3,TRUE,46,management,married,tertiary
HH4e47e6a3b4,M,,,FALSE,4,FALSE,31,blue-collar,married,secondary
HH7f90e32a67,M,,,FALSE,2,TRUE,49,entrepreneur,divorced,secondary
HH6362b7526d,F,,,FALSE,5,FALSE,50,admin.,single,secondary
HH06ed895d45,F,,,FALSE,1,FALSE,45,management,married,tertiary
HHc583c01eea,M,,,FALSE,2,FALSE,26,self-employed,single,secondary
HHe8bf2083ee,M,,Fijian,TRUE,2,FALSE,52,blue-collar,married,primary
HH4d897f1636,M,,Cheyenne,FALSE,2,FALSE,30,technician,single,secondary
HHf7caee1562,F,,,TRUE,3,FALSE,57,management,married,tertiary
HHa7678d2b84,F,,,FALSE,2,FALSE,48,unemployed,divorced,secondary
HH050f116402,F,,,TRUE,1,FALSE,49,housemaid,married,primary
HHec8b1e0dc2,F,,,TRUE,5,FALSE,39,technician,single,tertiary
HH599576ee9c,F,,Chippewa,FALSE,2,TRUE,27,student,single,tertiary
HH69b9ec4618,F,,,FALSE,1,TRUE,47,management,married,tertiary
HHbd665070e8,F,,,FALSE,4,TRUE,36,blue-collar,single,secondary
HHae26132bb4,M,$881.56 ,,FALSE,1,FALSE,39,blue-collar,married,secondary
HHfdc603a531,M,,Alaska Native,TRUE,4,FALSE,49,services,married,secondary
HH918258e383,M,,American Indian,FALSE,5,FALSE,58,blue-collar,married,primary
HH7b4299e33c,M,,Central American,TRUE,3,FALSE,49,housemaid,divorced,primary
HH8c872fb2fe,M,,,TRUE,1,FALSE,23,services,single,secondary
HH5d75b6f24d,F,,,TRUE,1,FALSE,32,services,married,secondary
HH1612d9ef70,F,,,FALSE,5,TRUE,29,technician,single,tertiary
HHa4656dd326,M,,,TRUE,3,TRUE,57,blue-collar,married,secondary
HH266c5044f6,F,,,FALSE,5,FALSE,31,blue-collar,married,primary
HH7a5adf37a5,M,,,TRUE,1,TRUE,47,technician,married,secondary
HH7015cb5c52,M,$168.62 ,,FALSE,5,TRUE,75,retired,divorced,primary
HHcc9ee35500,M,,Puerto Rican,TRUE,1,FALSE,42,technician,divorced,secondary
HH19a6dd2684,M,,,FALSE,5,FALSE,33,technician,divorced,secondary
HH2a2002edc3,F,,,FALSE,2,FALSE,67,retired,married,tertiary
HH4035fcd180,F,,,TRUE,3,TRUE,47,blue-collar,single,primary
HH9c381db0c9,M,,,TRUE,3,FALSE,42,management,married,tertiary
HH6293ba88f0,F,,Guamanian,FALSE,4,TRUE,37,technician,divorced,secondary
HHb6e050d5b4,M,,,TRUE,2,FALSE,44,management,divorced,tertiary
HH05a405e347,M,,,FALSE,4,FALSE,39,technician,married,secondary
HH0b0e234872,F,,Korean,FALSE,2,TRUE,23,technician,single,tertiary
HH32659c6875,F,,,FALSE,4,FALSE,31,management,single,tertiary
HH1e501ef005,F,,,FALSE,4,FALSE,47,services,married,secondary
HH7e1eea2108,F,,,TRUE,4,FALSE,27,admin.,married,secondary
HH0a767d8c88,F,,,FALSE,3,FALSE,40,services,married,secondary
HH369ed09f89,F,,Colombian,FALSE,1,FALSE,35,services,married,NA
HH14badd3211,M,,,TRUE,3,TRUE,41,management,married,tertiary
HH0090fc9ac2,M,,Argentinian,TRUE,1,TRUE,25,admin.,single,tertiary
HH5eb52069f2,F,,,FALSE,1,FALSE,63,technician,married,secondary
HHe52b604aae,M,,,TRUE,1,FALSE,25,technician,single,secondary
HH13e8758bc5,F,,,FALSE,4,TRUE,58,blue-collar,married,secondary
HHe24bd4132e,M,,,FALSE,4,TRUE,44,technician,married,primary
HH3517b85d7f,M,,,TRUE,3,TRUE,22,technician,single,secondary
HHd624ea4856,F,,Panamanian,FALSE,2,TRUE,49,management,married,secondary
HH891773ae40,M,,,FALSE,5,TRUE,40,admin.,single,tertiary
HH636865b793,M,,,FALSE,4,FALSE,57,retired,married,primary
HH994f65a188,F,,,TRUE,3,TRUE,57,management,divorced,tertiary
HHd4a943d357,M,,,FALSE,1,FALSE,37,management,divorced,tertiary
HHa6807aed4f,F,,,TRUE,3,FALSE,55,entrepreneur,divorced,secondary
HHdd40c0167f,F,,Melanesian,FALSE,2,TRUE,60,technician,single,primary
HH00d013df96,M,,,TRUE,4,FALSE,26,services,single,tertiary
HH74a7843c32,F,,Chamorro,TRUE,4,FALSE,47,technician,divorced,secondary
HH37faa03095,F,$394.61 ,Kiowa,FALSE,1,FALSE,35,self-employed,married,tertiary
HHbf46b3374e,M,,,FALSE,5,TRUE,32,entrepreneur,married,secondary
HHf73303b056,F,,Fijian,TRUE,5,FALSE,25,admin.,single,tertiary
HHbe0e1fa4c0,M,,,TRUE,3,FALSE,47,retired,divorced,secondary
