"RowID","uniqueID","zipRange","homeOwner","NUMCHLD","INCOME","gender","WEALTH","HV","Icmed","Icavg","IC15","NUMPROM","RAMNTALL","MAXRAMNT","LASTGIFT","totalmonths","TIMELAG","AVGGIFT","Y1_Donation","Y2_DonatedAmt"
1083,"donor74159-63","40000-59999","Yes",1,4,"MALE",8,494,397,388,9,58,117,20,20,31,7,11.7,"Yes",10
1084,"donor8084","80000-99999","Yes",1,4,"MALE",0,614,166,182,44,68,267,30,6,30,2,9.888888889,"Yes",6
1085,"donor8100","20000-39999","Yes",1,3,"MALE",8,746,305,377,17,55,95,10,10,28,9,5.9375,"Yes",10
1086,"donor8104","60000-79999","Yes",1,7,"MALE",8,890,448,498,8,47,62,10,9,37,3,6.888888889,"Yes",9
1087,"donor8119","20000-39999","Yes",2,4,"MALE",8,834,286,317,16,23,33,6,6,30,5,5.5,"No",0
1088,"donor8121","20000-39999","Yes",1,4,"MALE",8,651,218,300,24,32,119,13,11,31,2,10.81818182,"No",0
1089,"donor8125","20000-39999","No",1,3,"FEMALE",5,492,224,286,32,65,119,14,14,31,14,9.916666667,"Yes",10
1090,"donor8126","40000-59999","Yes",1,7,"MALE",8,NA,1010,987,2,22,45,25,25,34,2,22.5,"Yes",30
1091,"donor8128","80000-99999","Yes",1,2,"MALE",8,1539,358,391,13,37,115,25,25,28,4,19.16666667,"Yes",25
1092,"donor8131","20000-39999","Yes",1,1,"FEMALE",8,985,310,371,16,78,146,10,7,29,4,6.952380952,"No",0
1093,"donor8132","60000-79999","Yes",1,2,"MALE",8,749,357,400,19,24,65,25,25,30,3,21.66666667,"No",0
1094,"donor8133","80000-99999","No",1,3,"MALE",8,956,371,409,10,31,55,15,15,30,7,9.166666667,"Yes",10
1095,"donor29079-61",NA,"Yes",1,4,"MALE",3,1105,496,599,2,58,202,10,7,17,3,6.733333333,"Yes",7
1096,"donor8158","60000-79999","Yes",1,2,"MALE",7,536,353,376,6,50,74,16,15,33,3,10.57142857,"Yes",15
1097,"donor41467-65","80000-99999","Yes",1,5,"FEMALE",3,607,292,310,24,55,101,12,12,31,8,10.1,"No",0
1098,"donor8176","60000-79999","No",1,5,"MALE",3,719,310,439,9,77,152,15,10,33,NA,8.941176471,"No",0
1099,"donor8182","40000-59999","Yes",1,3,"FEMALE",8,718,313,364,14,49,66,9,9,31,3,6,"Yes",7
1100,"donor8185","80000-99999","Yes",1,4,"MALE",8,2907,701,781,0,43,103,20,NA,29,7,11.44444444,"Yes",15
1101,"donor8188","60000-79999","Yes",1,4,"FEMALE",8,644,NA,277,29,29,41,16,15,33,9,13.66666667,"No",0
1102,"donor8193","40000-59999","No",1,1,"FEMALE",8,1375,171,221,41,53,56,14,14,NA,5,7,"Yes",9
1103,"donor8207","40000-59999","Yes",1,4,"MALE",8,853,444,496,10,25,30,20,20,33,9,10,"No",0
1104,"donor8219","80000-99999","Yes",1,3,"MALE",8,801,337,383,23,41,56,10,8,31,3,7,"No",0
1105,"donor8222","80000-99999","Yes",1,6,"MALE",NA,1194,587,636,1,61,159,20,20,37,6,13.25,"Yes",19
1106,"donor8224","60000-79999","No",1,5,"MALE",8,514,282,346,21,NA,27,15,15,36,22,9,"Yes",15
1107,"donor8225","80000-99999","Yes",1,7,"FEMALE",8,4331,971,948,2,34,50,20,20,37,6,NA,"No",0
1108,"donor8230","60000-79999","Yes",1,7,"MALE",9,874,601,629,3,73,231,35,30,28,4,19.25,"Yes",15
1109,"donor8232",NA,"Yes",1,4,"MALE",8,1875,690,773,1,NA,101,9,5,31,12,6.733333333,"Yes",175
1110,"donor8236","40000-59999","Yes",1,5,"MALE",5,325,219,285,31,56,104,13,10,30,1,9.454545455,"Yes",15
1111,"donor8259","80000-99999","No",1,2,"FEMALE",2,608,293,349,19,65,137.02,20,20,37,6,13.702,"No",0
1112,"donor8260","60000-79999","No",1,7,"FEMALE",8,601,279,279,14,24,40,10,10,28,2,5.714285714,"No",0
1113,"donor8265","20000-39999","Yes",1,3,"FEMALE",8,516,214,229,45,45,76,12,NA,30,12,8.444444444,"No",8
1114,"donor8269","20000-39999","Yes",1,2,"MALE",3,816,268,331,10,74,215,20,6,28,12,8.958333333,"Yes",6
1115,"donor8272","60000-79999","No",1,1,"MALE",5,268,260,294,22,59,101,15,15,29,19,8.416666667,"No",0
1116,"donor8278","60000-79999","No",1,5,"FEMALE",8,701,421,450,10,20,24,9,9,28,2,6,"No",0
1117,"donor8287","20000-39999","Yes",1,3,"FEMALE",8,NA,227,274,28,97,170,15,7,29,4,7.727272727,"No",0
1118,"donor8302","40000-59999","No",1,1,"MALE",8,420,303,305,16,35,37,11,6,31,10,7.4,"No",0
1119,"donor113403-5","20000-39999","Yes",1,4,"FEMALE",8,1977,448,547,10,17,47,12,12,31,3,9.4,"No",0
1120,"donor8306","20000-39999","No",4,1,"MALE",8,711,323,371,14,22,46,20,10,30,3,11.5,"Yes",20
1121,"donor8334","60000-79999","No",1,1,"FEMALE",1,368,214,256,31,56,327,50,50,37,13,40.875,"Yes",200
1122,"donor8348","20000-39999","Yes",1,4,"MALE",9,NA,315,380,31,78,431,35,10,31,6,19.59090909,"No",0
1123,"donor93094-71","80000-99999","Yes",1,4,"MALE",6,1046,329,358,NA,70,169,16,10,31,13,10.5625,"No",0
1124,"donor8361","80000-99999","Yes",1,4,"MALE",4,2577,399,447,9,81,177,12,12,30,3,8.045454546,"Yes",15
1125,"donor8370",NA,"Yes",1,4,"MALE",5,645,339,420,10,44,62,15,15,34,15,10.33333333,"Yes",15
1126,"donor8384","40000-59999",NA,1,3,"FEMALE",8,329,192,202,45,21,25,20,20,30,7,12.5,"Yes",15
1127,"donor8387","20000-39999","Yes",1,4,"MALE",4,936,213,213,50,62,275,24,16,30,4,11.45833333,"Yes",18
1128,"donor8397","80000-99999",NA,1,6,"FEMALE",8,1398,471,471,3,132,286,20,15,22,6,9.225806452,"Yes",10
1129,"donor8403","80000-99999","Yes",1,4,"FEMALE",1,1691,324,382,11,45,124,31,31,33,5,20.66666667,"Yes",20
1130,"donor8405","80000-99999","Yes",1,5,"FEMALE",7,978,348,426,7,67,147,15,9,28,5,9.1875,"Yes",8
1131,"donor8411",NA,"Yes",1,2,"MALE",NA,321,180,258,33,50,68,16,16,36,11,13.6,"Yes",16
1132,"donor8416","40000-59999","Yes",1,4,"MALE",0,389,138,205,55,63,93,5,5,33,3,3.576923077,"Yes",5
1133,"donor8431","60000-79999","Yes",1,3,"MALE",9,844,580,613,1,76,181,25,25,29,8,12.06666667,"No",0
1134,"donor8442","60000-79999","Yes",1,4,"FEMALE",8,464,391,432,NA,101,257,17,14,30,5,11.68181818,"Yes",10
1135,"donor8454","40000-59999","Yes",1,3,"MALE",0,573,321,351,18,108,164,10,9,31,0,NA,"Yes",3
1136,"donor8458","80000-99999","No",1,3,"MALE",8,639,326,323,28,24,49,15,10,28,3,12.25,"Yes",10
1137,"donor8463","20000-39999","Yes",1,3,"MALE",1,583,205,245,27,67,111,36,36,31,7,10.09090909,"No",0
1138,"donor8466","80000-99999","No",1,1,"FEMALE",3,2698,501,509,9,52,207,25,25,36,3,15.92307692,"No",0
1139,"donor8475","80000-99999","Yes",1,1,"MALE",0,875,268,350,18,66,104,15,15,29,11,11.55555556,"Yes",15
1140,"donor8487","60000-79999","No",1,2,"MALE",8,596,279,353,21,62,62,7,3,29,9,3.444444444,"Yes",5
1141,"donor8494","80000-99999","Yes",1,5,"FEMALE",8,1816,369,427,15,28,103,25,22,31,1,20.6,"No",23
1142,"donor8512","80000-99999","Yes",1,7,"MALE",8,819,508,541,9,57,144,25,25,31,10,11.07692308,"Yes",25
1143,"donor8519","40000-59999","No",1,2,"FEMALE",1,395,217,269,29,63,64,6,6,31,9,3.555555556,"Yes",4
1144,"donor8531","40000-59999","Yes",1,5,"FEMALE",1,444,209,255,28,61,130,15,13,36,7,10.83333333,"Yes",15
1145,"donor8534","60000-79999","No",1,NA,"FEMALE",8,232,120,209,57,40,100,8,6,33,1,5.555555556,"Yes",5
1146,"donor8549","80000-99999","Yes",1,4,"FEMALE",8,NA,828,903,1,16,20,20,20,37,5,20,"Yes",20
1147,"donor8550","80000-99999","No",1,1,"FEMALE",1,917,238,249,14,97,194,18,15,37,5,12.125,"No",0
1148,"donor8578","80000-99999","Yes",3,3,"FEMALE",8,638,467,511,6,26,32,12,12,28,11,8,"No",0
1149,"donor8608","60000-79999","No",1,1,"MALE",4,488,304,327,12,39,93,25,25,28,4,11.625,"No",0
1150,"donor8612","20000-39999","Yes",1,2,"MALE",2,871,244,299,24,56,114,14,10,31,6,10.36363636,"Yes",12
1151,"donor8625","20000-39999","Yes",1,4,"MALE",8,644,361,365,11,NA,66,12,12,31,6,11,"Yes",11
1152,"donor8632","60000-79999","Yes",1,4,"FEMALE",8,571,338,380,6,27,34,12,10,32,6,8.5,"No",0
1153,"donor8633","60000-79999","Yes",1,4,"MALE",8,779,316,330,27,23,34,10,9,28,4,8.5,"No",0
1154,"donor8634","40000-59999","Yes",1,2,"FEMALE",3,621,254,318,27,65,60,6,5,34,4,4,"No",0
1155,"donor8637","20000-39999","Yes",1,4,"FEMALE",1,389,222,251,29,46,107,20,10,33,10,8.230769231,"Yes",10
1156,"donor8640","80000-99999","Yes",1,1,"MALE",9,1999,684,768,8,48,77,20,20,30,7,11,"Yes",20
1157,"donor8642","40000-59999","Yes",1,5,"MALE",8,599,551,540,2,56,172,20,20,30,5,13.23076923,"Yes",18
1158,"donor8643","80000-99999","Yes",1,4,"FEMALE",6,0,68,89,90,58,82,6,6,30,2,4.555555556,"Yes",5
1159,"donor8649","20000-39999","No",1,2,"MALE",8,400,225,265,27,26,NA,5,5,29,4,5,"No",0
1160,"donor8654","40000-59999","No",1,2,"MALE",8,502,288,311,29,31,50,15,15,31,4,6.25,"No",0
1161,"donor8663","40000-59999","Yes",1,1,"FEMALE",8,389,276,313,19,32,35,10,5,28,16,5,"Yes",6
1162,"donor8677","20000-39999","Yes",1,1,"FEMALE",8,1473,302,353,11,39,67,10,10,30,4,7.444444444,"No",0
1163,"donor8679","60000-79999","Yes",1,3,"MALE",5,911,288,355,17,67,123,15,15,37,24,12.3,"No",0
1164,"donor8681","40000-59999","No",1,1,"MALE",2,489,274,304,21,53,161,16,16,30,3,10.73333333,"Yes",15
1165,"donor8683","60000-79999","Yes",1,1,"MALE",8,709,349,415,5,22,26,16,16,36,7,13,"Yes",20
1166,"donor8690","80000-99999","Yes",1,4,"MALE",1,1351,462,439,8,36,49,6,4,35,5,4.454545455,"Yes",8
1167,"donor8724","80000-99999","Yes",2,3,"FEMALE",8,701,261,285,20,28,31,6,5,30,2,5.166666667,"No",0
1168,"donor8736","40000-59999","No",1,5,"MALE",8,1167,512,575,6,90,258,15,15,29,4,8.322580645,"No",0
1169,"donor8755","80000-99999","Yes",1,5,"MALE",8,2165,373,420,14,15,20,20,20,37,5,20,"Yes",10
1170,"donor8758","40000-59999","Yes",1,1,"FEMALE",2,549,281,330,19,71,120,10,10,37,9,7.5,"Yes",5
1171,"donor8764","80000-99999","Yes",1,4,"MALE",8,1663,358,405,16,14,20,20,20,36,5,20,"Yes",5
1172,"donor8770","60000-79999","Yes",1,4,"FEMALE",3,657,272,329,24,49,74,10,10,31,4,7.4,"Yes",8
1173,"donor87806-18","20000-39999",NA,1,6,"FEMALE",8,1305,525,588,2,27,32,11,6,31,8,8,"No",0
1174,"donor8789","60000-79999","Yes",1,7,"MALE",8,2225,839,900,0,20,47,27,27,28,9,23.5,"No",0
1175,"donor8801","80000-99999","Yes",1,2,"MALE",1,741,253,262,22,NA,377.57,18,14,28,2,9.936052632,"No",0
1176,"donor8810","20000-39999","No",1,2,"FEMALE",5,441,218,263,34,62,187,11,10,32,4,8.904761905,"No",0
1177,"donor8821","40000-59999","Yes",1,4,"MALE",1,395,266,307,24,42,NA,25,3,28,2,15.28571429,"Yes",5
1178,"donor8825",NA,"Yes",1,6,"FEMALE",8,NA,481,497,4,58,75,10,10,31,NA,6.818181818,"Yes",10
1179,"donor8828","20000-39999","No",NA,3,"MALE",NA,867,255,312,22,37,96,16,6,28,3,9.6,"Yes",2
1180,"donor8832","20000-39999","Yes",1,7,"FEMALE",8,2797,780,782,8,23,45,25,25,34,2,15,"Yes",15
1181,"donor8843","20000-39999","Yes",1,3,"MALE",7,1315,416,464,7,62,80,6,5,28,26,4.444444444,"Yes",5
1182,"donor8844","20000-39999","Yes",1,4,NA,6,879,340,436,4,38,37,5,5,30,9,4.111111111,"Yes",5
1183,"donor8856","20000-39999","Yes",1,5,"FEMALE",8,601,317,361,13,NA,20,20,20,37,5,20,"No",0
1184,"donor8857","80000-99999","Yes",1,4,"MALE",9,1535,616,675,3,48,57,15,15,37,8,11.4,"No",0
1185,"donor8885","80000-99999","Yes",1,4,"MALE",8,2015,439,475,6,74,132.5,8,5,31,4,5.3,"Yes",6
1186,"donor8898","80000-99999","Yes",1,2,"FEMALE",2,NA,282,312,9,44,70,15,15,36,8,11.66666667,"No",0
1187,"donor8902","60000-79999","Yes",1,4,"FEMALE",2,1089,488,601,4,82,192,7,5,28,4,4.571428571,"No",0
1188,"donor8908","20000-39999","Yes",1,2,"MALE",1,592,223,254,29,47,NA,5,5,31,7,3.357142857,"Yes",5
1189,"donor8937","40000-59999","Yes",1,1,"MALE",7,737,317,399,10,70,165,8,8,20,2,4.852941177,"Yes",8
1190,"donor8941","80000-99999","Yes",1,4,"FEMALE",4,873,322,376,9,62,108,14,10,31,12,9.818181818,"No",0
1191,"donor8947","40000-59999","Yes",1,2,"MALE",8,822,383,442,5,44,46,10,5,31,8,5.75,"Yes",11
1192,"donor8964","60000-79999","Yes",1,4,"FEMALE",8,511,260,306,30,58,99,10,9,28,13,7.615384615,"Yes",7
1193,"donor8969","20000-39999","Yes",1,4,"FEMALE",8,1041,466,527,4,57,191,10,10,31,5,8.304347826,"No",0
1194,"donor8971","80000-99999","Yes",1,2,"MALE",5,792,280,296,23,81,235,20,10,32,3,9.791666667,"No",0
1195,"donor8979","60000-79999","Yes",1,3,"MALE",0,337,138,NA,57,91,155,10,5,29,4,5.535714286,"No",0
1196,"donor8982","80000-99999","No",1,5,"FEMALE",8,1269,445,502,3,28,47,11,10,29,9,7.833333333,"No",0
1197,"donor8992","80000-99999","Yes",1,5,"FEMALE",8,1915,428,481,6,16,20,20,20,37,5,20,"Yes",15
1198,"donor8999","80000-99999","Yes",2,5,"FEMALE",8,1737,381,416,7,24,35,12,12,32,4,8.75,"No",0
1199,"donor9008","40000-59999","No",1,2,"MALE",1,461,168,264,44,81,124,15,15,37,3,8.857142857,"No",0
1200,"donor9013","40000-59999",NA,1,2,"MALE",6,806,432,475,1,68,87,5,5,28,20,2.9,"No",0
1201,"donor9016","20000-39999","Yes",1,NA,"FEMALE",8,NA,548,578,6,51,72,25,25,37,5,6.545454546,"No",0
1202,"donor9020","80000-99999","No",NA,4,"MALE",8,1333,523,550,3,50,133,25,25,31,17,11.08333333,"No",0
1203,"donor9026","40000-59999","No",1,1,"FEMALE",5,546,385,423,12,73,140,20,10,31,4,7,"Yes",9
1204,"donor9029","60000-79999","No",1,2,"MALE",5,859,370,444,7,76,NA,37,37,32,6,18.625,"No",0
1205,"donor9031","60000-79999","Yes",1,4,"MALE",8,883,446,480,11,67,99,NA,20,34,13,9.9,"No",0
1206,"donor9038","40000-59999","Yes",1,4,"MALE",4,489,320,348,9,50,207,54,9,35,15,10.35,"No",0
1207,"donor9059","80000-99999","Yes",1,4,NA,8,1597,455,448,10,15,15,15,15,37,5,15,"No",0
1208,"donor9062","20000-39999","No",1,4,"MALE",8,847,438,499,9,91,94,11,9,29,5,6.714285714,"No",0
1209,"donor9069","20000-39999","Yes",1,4,"MALE",5,501,255,250,29,91,556,15,10,30,7,8.825396825,"No",0
1210,"donor9071","60000-79999","Yes",1,7,"MALE",9,748,483,500,1,68,63,5,4,NA,6,3.5,"No",0
1211,"donor9072","20000-39999","Yes",1,5,"FEMALE",8,NA,249,319,18,23,30,10,10,29,5,10,"Yes",15
1212,"donor9083","80000-99999","Yes",1,7,"MALE",9,1665,579,635,0,53,61,25,25,37,34,12.2,"Yes",20
1213,"donor9094","40000-59999","Yes",1,5,NA,8,734,369,400,12,38,66,11,NA,29,13,8.25,"No",0
1214,"donor9095","60000-79999","No",1,2,"FEMALE",7,1293,531,590,8,59,400,58,52,34,7,36.36363636,"Yes",53
1215,"donor9103","20000-39999","Yes",1,3,"FEMALE",8,769,334,421,10,75,134,12,11,30,5,6.380952381,"Yes",16
1216,"donor9105","80000-99999","Yes",1,5,"FEMALE",8,1578,381,429,13,67,92,16,12,28,6,10.22222222,"Yes",12.5
1217,"donor9106","60000-79999","Yes",1,5,"MALE",9,1123,600,648,2,54,70,15,15,33,16,10,"Yes",20
1218,"donor9113","40000-59999","Yes",1,4,"FEMALE",5,376,309,312,22,75,149,10,7,28,11,4.966666667,"No",0
1219,"donor9121","60000-79999","Yes",1,1,"FEMALE",4,395,239,272,21,77,246,28,28,30,4,10.69565217,"No",0
1220,"donor9139","20000-39999","Yes",1,4,"FEMALE",5,492,304,321,24,61,NA,10,5,32,10,4.666666667,"No",0
1221,"donor9148","40000-59999","Yes",1,4,"FEMALE",8,944,407,438,10,25,37,11,10,36,6,9.25,"Yes",10
1222,"donor9155","80000-99999","Yes",1,5,"FEMALE",8,1589,367,462,11,16,22,17,5,29,7,11,"No",0
1223,"donor9158","60000-79999",NA,1,5,"MALE",5,593,410,402,13,NA,261,25,25,31,6,NA,"Yes",25
1224,"donor9161","40000-59999","Yes",1,3,"FEMALE",5,514,337,374,11,58,117,10,7,34,2,NA,"Yes",7
1225,"donor9173","80000-99999","Yes",2,4,"MALE",5,665,365,377,7,57,216,20,NA,29,4,12,"Yes",10
1226,"donor9176","60000-79999","No",1,1,"MALE",8,344,252,338,24,49,60,10,10,30,2,10,"Yes",10
1227,"donor9189","40000-59999","Yes",2,7,"FEMALE",8,425,339,370,NA,29,28,20,20,37,8,9.333333333,"No",0
1228,"donor9197","60000-79999","No",1,2,"FEMALE",8,470,277,317,25,73,287.5,10,5,28,6,5.227272727,"Yes",5
1229,"donor9203","80000-99999","Yes",1,5,"FEMALE",8,1061,424,453,5,37,31,5,5,29,4,NA,"Yes",4
1230,"donor9206","20000-39999","Yes",1,6,"MALE",9,1397,609,656,3,69,124,12,10,36,4,7.294117647,"No",0
1231,"donor9210","60000-79999","Yes",1,3,"MALE",7,672,433,479,2,76,243,20,20,29,13,13.5,"No",0
1232,"donor9217","20000-39999","No",1,1,"FEMALE",5,952,360,424,16,39,69,15,15,36,6,11.5,"No",0
1233,"donor116134-68","40000-59999","Yes",1,2,"MALE",8,903,457,489,3,63,245,20,10,35,17,11.13636364,"Yes",13
1234,"donor9225","40000-59999","No",1,5,"FEMALE",8,599,342,416,6,27,41,11,10,31,9,8.2,"No",0
1235,"donor9227","80000-99999","Yes",1,5,"FEMALE",5,1133,388,394,12,65,103,10,9,36,13,6.866666667,"No",0
1236,"donor9231","20000-39999","Yes",1,4,"FEMALE",3,882,288,355,26,60,121,20,4,32,9,5.260869565,"No",0
1237,"donor9234","80000-99999","Yes",1,3,"MALE",1,732,261,298,23,78,145,10,5,32,6,6.304347826,"No",0
1238,"donor9236","60000-79999","Yes",1,7,"FEMALE",8,1010,325,367,18,16,15,15,15,37,5,15,"No",158
1239,"donor9238","20000-39999","No",1,5,"MALE",8,766,382,441,6,67,118,12,10,28,9,8.428571429,"Yes",10
1240,"donor9242","20000-39999","Yes",NA,7,"MALE",8,435,144,229,53,21,40,20,20,36,7,20,"No",0
1241,"donor9260","60000-79999","Yes",1,5,"FEMALE",5,879,284,370,20,42,55,20,20,NA,9,11,"No",0
1242,"donor9262","60000-79999","Yes",1,4,"FEMALE",5,847,574,580,10,34,59,9,7,28,16,6.555555556,"Yes",0
1243,"donor9275","80000-99999","Yes",1,4,"FEMALE",5,856,284,329,26,109,825,175,25,NA,12,48.52941177,"Yes",36
1244,"donor9278","80000-99999","Yes",1,2,"MALE",8,1718,672,781,0,20,25,15,15,30,12,12.5,"Yes",15
1245,"donor9280","20000-39999","Yes",1,3,"FEMALE",4,737,254,NA,18,NA,132,13,5,31,NA,7.333333333,"Yes",5
1246,"donor9281","40000-59999","No",1,4,"MALE",8,852,504,533,6,56,183,30,25,37,8,18.3,"No",0
1247,"donor9286","60000-79999","Yes",1,2,"MALE",8,458,NA,329,NA,20,50,25,25,28,NA,25,"Yes",0
1248,"donor9291","80000-99999","Yes",1,4,"FEMALE",7,1518,464,562,7,48,88,25,25,31,9,14.66666667,"No",0
1249,"donor9309","20000-39999","Yes",1,4,"MALE",8,517,246,232,34,43,79,14,14,31,12,9.875,"Yes",13
1250,"donor9313","80000-99999","No",1,3,"MALE",8,1348,448,536,9,25,27,10,10,31,8,6.75,"No",0
1251,"donor9319","60000-79999","Yes",1,4,"MALE",7,692,447,445,10,36,58,10,7,36,6,7.25,"No",0
1252,"donor9325","20000-39999","Yes",1,4,"MALE",7,664,NA,362,15,76,252,26,22,30,4,14.82352941,"Yes",22
1253,"donor9332","20000-39999","No",1,7,"MALE",8,382,198,236,34,32,45,10,10,30,2,7.5,"Yes",8
1254,"donor9363","80000-99999","Yes",1,2,"MALE",0,457,220,271,29,68,75,7,4,29,NA,4.411764706,"Yes",6
1255,"donor9376","40000-59999","Yes",1,7,"FEMALE",8,1101,551,624,0,60,89,15,15,33,4,9.888888889,"No",0
1256,"donor9381","80000-99999","No",1,1,"MALE",4,542,241,304,18,94,261,15,12,30,1,10.875,"Yes",15
1257,"donor9383","80000-99999","Yes",1,3,"FEMALE",0,569,77,121,85,47,54,21,21,36,16,13.5,"No",0
1258,"donor9390","80000-99999","Yes",1,4,"MALE",8,1044,366,393,10,68,92,NA,3,28,3,3.407407407,"Yes",3
1259,"donor9397","80000-99999","Yes",1,1,"MALE",4,1172,473,608,0,112,322.25,20,10,17,5,4.475694444,"No",0
1260,"donor9401","60000-79999","Yes",1,4,"FEMALE",8,1434,473,517,2,88,122,20,11,20,2,9.384615385,"Yes",32
1261,"donor9411","20000-39999","Yes",1,3,"MALE",8,3140,853,940,4,21,30,10,10,30,3,10,"No",0
1262,"donor9423","20000-39999","Yes",1,5,"FEMALE",8,648,315,329,15,48,NA,15,15,37,12,6.666666667,"No",0
1263,"donor9428","80000-99999","Yes",1,4,"MALE",8,1238,368,445,3,42,100,10,7,29,3,6.666666667,"Yes",7
1264,"donor9438","20000-39999","Yes",1,4,"MALE",8,742,443,465,NA,21,32,12,10,32,3,10.66666667,"Yes",10
1265,"donor9445","80000-99999","Yes",1,6,"FEMALE",3,759,295,336,22,48,77,20,20,37,5,15.4,"No",0
1266,"donor9450","60000-79999","Yes",1,5,"FEMALE",8,1530,759,813,2,66,83,7,7,28,17,5.1875,"Yes",6
1267,"donor9458","80000-99999","Yes",1,7,"FEMALE",8,2088,804,905,0,59,147,11,11,30,NA,7.736842105,"Yes",10
1268,"donor9462","20000-39999","Yes",1,NA,"FEMALE",8,616,317,362,4,52,60,5,5,30,2,4,"Yes",5
1269,"donor9475","20000-39999","Yes",1,4,"FEMALE",8,850,457,463,4,39,43,10,3,30,8,4.3,"Yes",2
1270,"donor9481","80000-99999","No",1,1,"MALE",3,1218,127,212,53,36,51,20,20,37,12,12.75,"No",0
1271,"donor9495","60000-79999","Yes",1,5,"MALE",9,1080,580,636,2,44,72,21,21,37,13,14.4,"No",0
1272,"donor9496","40000-59999","Yes",1,2,"MALE",8,1063,469,521,3,37,60,15,10,32,1,10,"Yes",16
1273,"donor9498","80000-99999","Yes",1,4,"MALE",1,601,289,355,16,51,66,20,20,36,13,16.5,"No",0
1274,"donor9532","80000-99999","Yes",1,4,"FEMALE",8,2062,519,568,2,21,23,11,7,31,5,NA,"Yes",7
1275,"donor9536","80000-99999","Yes",1,4,"MALE",1,1166,358,406,18,41,45,5,5,29,1,5,"No",0
1276,"donor9539","20000-39999","Yes",1,2,"FEMALE",8,568,259,297,30,16,15,NA,15,37,5,15,"No",0
1277,"donor9542","60000-79999","No",1,7,"MALE",8,692,383,441,16,40,62,9,5,31,8,6.2,"Yes",0
1278,"donor9581","60000-79999","Yes",1,4,"FEMALE",8,598,267,305,25,23,30,25,25,29,8,15,"No",0
1279,"donor9616","40000-59999","No",1,2,"FEMALE",4,606,330,402,12,39,41,20,20,31,9,10.25,"No",0
1280,"donor9623","80000-99999","Yes",1,4,"MALE",8,1423,419,449,5,16,15,15,15,36,5,15,"Yes",15
1281,"donor9632","60000-79999","No",1,4,"FEMALE",9,858,NA,571,3,46,68,14,4,32,6,8.5,"Yes",12
1282,"donor9647","80000-99999","No",1,2,"FEMALE",2,418,256,380,12,84,235,16,16,31,9,13.82352941,"Yes",15
1283,"donor9657","80000-99999","Yes",1,2,"MALE",5,1729,403,439,14,34,48,5,3,29,3,4,"Yes",4
1284,"donor9682","80000-99999","Yes",1,5,"MALE",9,5093,906,923,5,47,88,10,10,30,7,8,"No",0
1285,"donor9691","80000-99999","Yes",1,3,"FEMALE",8,555,210,263,34,32,NA,20,20,37,14,15,"No",0
1286,"donor9701","20000-39999","Yes",1,5,"MALE",8,444,287,327,14,41,66,7,6,34,15,6,"No",0
1287,"donor9704","80000-99999","No",1,1,"MALE",8,1099,470,496,6,25,45,15,15,37,NA,11.25,"Yes",10
1288,"donor9705","80000-99999","Yes",1,6,"MALE",9,3631,748,765,3,72,164,35,35,18,4,20.5,"No",0
1289,"donor9706","60000-79999","Yes",1,3,"FEMALE",8,531,348,342,15,34,58,8,8,34,5,5.8,"Yes",10
1290,"donor9718","80000-99999","Yes",1,4,"MALE",8,481,276,304,25,24,37,12,12,32,1,7.4,"No",0
1291,"donor9739","80000-99999","Yes",1,7,"FEMALE",8,5335,689,812,15,39,100,100,100,37,5,100,"No",0
1292,"donor9747","80000-99999","Yes",1,5,"MALE",8,5017,1034,1009,3,26,NA,12,12,30,12,10.5,"No",0
1293,"donor9751",NA,"Yes",NA,7,"MALE",8,935,536,606,7,25,85,75,75,36,6,42.5,"Yes",20
1294,"donor9762","80000-99999","Yes",1,6,"FEMALE",8,2891,630,678,2,23,32,10,10,28,4,8,"Yes",15
1295,"donor9764","80000-99999","Yes",1,5,"MALE",5,1848,416,528,11,70,233,11,11,29,4,6.852941177,"Yes",8
1296,"donor9771","20000-39999","Yes",1,3,"MALE",9,708,343,372,9,83,189,6,5,28,3,4.973684211,"Yes",5
1297,"donor9773","20000-39999",NA,1,7,"MALE",8,1633,NA,741,5,34,50,20,20,30,3,10,"No",0
1298,"donor9774","80000-99999","Yes",1,5,"FEMALE",8,1534,413,457,6,20,46,16,16,29,5,15.33333333,"Yes",15
1299,"donor9775","80000-99999","Yes",1,3,"MALE",8,2702,637,695,2,16,NA,20,20,37,5,20,"No",0
1300,"donor9782","60000-79999","Yes",1,5,"FEMALE",5,698,354,381,15,59,74,12,7,30,14,8.222222222,"Yes",7
1301,"donor9790","80000-99999","Yes",3,4,"MALE",6,2433,451,475,6,61,93,8,7,36,10,5.8125,"Yes",7
1302,"donor9791","40000-59999","Yes",1,6,"MALE",3,431,323,348,11,63,82,16,16,37,12,9.111111111,"No",0
1303,"donor9797","20000-39999","Yes",1,6,"FEMALE",7,829,375,408,16,67,114,16,16,36,12,8.769230769,"Yes",20
1304,"donor97046-15","20000-39999","Yes",1,4,"FEMALE",8,337,174,217,42,32,49,5,5,31,3,4.454545455,"Yes",5
1305,"donor9806","80000-99999","Yes",1,4,"FEMALE",8,803,328,388,10,53,69,20,20,37,12,13.8,"Yes",10
1306,"donor9808","20000-39999","Yes",1,4,"MALE",3,749,365,389,10,36,65,NA,20,35,12,16.25,"No",0
